PMI_Performance_monitoring_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;NMI_Non-maskable_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;SPU_Spurious_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;IWI_IRQ_work_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;CAL_Function_call_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;LOC_Local_timer_interrupts_CPU1;timestamp_us;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;IWI_IRQ_work_interrupts_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;SPU_Spurious_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;PIN_Posted-interrupt_notification_event_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;PMI_Performance_monitoring_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;RES_Rescheduling_interrupts_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;MCP_Machine_check_polls_CPU2;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;RES_Rescheduling_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;MCP_Machine_check_polls_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;RTR_APIC_ICR_read_retries_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;NPI_Nested_posted-interrupt_event_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;TLB_TLB_shootdowns_CPU3;PIN_Posted-interrupt_notification_event_CPU0;ERR_CPU0;RES_Rescheduling_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU2;THR_Threshold_APIC_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;PIN_Posted-interrupt_notification_event_CPU2;TRM_Thermal_event_interrupts_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;LOC_Local_timer_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;NPI_Nested_posted-interrupt_event_CPU3;CAL_Function_call_interrupts_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;MCP_Machine_check_polls_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;TLB_TLB_shootdowns_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;NMI_Non-maskable_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;MCE_Machine_check_exceptions_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;MCE_Machine_check_exceptions_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;LOC_Local_timer_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;RES_Rescheduling_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;RTR_APIC_ICR_read_retries_CPU0;PIN_Posted-interrupt_notification_event_CPU3;NPI_Nested_posted-interrupt_event_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;MCP_Machine_check_polls_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;TLB_TLB_shootdowns_CPU2;MCE_Machine_check_exceptions_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;TRM_Thermal_event_interrupts_CPU2;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;MCE_Machine_check_exceptions_CPU3;SPU_Spurious_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU0;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;MIS_CPU0;RTR_APIC_ICR_read_retries_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;SPU_Spurious_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;NMI_Non-maskable_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;PMI_Performance_monitoring_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2
0;0;0;5960;0;0;;0;0;70130;0;0;2;0;2;0;0;70207;0;69927;0;9500;0;0;0;282450;74;49913;0;69050;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81638;57;1488;1;0;0;0;0;0;0;14;0;0;90188;209837;0;0;0;0;0;0;0;1;187;210701;0;0;5143;0;1;0;0;0;0;0;62;0;0;0;0;;2;0;;0;0;0;211229;1;1;0;0;0;30450;2;0;0;0;1;0;;0;0;0;0;;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;0;;0;0;1268;0;0;0;0;0;0;0;0;0;0
0;0;0;5960;0;0;;0;0;70213;0;0;2;0;2;0;0;70290;0;70010;0;9500;0;0;0;282701;1001804;49914;0;69134;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81638;57;1489;1;0;0;0;0;0;0;14;0;0;90188;210089;0;0;0;0;0;0;0;1;187;210952;0;0;5143;0;1;0;0;0;0;0;62;0;0;0;0;;2;0;;0;0;0;211479;1;1;0;0;0;30451;2;0;0;0;1;0;;0;0;0;0;;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;0;;0;0;1269;0;0;0;0;0;0;0;0;0;0
0;0;0;5960;0;0;;0;0;70296;0;0;2;0;2;0;0;70374;0;70094;0;9500;0;0;0;282952;2002843;49914;0;69218;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81639;57;1489;1;0;0;0;0;0;0;14;0;0;90188;210340;0;0;0;0;0;0;0;1;187;211203;0;0;5143;0;1;0;0;0;0;0;62;0;0;0;0;;2;0;;0;0;0;211729;1;1;0;0;0;30451;2;0;0;0;1;0;;0;0;0;0;;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;0;;0;0;1269;0;0;0;0;0;0;0;0;0;0
0;0;0;5963;0;0;;0;0;70380;0;0;2;0;2;0;0;70457;0;70177;0;9502;0;0;0;283204;3003883;49915;0;69301;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81667;57;1490;1;0;0;0;0;0;0;14;0;0;90195;210591;0;0;0;0;0;0;0;1;187;211453;0;0;5145;0;1;0;0;0;0;0;62;0;0;0;0;;2;0;;0;0;0;211980;1;1;0;0;0;30452;2;0;0;0;1;0;;0;0;0;0;;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;0;;0;0;1270;0;0;0;0;0;0;0;0;0;0
0;0;0;5964;0;0;0;0;0;70464;0;0;2;0;2;0;0;70541;0;70263;0;9503;0;0;0;283763;4004890;49915;0;69384;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81667;57;1490;1;0;0;0;0;0;0;14;0;0;90195;210843;0;0;0;0;0;0;0;1;187;211704;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;212230;1;1;0;0;0;30452;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1270;0;0;0;0;0;0;0;0;0;0
0;0;0;5964;0;0;0;0;0;70547;0;0;2;0;2;0;0;70624;0;70358;0;9503;0;0;0;284953;5005909;49916;0;69468;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81667;57;1491;1;0;0;0;0;0;0;14;0;0;90195;211094;0;0;0;0;0;0;0;1;187;211955;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;212481;1;1;0;0;0;30453;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1271;0;0;0;0;0;0;0;0;0;0
0;0;0;5964;0;0;0;0;0;70630;0;0;2;0;2;0;0;70707;0;70453;0;9503;0;0;0;286151;6006923;49916;0;69551;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81667;57;1491;1;0;0;0;0;0;0;14;0;0;90195;211345;0;0;0;0;0;0;0;1;187;212205;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;212731;1;1;0;0;0;30453;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1271;0;0;0;0;0;0;0;0;0;0
0;0;0;5964;0;0;0;0;0;70714;0;0;2;0;2;0;0;70791;0;70548;0;9503;0;0;0;287352;7007951;49917;0;69635;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;5;0;1;0;0;81667;57;1492;1;0;0;0;0;0;0;14;0;0;90195;211596;0;0;0;0;0;0;0;1;187;212455;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;212982;1;1;0;0;0;30454;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1272;0;0;0;0;0;0;0;0;0;0
0;0;0;5964;0;0;0;0;0;70797;0;0;2;0;2;0;0;70874;0;70643;0;9503;0;0;0;288551;8008986;49917;0;69718;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;6;0;1;0;0;81695;57;1492;1;0;0;0;0;0;0;14;0;0;90205;211848;0;0;0;0;0;0;0;1;187;212706;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;213233;1;1;0;0;0;30454;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1285;0;0;0;0;0;0;0;0;0;0
0;0;0;5966;0;0;0;0;0;70881;0;0;2;0;2;0;0;70958;0;70738;0;9503;0;0;0;289750;9010004;49921;0;69801;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;6;0;1;0;0;81722;57;1493;1;0;0;0;0;0;0;14;0;0;90215;212099;0;0;0;0;0;0;0;1;187;212957;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;213483;1;1;0;0;0;30455;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1291;0;0;0;0;0;0;0;0;0;0
0;0;0;5966;0;0;0;0;0;70964;0;0;2;0;2;0;0;71041;0;70834;0;9503;0;0;0;290948;10011016;49921;0;69885;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;6;0;1;0;0;81722;57;1493;1;0;0;0;0;0;0;14;0;0;90215;212350;0;0;0;0;0;0;0;1;187;213207;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;213733;1;1;0;0;0;30455;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1291;0;0;0;0;0;0;0;0;0;0
0;0;0;5966;0;0;0;0;0;71048;0;0;2;0;2;0;0;71124;0;70929;0;9503;0;0;0;292146;11012034;49922;0;69968;0;0;0;0;0;14;0;0;0;20;17747;0;0;0;49;6;0;1;0;0;81722;57;1494;1;0;0;0;0;0;0;14;0;0;90215;212601;0;0;0;0;0;0;0;1;187;213457;0;0;5148;0;1;0;0;0;0;0;62;0;0;0;0;0;2;0;0;0;0;0;213984;1;1;0;0;0;30456;2;0;0;0;1;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;9498;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1292;0;0;0;0;0;0;0;0;0;0
