55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;TLB_TLB_shootdowns_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;SPU_Spurious_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;MCP_Machine_check_polls_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;SPU_Spurious_interrupts_CPU1;RES_Rescheduling_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;MCP_Machine_check_polls_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;NMI_Non-maskable_interrupts_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;ERR_CPU0;PIN_Posted-interrupt_notification_event_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;SPU_Spurious_interrupts_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;MCE_Machine_check_exceptions_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;CAL_Function_call_interrupts_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;TRM_Thermal_event_interrupts_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;RTR_APIC_ICR_read_retries_CPU1;PMI_Performance_monitoring_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU1;RES_Rescheduling_interrupts_CPU2;MCE_Machine_check_exceptions_CPU1;PIN_Posted-interrupt_notification_event_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;MCP_Machine_check_polls_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;RES_Rescheduling_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;MIS_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;LOC_Local_timer_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;NPI_Nested_posted-interrupt_event_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;SPU_Spurious_interrupts_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;THR_Threshold_APIC_interrupts_CPU1;timestamp_us;HRE_Hyper-V_reenlightenment_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU3;MCE_Machine_check_exceptions_CPU2;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;MCE_Machine_check_exceptions_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;RES_Rescheduling_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;LOC_Local_timer_interrupts_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;THR_Threshold_APIC_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;IWI_IRQ_work_interrupts_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;PMI_Performance_monitoring_interrupts_CPU2;CAL_Function_call_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;IWI_IRQ_work_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;LOC_Local_timer_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;TLB_TLB_shootdowns_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;NMI_Non-maskable_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;RTR_APIC_ICR_read_retries_CPU2;CAL_Function_call_interrupts_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;NPI_Nested_posted-interrupt_event_CPU3;LOC_Local_timer_interrupts_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;TRM_Thermal_event_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;THR_Threshold_APIC_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;RTR_APIC_ICR_read_retries_CPU3;PMI_Performance_monitoring_interrupts_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;MCP_Machine_check_polls_CPU0;PIN_Posted-interrupt_notification_event_CPU0;CAL_Function_call_interrupts_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1
;0;143;31748;0;0;0;0;1;0;1;0;65;0;;0;0;18302;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;;0;0;0;5221;1012;0;0;0;2017;0;0;0;0;0;0;0;0;0;188262;1;51205;83689;0;0;0;1935;0;0;0;529264;0;2;0;0;0;0;;0;0;;0;0;0;0;0;0;73;0;176318;0;0;0;0;91372;0;0;0;0;529735;;0;1;0;175156;0;49;2;;0;0;0;0;9498;0;0;176258;0;0;0;0;0;0;529212;0;0;0;0;0;;0;0;14;10;0;0;0;0;0;6055;0;0;0;0;0;1605242;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9542;0;0
;0;143;31749;0;0;0;0;1;0;1;0;65;0;;0;0;18302;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;;0;0;0;5221;1012;0;0;0;2017;0;0;0;0;0;0;0;0;0;188345;1;51209;83689;0;0;0;1935;0;0;0;529515;0;2;0;0;0;0;;0;0;;0;0;0;0;0;0;1001792;0;176402;0;0;0;0;91373;0;0;0;0;529986;;0;1;0;175239;0;49;2;;0;0;0;0;9498;0;0;176341;0;0;0;0;0;0;529463;0;0;0;0;0;;0;0;14;10;0;0;0;0;0;6055;0;0;0;0;0;1605493;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9542;0;0
;0;143;31750;0;0;0;0;1;0;1;0;65;0;;0;0;18303;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;;0;0;0;5221;1013;0;0;0;2017;0;0;0;0;0;0;0;0;0;188429;1;51210;83691;0;0;0;1935;0;0;0;529766;0;2;0;0;0;0;;0;0;;0;0;0;0;0;0;2002820;0;176485;0;0;0;0;91373;0;0;0;0;530237;;0;1;0;175323;0;49;2;;0;0;0;0;9498;0;0;176425;0;0;0;0;0;0;529716;0;0;0;0;0;;0;0;14;10;0;0;0;0;0;6055;0;0;0;0;0;1605745;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9542;0;0
;0;143;31750;0;0;0;0;1;0;1;0;65;0;;0;0;18303;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;;0;0;0;5223;1013;0;0;0;2017;0;0;0;0;0;0;0;0;0;188512;1;51210;83720;0;0;0;1935;0;0;0;530018;0;2;0;0;0;0;;0;0;;0;0;0;0;0;0;3003858;0;176569;0;0;0;0;91380;0;0;0;0;530487;;0;1;0;175406;0;49;2;;0;0;0;0;9498;0;0;176508;0;0;0;0;0;0;529967;0;0;0;0;0;;0;0;14;10;0;0;0;0;0;6057;0;0;0;0;0;1605996;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9544;0;0
0;0;143;31751;0;0;0;0;1;0;1;0;65;0;0;0;0;18304;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1014;0;0;0;2017;0;0;0;0;0;0;0;0;0;188598;1;51211;83720;0;0;0;1935;0;0;0;530269;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4004867;0;176652;0;0;0;0;91380;0;0;0;0;530737;0;0;1;0;175489;0;49;2;0;0;0;0;0;9498;0;0;176592;0;0;0;0;0;0;530217;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1606556;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31751;0;0;0;0;1;0;1;0;65;0;0;0;0;18304;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1014;0;0;0;2017;0;0;0;0;0;0;0;0;0;188693;1;51211;83720;0;0;0;1935;0;0;0;530520;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5005884;0;176735;0;0;0;0;91380;0;0;0;0;530988;0;0;1;0;175573;0;49;2;0;0;0;0;0;9498;0;0;176675;0;0;0;0;0;0;530467;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1607747;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31752;0;0;0;0;1;0;1;0;65;0;0;0;0;18305;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1015;0;0;0;2017;0;0;0;0;0;0;0;0;0;188788;1;51212;83720;0;0;0;1935;0;0;0;530771;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6006900;0;176819;0;0;0;0;91380;0;0;0;0;531239;0;0;1;0;175656;0;49;2;0;0;0;0;0;9498;0;0;176759;0;0;0;0;0;0;530717;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1608949;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31752;0;0;0;0;1;0;1;0;65;0;0;0;0;18305;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1015;0;0;0;2017;0;0;0;0;0;0;0;0;0;188883;1;51212;83720;0;0;0;1935;0;0;0;531023;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7007917;0;176902;0;0;0;0;91380;0;0;0;0;531489;0;0;1;0;175740;0;49;2;0;0;0;0;0;9498;0;0;176842;0;0;0;0;0;0;530968;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1610148;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31753;0;0;0;0;1;0;1;0;66;0;0;0;0;18314;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1021;0;0;0;2017;0;0;0;0;0;0;0;0;0;188978;1;51213;83722;0;0;0;1935;0;0;0;531274;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8008952;0;176986;0;0;0;0;91380;0;0;0;0;531739;0;0;1;0;175823;0;49;2;0;0;0;0;0;9498;0;0;176925;0;0;0;0;0;0;531219;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1611346;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31756;0;0;0;0;1;0;1;0;66;0;0;0;0;18314;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1027;0;0;0;2017;0;0;0;0;0;0;0;0;0;189073;1;51213;83749;0;0;0;1935;0;0;0;531525;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9009982;0;177069;0;0;0;0;91384;0;0;0;0;531989;0;0;1;0;175907;0;49;2;0;0;0;0;0;9498;0;0;177009;0;0;0;0;0;0;531470;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1612546;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31757;0;0;0;0;1;0;1;0;66;0;0;0;0;18315;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1028;0;0;0;2017;0;0;0;0;0;0;0;0;0;189168;1;51214;83749;0;0;0;1935;0;0;0;531776;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10010992;0;177152;0;0;0;0;91384;0;0;0;0;532240;0;0;1;0;175990;0;49;2;0;0;0;0;0;9498;0;0;177093;0;0;0;0;0;0;531720;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1613746;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
0;0;143;31757;0;0;0;0;1;0;1;0;66;0;0;0;0;18315;0;0;1;0;0;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;5226;1029;0;0;0;2017;0;0;0;0;0;0;0;0;0;189263;1;51215;83750;0;0;0;1935;0;0;0;532028;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11012019;0;177236;0;0;0;0;91384;0;0;0;0;532491;0;0;1;0;176073;0;49;2;0;0;0;0;0;9498;0;0;177176;0;0;0;0;0;0;531971;0;0;0;0;0;0;0;0;14;10;0;0;0;0;0;6058;0;0;0;0;0;1614945;2;0;0;2;0;0;0;0;0;0;0;0;14;62;1;0;9545;0;0
