NMI_Non-maskable_interrupts_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;RTR_APIC_ICR_read_retries_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;PMI_Performance_monitoring_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;RES_Rescheduling_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;TRM_Thermal_event_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;IWI_IRQ_work_interrupts_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;PIN_Posted-interrupt_notification_event_CPU3;TLB_TLB_shootdowns_CPU0;RES_Rescheduling_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;PIN_Posted-interrupt_notification_event_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;MCP_Machine_check_polls_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;PMI_Performance_monitoring_interrupts_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;CAL_Function_call_interrupts_CPU1;RES_Rescheduling_interrupts_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;MCP_Machine_check_polls_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;LOC_Local_timer_interrupts_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;RES_Rescheduling_interrupts_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;SPU_Spurious_interrupts_CPU3;TLB_TLB_shootdowns_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;timestamp_us;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;PIN_Posted-interrupt_notification_event_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;TRM_Thermal_event_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;CAL_Function_call_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;PMI_Performance_monitoring_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;LOC_Local_timer_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;CAL_Function_call_interrupts_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;MCE_Machine_check_exceptions_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;NMI_Non-maskable_interrupts_CPU0;SPU_Spurious_interrupts_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;NPI_Nested_posted-interrupt_event_CPU0;THR_Threshold_APIC_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;MCE_Machine_check_exceptions_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;ERR_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU1;NPI_Nested_posted-interrupt_event_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;MCP_Machine_check_polls_CPU0;CAL_Function_call_interrupts_CPU3;MIS_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;SPU_Spurious_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;NMI_Non-maskable_interrupts_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;TLB_TLB_shootdowns_CPU2;MCE_Machine_check_exceptions_CPU3;MCP_Machine_check_polls_CPU1;LOC_Local_timer_interrupts_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;RTR_APIC_ICR_read_retries_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;IWI_IRQ_work_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;NPI_Nested_posted-interrupt_event_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;IWI_IRQ_work_interrupts_CPU1;SPU_Spurious_interrupts_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;LOC_Local_timer_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;MCE_Machine_check_exceptions_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2
0;1935;0;0;0;0;1;0;0;0;0;0;82508;0;0;0;0;0;0;0;113719;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;;0;0;0;9498;0;0;0;1;281;;1826;344789;0;30984;0;90706;0;62;0;49;0;14;0;0;0;0;0;72;0;0;0;0;1;0;0;5185;20;0;0;;0;0;114808;0;0;0;344319;50487;0;9518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;;0;0;57;0;0;0;0;;1;6002;0;17747;0;0;0;0;0;0;0;14;0;0;0;;0;0;0;0;0;143;0;0;1;847008;;2;0;0;;0;0;114878;0;2;0;0;0;0;0;119823;0;0;345318;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82508;0;0;0;0;0;0;0;113803;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;;0;0;0;9498;0;0;0;1;282;;1827;345039;0;30985;0;90706;0;62;0;49;0;14;0;0;0;0;0;1001779;0;0;0;0;1;0;0;5185;20;0;0;;0;0;114892;0;0;0;344570;50488;0;9518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;;0;0;57;0;0;0;0;;1;6002;0;17747;0;0;0;0;0;0;0;14;0;0;0;;0;0;0;0;0;143;0;0;1;847259;;2;0;0;;0;0;114962;0;2;0;0;0;0;0;119906;0;0;345569;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82510;0;0;0;0;0;0;0;113886;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;;0;0;0;9498;0;0;0;1;282;;1827;345290;0;30985;0;90706;0;62;0;49;0;14;0;0;0;0;0;2002825;0;0;0;0;1;0;0;5185;20;0;0;;0;0;114975;0;0;0;344822;50488;0;9518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;;0;0;57;0;0;0;0;;1;6002;0;17747;0;0;0;0;0;0;0;14;0;0;0;;0;0;0;0;0;143;0;0;1;847511;;2;0;0;;0;0;115045;0;2;0;0;0;0;0;119990;0;0;345819;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82539;0;0;0;0;0;0;0;113969;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;;0;0;0;9498;0;0;0;1;283;;1828;345542;0;30986;0;90711;0;62;0;49;0;14;0;0;0;0;0;3003866;0;0;0;0;1;0;0;5187;20;0;0;;0;0;115059;0;0;0;345073;50489;0;9520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;;0;0;57;0;0;0;0;;1;6004;0;17747;0;0;0;0;0;0;0;14;0;0;0;;0;0;0;0;0;143;0;0;1;847762;;2;0;0;;0;0;115129;0;2;0;0;0;0;0;120073;0;0;346069;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82539;0;0;0;0;0;0;0;114053;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;283;0;1828;345792;0;30986;0;90711;0;62;0;49;0;14;0;0;0;0;0;4004874;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115142;0;0;0;345324;50489;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6005;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;848318;0;2;0;0;0;0;0;115212;0;2;0;0;0;0;0;120160;0;0;346319;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82539;0;0;0;0;0;0;0;114136;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;284;0;1829;346042;0;30987;0;90711;0;62;0;49;0;14;0;0;0;0;0;5005889;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115226;0;0;0;345575;50490;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6005;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;849508;0;2;0;0;0;0;0;115295;0;2;0;0;0;0;0;120254;0;0;346571;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82539;0;0;0;0;0;0;0;114220;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;284;0;1829;346292;0;30987;0;90711;0;62;0;49;0;14;0;0;0;0;0;6006904;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115309;0;0;0;345827;50490;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6005;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;850707;0;2;0;0;0;0;0;115379;0;2;0;0;0;0;0;120349;0;0;346821;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82539;0;0;0;0;0;0;0;114303;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;285;0;1830;346543;0;30988;0;90711;0;62;0;49;0;14;0;0;0;0;0;7007920;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115393;0;0;0;346078;50491;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6005;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;851906;0;2;0;0;0;0;0;115462;0;2;0;0;0;0;0;120444;0;0;347071;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82539;0;0;0;0;0;0;0;114387;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;295;0;1835;346793;0;30988;0;90714;0;62;0;49;0;14;0;0;0;0;0;8008965;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115476;0;0;0;346329;50491;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6006;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;853105;0;2;0;0;0;0;0;115546;0;2;0;0;0;0;0;120539;0;0;347322;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82565;0;0;0;0;0;0;0;114470;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;296;0;1842;347043;0;30989;0;90720;0;62;0;49;0;14;0;0;0;0;0;9009983;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115560;0;0;0;346580;50495;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6006;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;854305;0;2;0;0;0;0;0;115629;0;2;0;0;0;0;0;120634;0;0;347575;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82565;0;0;0;0;0;0;0;114553;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;296;0;1842;347293;0;30989;0;90720;0;62;0;49;0;14;0;0;0;0;0;10010995;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115643;0;0;0;346832;50495;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6006;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;855503;0;2;0;0;0;0;0;115712;0;2;0;0;0;0;0;120729;0;0;347825;0;0;0;0;0;0
0;1935;0;0;0;0;1;0;0;0;0;0;82565;0;0;0;0;0;0;0;114637;0;0;10;33;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;9498;0;0;0;1;297;0;1843;347544;0;30990;0;90720;0;62;0;49;0;14;0;0;0;0;0;11012012;0;0;0;0;1;0;0;5190;20;0;0;0;0;0;115726;0;0;0;347083;50496;0;9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;57;0;0;0;0;0;1;6006;0;17747;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;143;0;0;1;856702;0;2;0;0;0;0;0;115796;0;2;0;0;0;0;0;120824;0;0;348075;0;0;0;0;0;0
