54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;TRM_Thermal_event_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;ERR_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;RES_Rescheduling_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;MCE_Machine_check_exceptions_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;SPU_Spurious_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;TRM_Thermal_event_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU3;timestamp_us;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;CAL_Function_call_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;IWI_IRQ_work_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;MCE_Machine_check_exceptions_CPU0;SPU_Spurious_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;LOC_Local_timer_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;NPI_Nested_posted-interrupt_event_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;RTR_APIC_ICR_read_retries_CPU3;RTR_APIC_ICR_read_retries_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;TLB_TLB_shootdowns_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;TLB_TLB_shootdowns_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;RES_Rescheduling_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;RTR_APIC_ICR_read_retries_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;SPU_Spurious_interrupts_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;NPI_Nested_posted-interrupt_event_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;NMI_Non-maskable_interrupts_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;IWI_IRQ_work_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;PIN_Posted-interrupt_notification_event_CPU3;MCP_Machine_check_polls_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;THR_Threshold_APIC_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;RES_Rescheduling_interrupts_CPU3;MCE_Machine_check_exceptions_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;NMI_Non-maskable_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;TLB_TLB_shootdowns_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;TLB_TLB_shootdowns_CPU1;CAL_Function_call_interrupts_CPU1;MIS_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;SPU_Spurious_interrupts_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;MCP_Machine_check_polls_CPU0;PIN_Posted-interrupt_notification_event_CPU0;NMI_Non-maskable_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;CAL_Function_call_interrupts_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;MCP_Machine_check_polls_CPU2;MCE_Machine_check_exceptions_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;MCP_Machine_check_polls_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;LOC_Local_timer_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;CAL_Function_call_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;RES_Rescheduling_interrupts_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;THR_Threshold_APIC_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;LOC_Local_timer_interrupts_CPU2;LOC_Local_timer_interrupts_CPU3
;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;0;76;0;0;20;5203;0;0;145248;0;0;0;0;0;0;1935;;0;2;31371;17911;1225040;0;0;0;0;0;0;0;0;0;0;0;57;0;50823;0;14;0;;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;;0;0;0;0;0;0;0;0;153754;0;0;0;0;0;0;0;144153;145314;0;;0;1;;0;0;0;83052;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9530;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;436670;0;0;0;0;0;6038;0;677;91072;14;0;0;1;49;2;0;0;0;2017;0;0;435938;436149
;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;0;1001774;0;0;20;5203;0;0;145331;0;0;0;0;0;0;1935;;0;2;31371;17911;1225291;0;0;0;0;0;0;0;0;0;0;0;57;0;50823;0;14;0;;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;;0;0;0;0;0;0;0;0;153837;0;0;0;0;0;0;0;144236;145398;0;;0;1;;0;0;0;83052;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9530;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;436920;0;0;0;0;0;6038;0;677;91072;14;0;0;1;49;2;0;0;0;2017;0;0;436189;436399
;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;0;2002814;0;0;20;5203;0;0;145415;0;0;0;0;0;0;1935;;0;2;31372;17912;1225543;0;0;0;0;0;0;0;0;0;0;0;57;0;50824;0;14;0;;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;;0;0;0;0;0;0;0;0;153921;0;0;0;0;0;0;0;144320;145481;0;;0;1;;0;0;0;83054;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9530;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;437171;0;0;0;0;0;6038;0;678;91072;14;0;0;1;49;2;0;0;0;2017;0;0;436440;436650
;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;0;3003853;0;0;20;5205;0;0;145498;0;0;0;0;0;0;1935;;0;2;31372;17912;1225794;0;0;0;0;0;0;0;0;0;0;0;57;0;50824;0;14;0;;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;;0;0;0;0;0;0;0;0;154004;0;0;0;0;0;0;0;144403;145565;0;;0;1;;0;0;0;83082;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9532;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;437421;0;0;0;0;0;6040;0;678;91077;14;0;0;1;49;2;0;0;0;2017;0;0;436692;436901
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4004865;0;0;20;5208;0;0;145582;0;0;0;0;0;0;1935;0;0;2;31373;17913;1226354;0;0;0;0;0;0;0;0;0;0;0;57;0;50825;0;14;0;0;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154090;0;0;0;0;0;0;0;144486;145648;0;0;0;1;0;0;0;0;83082;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;437672;0;0;0;0;0;6041;0;679;91077;14;0;0;1;49;2;0;0;0;2017;0;0;436943;437151
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5005881;0;0;20;5208;0;0;145665;0;0;0;0;0;0;1935;0;0;2;31373;17913;1227546;0;0;0;0;0;0;0;0;0;0;0;57;0;50825;0;14;0;0;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154185;0;0;0;0;0;0;0;144570;145731;0;0;0;1;0;0;0;0;83082;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;437923;0;0;0;0;0;6041;0;679;91077;14;0;0;1;49;2;0;0;0;2017;0;0;437194;437401
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6006896;0;0;20;5208;0;0;145749;0;0;0;0;0;0;1935;0;0;2;31374;17914;1228747;0;0;0;0;0;0;0;0;0;0;0;57;0;50826;0;14;0;0;0;0;0;0;0;0;0;48;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154280;0;0;0;0;0;0;0;144653;145815;0;0;0;1;0;0;0;0;83082;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;438174;0;0;0;0;0;6041;0;680;91077;14;0;0;1;49;2;0;0;0;2017;0;0;437445;437651
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7007914;0;0;20;5208;0;0;145832;0;0;0;0;0;0;1935;0;0;2;31374;17914;1229945;0;0;0;0;0;0;0;0;0;0;0;57;0;50826;0;14;0;0;0;0;0;0;0;0;0;49;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154375;0;0;0;0;0;0;0;144737;145898;0;0;0;1;0;0;0;0;83082;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;438424;0;0;0;0;0;6041;0;680;91077;14;0;0;1;49;2;0;0;0;2017;0;0;437697;437902
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8008950;0;0;20;5208;0;0;145915;0;0;0;0;0;0;1935;0;0;2;31380;17924;1231143;0;0;0;0;0;0;0;0;0;0;0;57;0;50827;0;14;0;0;0;0;0;0;0;0;0;49;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154469;0;0;0;0;0;0;0;144820;145982;0;0;0;1;0;0;0;0;83085;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;438674;0;0;0;0;0;6042;0;681;91078;14;0;0;1;49;2;0;0;0;2017;0;0;437948;438153
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9009978;0;0;20;5208;0;0;145999;0;0;0;0;0;0;1935;0;0;2;31385;17924;1232343;0;0;0;0;0;0;0;0;0;0;0;57;0;50827;0;14;0;0;0;0;0;0;0;0;0;49;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154564;0;0;0;0;0;0;0;144904;146065;0;0;0;1;0;0;0;0;83085;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;438925;0;0;0;0;0;6042;0;684;91078;14;0;0;1;49;2;0;0;0;2017;0;0;438199;438403
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10010990;0;0;20;5208;0;0;146082;0;0;0;0;0;0;1935;0;0;2;31386;17925;1233543;0;0;0;0;0;0;0;0;0;0;0;57;0;50828;0;14;0;0;0;0;0;0;0;0;0;49;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154659;0;0;0;0;0;0;0;144987;146148;0;0;0;1;0;0;0;0;83085;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;439176;0;0;0;0;0;6042;0;685;91078;14;0;0;1;49;2;0;0;0;2017;0;0;438450;438653
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11012009;0;0;20;5208;0;0;146166;0;0;0;0;0;0;1935;0;0;2;31386;17925;1234741;0;0;0;0;0;0;0;0;0;0;0;57;0;50828;0;14;0;0;0;0;0;0;0;0;0;49;0;0;62;0;0;0;2;0;0;0;0;0;0;0;0;0;0;154754;0;0;0;0;0;0;0;145070;146232;0;0;0;1;0;0;0;0;83085;0;0;1;0;0;0;0;10;0;0;9498;0;0;0;1;0;1;0;0;0;9533;2;0;0;0;1;0;0;0;0;2;0;143;0;1;0;0;439426;0;0;0;0;0;6042;0;685;91078;14;0;0;1;49;2;0;0;0;2017;0;0;438702;438904
