ERR_CPU0;MCE_Machine_check_exceptions_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;THR_Threshold_APIC_interrupts_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;IWI_IRQ_work_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;RTR_APIC_ICR_read_retries_CPU1;NPI_Nested_posted-interrupt_event_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;LOC_Local_timer_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;SPU_Spurious_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;CAL_Function_call_interrupts_CPU0;RES_Rescheduling_interrupts_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;RES_Rescheduling_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU2;TLB_TLB_shootdowns_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;RTR_APIC_ICR_read_retries_CPU3;TRM_Thermal_event_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;SPU_Spurious_interrupts_CPU0;SPU_Spurious_interrupts_CPU1;MCE_Machine_check_exceptions_CPU2;TRM_Thermal_event_interrupts_CPU2;MCP_Machine_check_polls_CPU0;LOC_Local_timer_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;MIS_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;NMI_Non-maskable_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;SPU_Spurious_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;LOC_Local_timer_interrupts_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;PIN_Posted-interrupt_notification_event_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;RES_Rescheduling_interrupts_CPU2;RES_Rescheduling_interrupts_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;CAL_Function_call_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;MCE_Machine_check_exceptions_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;RTR_APIC_ICR_read_retries_CPU0;LOC_Local_timer_interrupts_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;IWI_IRQ_work_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;PMI_Performance_monitoring_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;NPI_Nested_posted-interrupt_event_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;MCE_Machine_check_exceptions_CPU0;NMI_Non-maskable_interrupts_CPU3;CAL_Function_call_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;TLB_TLB_shootdowns_CPU1;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;PIN_Posted-interrupt_notification_event_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;MCP_Machine_check_polls_CPU2;IWI_IRQ_work_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;MCP_Machine_check_polls_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU2;TLB_TLB_shootdowns_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;IWI_IRQ_work_interrupts_CPU2;MCP_Machine_check_polls_CPU3;timestamp_us;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;TLB_TLB_shootdowns_CPU3
0;0;0;0;0;0;0;;0;2;1;0;0;103056;0;1639;0;0;0;0;;0;0;50309;0;0;0;0;0;0;;0;0;0;0;;0;0;299676;0;0;;2;0;0;1857;2;0;0;0;5176;90564;0;0;0;0;0;23;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;300207;0;0;0;0;0;62;0;0;0;0;0;0;299079;0;0;0;0;82313;;0;0;0;57;9512;0;0;0;0;0;0;20;0;0;0;0;2;658383;49;99778;0;0;0;0;14;30786;0;0;1;143;0;0;0;;0;0;0;5995;0;0;0;2;0;187;0;0;0;0;9498;;0;0;0;0;0;1;99850;0;0;1;0;0;10;0;0;98691;1;72;0;0;0;0;0;14
0;0;0;0;0;0;0;;0;2;1;0;0;103140;0;1640;0;0;0;0;;0;0;50310;0;0;0;0;0;0;;0;0;0;0;;0;0;299927;0;0;;2;0;0;1858;2;0;0;0;5176;90564;0;0;0;0;0;23;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;300458;0;0;0;0;0;62;0;0;0;0;0;0;299331;0;0;0;0;82313;;0;0;0;57;9512;0;0;0;0;0;0;20;0;0;0;0;2;658635;49;99862;0;0;0;0;14;30787;0;0;1;143;0;0;0;;0;0;0;5995;0;0;0;2;0;187;0;0;0;0;9498;;0;0;0;0;0;1;99933;0;0;1;0;0;10;0;0;98775;1;1001761;0;0;0;0;0;14
0;0;0;0;0;0;0;;0;2;1;0;0;103223;0;1640;0;0;0;0;;0;0;50310;0;0;0;0;0;0;;0;0;0;0;;0;0;300177;0;0;;2;0;0;1858;2;0;0;0;5176;90564;0;0;0;0;0;23;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;300709;0;0;0;0;0;62;0;0;0;0;0;0;299582;0;0;0;0;82313;;0;0;0;57;9512;0;0;0;0;0;0;20;0;0;0;0;2;658886;49;99945;0;0;0;0;14;30787;0;0;1;143;0;0;0;;0;0;0;5995;0;0;0;2;0;187;0;0;0;0;9498;;0;0;0;0;0;1;100017;0;0;1;0;0;10;0;0;98858;1;2002787;0;0;0;0;0;14
0;0;0;0;0;0;0;;0;2;1;0;0;103307;0;1642;0;0;0;0;;0;0;50311;0;0;0;0;0;0;;0;0;0;0;;0;0;300428;0;0;;2;0;0;1859;2;0;0;0;5178;90564;0;0;0;0;0;24;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;300960;0;0;0;0;0;62;0;0;0;0;0;0;299833;0;0;0;0;82315;;0;0;0;57;9514;0;0;0;0;0;0;20;0;0;0;0;2;659137;49;100028;0;0;0;0;14;30788;0;0;1;143;0;0;0;;0;0;0;5997;0;0;0;2;0;187;0;0;0;0;9498;;0;0;0;0;0;1;100100;0;0;1;0;0;10;0;0;98942;1;3003825;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103392;0;1642;0;0;0;0;0;0;0;50311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300678;0;0;0;2;0;0;1859;2;0;0;0;5181;90564;0;0;0;0;0;24;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;301211;0;0;0;0;0;62;0;0;0;0;0;0;300084;0;0;0;0;82315;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;659699;49;100112;0;0;0;0;14;30788;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100183;0;0;1;0;0;10;0;0;99025;1;4004834;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103487;0;1643;0;0;0;0;0;0;0;50312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300929;0;0;0;2;0;0;1860;2;0;0;0;5181;90564;0;0;0;0;0;24;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;301462;0;0;0;0;0;62;0;0;0;0;0;0;300336;0;0;0;0;82315;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;660891;49;100195;0;0;0;0;14;30789;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100267;0;0;1;0;0;10;0;0;99109;1;5005849;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103582;0;1643;0;0;0;0;0;0;0;50312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301179;0;0;0;2;0;0;1860;2;0;0;0;5181;90564;0;0;0;0;0;24;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;301712;0;0;0;0;0;62;0;0;0;0;0;0;300587;0;0;0;0;82315;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;662090;49;100279;0;0;0;0;14;30789;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100350;0;0;1;0;0;10;0;0;99192;1;6006862;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103677;0;1644;0;0;0;0;0;0;0;50313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301429;0;0;0;2;0;0;1861;2;0;0;0;5181;90564;0;0;0;0;0;25;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;301962;0;0;0;0;0;62;0;0;0;0;0;0;300838;0;0;0;0;82315;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;663288;49;100362;0;0;0;0;14;30790;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100434;0;0;1;0;0;10;0;0;99276;1;7007891;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103772;0;1649;0;0;0;0;0;0;0;50313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301679;0;0;0;2;0;0;1861;2;0;0;0;5181;90570;0;0;0;0;0;25;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;302214;0;0;0;0;0;62;0;0;0;0;0;0;301089;0;0;0;0;82343;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;664488;49;100446;0;0;0;0;14;30800;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100517;0;0;1;0;0;10;0;0;99359;1;8008924;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103867;0;1650;0;0;0;0;0;0;0;50317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301932;0;0;0;2;0;0;1867;2;0;0;0;5181;90597;0;0;0;0;0;25;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;302464;0;0;0;0;0;62;0;0;0;0;0;0;301341;0;0;0;0;82343;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;665688;49;100529;0;0;0;0;14;30801;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100601;0;0;1;0;0;10;0;0;99442;1;9009943;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;103962;0;1650;0;0;0;0;0;0;0;50317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302182;0;0;0;2;0;0;1867;2;0;0;0;5181;90597;0;0;0;0;0;25;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;302714;0;0;0;0;0;62;0;0;0;0;0;0;301592;0;0;0;0;82343;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;666886;49;100612;0;0;0;0;14;30801;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100684;0;0;1;0;0;10;0;0;99526;1;10010954;0;0;0;0;0;14
0;0;0;0;0;0;0;0;0;2;1;0;0;104056;0;1651;0;0;0;0;0;0;0;50318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302432;0;0;0;2;0;0;1868;2;0;0;0;5181;90597;0;0;0;0;0;25;0;0;0;17747;0;0;0;0;1;0;0;0;0;0;1;302964;0;0;0;0;0;62;0;0;0;0;0;0;301843;0;0;0;0;82343;0;0;0;0;57;9515;0;0;0;0;0;0;20;0;0;0;0;2;668085;49;100696;0;0;0;0;14;30802;0;0;1;143;0;0;0;0;0;0;0;5998;0;0;0;2;0;187;0;0;0;0;9498;0;0;0;0;0;0;1;100767;0;0;1;0;0;10;0;0;99609;1;11011972;0;0;0;0;0;14
