TRM_Thermal_event_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU3;MCE_Machine_check_exceptions_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;RES_Rescheduling_interrupts_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;NPI_Nested_posted-interrupt_event_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;LOC_Local_timer_interrupts_CPU1;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;MCP_Machine_check_polls_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;IWI_IRQ_work_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;PMI_Performance_monitoring_interrupts_CPU2;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;MCE_Machine_check_exceptions_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;MCP_Machine_check_polls_CPU3;RTR_APIC_ICR_read_retries_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;RES_Rescheduling_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;LOC_Local_timer_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;RTR_APIC_ICR_read_retries_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU1;NMI_Non-maskable_interrupts_CPU1;LOC_Local_timer_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;CAL_Function_call_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;SPU_Spurious_interrupts_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU0;RES_Rescheduling_interrupts_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;PMI_Performance_monitoring_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;THR_Threshold_APIC_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;TRM_Thermal_event_interrupts_CPU2;ERR_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;MCP_Machine_check_polls_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;TLB_TLB_shootdowns_CPU3;RTR_APIC_ICR_read_retries_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;LOC_Local_timer_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;TLB_TLB_shootdowns_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;SPU_Spurious_interrupts_CPU1;CAL_Function_call_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;PMI_Performance_monitoring_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;MCE_Machine_check_exceptions_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;timestamp_us;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;PIN_Posted-interrupt_notification_event_CPU3;PIN_Posted-interrupt_notification_event_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU2;RES_Rescheduling_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;MIS_CPU0;IWI_IRQ_work_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;THR_Threshold_APIC_interrupts_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;NMI_Non-maskable_interrupts_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;MCP_Machine_check_polls_CPU0;PMI_Performance_monitoring_interrupts_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;NPI_Nested_posted-interrupt_event_CPU1;THR_Threshold_APIC_interrupts_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;MCE_Machine_check_exceptions_CPU2;NMI_Non-maskable_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU0;SPU_Spurious_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU1;SPU_Spurious_interrupts_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;NPI_Nested_posted-interrupt_event_CPU2;NPI_Nested_posted-interrupt_event_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;RTR_APIC_ICR_read_retries_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;TLB_TLB_shootdowns_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1
0;0;0;0;0;0;33112;0;0;14;0;604655;0;1;0;0;200668;0;0;0;2;0;0;0;1;0;0;22;0;0;0;606265;200655;0;0;;2;0;0;0;0;0;0;0;0;;;0;0;0;606330;0;0;2;0;0;9045;0;0;0;0;0;2568;0;5207;63370;0;49;0;0;0;0;0;0;0;2714;51;0;0;1;0;57;146;0;;8;0;0;0;605942;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;75;0;0;0;0;0;9045;0;19514;0;0;0;201355;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1964;1;0;2;0;0;0;0;0;201649;0;0;0;0;1026;0;0;0;0;0;10559;;0;0;0;;0;0;1;7;0;;;0
0;0;0;0;0;0;33112;0;0;14;0;604905;0;1;0;0;200751;0;0;0;2;0;0;0;1;0;0;22;0;0;0;606516;200738;0;0;;2;0;0;0;0;0;0;0;0;;;0;0;0;606580;0;0;2;0;0;9045;0;0;0;0;0;2568;0;5207;63370;0;49;0;0;0;0;0;0;0;2714;51;0;0;1;0;57;146;0;;8;0;0;0;606193;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;1001789;0;0;0;0;0;9045;0;19514;0;0;0;201439;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1964;1;0;2;0;0;0;0;0;201732;0;0;0;0;1026;0;0;0;0;0;10559;;0;0;0;;0;0;1;7;0;;;0
0;0;0;0;0;0;33112;0;0;14;0;605155;0;1;0;0;200835;0;0;0;2;0;0;0;1;0;0;22;0;0;0;606767;200822;0;0;;2;0;0;0;0;0;0;0;0;;;0;0;0;606832;0;0;2;0;0;9045;0;0;0;0;0;2568;0;5207;63371;0;49;0;0;0;0;0;0;0;2715;51;0;0;1;0;57;146;0;;8;0;0;0;606443;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;2002816;0;0;0;0;0;9045;0;19515;0;0;0;201522;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1965;1;0;2;0;0;0;0;0;201816;0;0;0;0;1026;0;0;0;0;0;10560;;0;0;0;;0;0;1;7;0;;;0
0;0;0;0;0;0;33112;0;0;14;0;605406;0;1;0;0;200918;0;0;0;2;0;0;0;1;0;0;22;0;0;0;607019;200905;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;607082;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63419;0;49;0;0;0;0;0;0;0;2728;51;0;0;1;0;57;146;0;0;8;0;0;0;606694;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;3003863;0;0;0;0;0;9046;0;19515;0;0;0;201606;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1965;1;0;2;0;0;0;0;0;201900;0;0;0;0;1026;0;0;0;0;0;10560;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;605656;0;1;0;0;201002;0;0;0;2;0;0;0;1;0;0;22;0;0;0;607270;200989;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;607333;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2732;51;0;0;1;0;57;146;0;0;8;0;0;0;606947;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;4004862;0;0;0;0;0;9046;0;19516;0;0;0;201689;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1975;1;0;2;0;0;0;0;0;201983;0;0;0;0;1026;0;0;0;0;0;10561;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;605906;0;1;0;0;201085;0;0;0;2;0;0;0;1;0;0;22;0;0;0;607521;201072;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;607583;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2732;51;0;0;1;0;57;146;0;0;8;0;0;0;607197;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;5005873;0;0;0;0;0;9046;0;19516;0;0;0;201773;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1975;1;0;2;0;0;0;0;0;202066;0;0;0;0;1026;0;0;0;0;0;10561;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;606156;0;1;0;0;201169;0;0;0;2;0;0;0;1;0;0;22;0;0;0;607772;201155;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;607835;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2733;51;0;0;1;0;57;146;0;0;8;0;0;0;607447;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;6006903;0;0;0;0;0;9046;0;19517;0;0;0;201856;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1976;1;0;2;0;0;0;0;0;202150;0;0;0;0;1026;0;0;0;0;0;10562;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;606407;0;1;0;0;201252;0;0;0;2;0;0;0;1;0;0;22;0;0;0;608024;201239;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;608085;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2733;51;0;0;1;0;57;146;0;0;8;0;0;0;607697;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;7007919;0;0;0;0;0;9046;0;19517;0;0;0;201939;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1976;1;0;2;0;0;0;0;0;202233;0;0;0;0;1026;0;0;0;0;0;10562;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;606657;0;1;0;0;201335;0;0;0;2;0;0;0;1;0;0;22;0;0;0;608275;201322;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;608335;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2734;51;0;0;1;0;57;146;0;0;8;0;0;0;607948;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;8008937;0;0;0;0;0;9046;0;19518;0;0;0;202023;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1977;1;0;2;0;0;0;0;0;202317;0;0;0;0;1026;0;0;0;0;0;10563;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;606907;0;1;0;0;201419;0;0;0;2;0;0;0;1;0;0;22;0;0;0;608526;201406;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;608585;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2734;51;0;0;1;0;57;146;0;0;8;0;0;0;608198;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;9009955;0;0;0;0;0;9046;0;19518;0;0;0;202106;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1977;1;0;2;0;0;0;0;0;202400;0;0;0;0;1026;0;0;0;0;0;10563;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;607157;0;1;0;0;201502;0;0;0;2;0;0;0;1;0;0;22;0;0;0;608777;201489;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;608836;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2735;51;0;0;1;0;57;146;0;0;8;0;0;0;608448;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;10010973;0;0;0;0;0;9046;0;19519;0;0;0;202190;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1978;1;0;2;0;0;0;0;0;202484;0;0;0;0;1026;0;0;0;0;0;10564;0;0;0;0;0;0;0;1;7;0;0;0;0
0;0;0;0;0;0;33112;0;0;14;0;607408;0;1;0;0;201586;0;0;0;2;0;0;0;1;0;0;22;0;0;0;609029;201573;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;609086;0;0;2;0;0;9046;0;0;0;0;0;2568;0;5210;63446;0;49;0;0;0;0;0;0;0;2735;51;0;0;1;0;57;146;0;0;8;0;0;0;608698;0;0;0;0;0;0;0;0;4366;0;0;0;1;0;50095;11011992;0;0;0;0;0;9046;0;19519;0;0;0;202273;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1978;1;0;2;0;0;0;0;0;202567;0;0;0;0;1026;0;0;0;0;0;10564;0;0;0;0;0;0;0;1;7;0;0;0;0
