43_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;ERR_CPU0;IWI_IRQ_work_interrupts_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;TLB_TLB_shootdowns_CPU1;PIN_Posted-interrupt_notification_event_CPU1;SPU_Spurious_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU0;MCE_Machine_check_exceptions_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;PMI_Performance_monitoring_interrupts_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;TRM_Thermal_event_interrupts_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;TLB_TLB_shootdowns_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;LOC_Local_timer_interrupts_CPU2;SPU_Spurious_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;RES_Rescheduling_interrupts_CPU2;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;TRM_Thermal_event_interrupts_CPU3;MCE_Machine_check_exceptions_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;MCP_Machine_check_polls_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;RTR_APIC_ICR_read_retries_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;MIS_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;RES_Rescheduling_interrupts_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;MCP_Machine_check_polls_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;IWI_IRQ_work_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;CAL_Function_call_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU2;TRM_Thermal_event_interrupts_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;NPI_Nested_posted-interrupt_event_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;NPI_Nested_posted-interrupt_event_CPU1;LOC_Local_timer_interrupts_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;MCE_Machine_check_exceptions_CPU3;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;PMI_Performance_monitoring_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;CAL_Function_call_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;NMI_Non-maskable_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU0;RES_Rescheduling_interrupts_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;SPU_Spurious_interrupts_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;NMI_Non-maskable_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;LOC_Local_timer_interrupts_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;THR_Threshold_APIC_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;IWI_IRQ_work_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;timestamp_us;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;LOC_Local_timer_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU1;TLB_TLB_shootdowns_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;IWI_IRQ_work_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;MCP_Machine_check_polls_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;NMI_Non-maskable_interrupts_CPU3;RES_Rescheduling_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;SPU_Spurious_interrupts_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;THR_Threshold_APIC_interrupts_CPU3;MCE_Machine_check_exceptions_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;RTR_APIC_ICR_read_retries_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;MCP_Machine_check_polls_CPU3;TRM_Thermal_event_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;CAL_Function_call_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU2;TLB_TLB_shootdowns_CPU3
0;0;41083;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;;0;0;0;2;0;1;123829;0;0;0;9023;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17670;0;0;0;14;0;0;2;33098;0;0;1;1;;40396;0;0;5153;0;0;717;;0;0;0;0;0;179;0;0;0;0;123843;51;49;0;0;0;0;0;0;0;0;9023;0;0;0;0;59448;0;146;0;1919;0;0;0;0;9220;0;0;0;0;0;125233;0;0;0;0;1026;0;0;40397;0;0;75;49806;124875;0;7;0;41356;0;0;0;2;0;0;1;;0;0;0;0;0;;2;0;0;0;0;0;;0;0;0;0;0;0;;0;1;0;0;0;0;4347;0;8
0;0;41166;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;;0;0;0;2;0;1;124081;0;0;0;9023;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17671;0;0;0;14;0;0;2;33098;0;0;1;1;;40480;0;0;5153;0;0;718;;0;0;0;0;0;180;0;0;0;0;124094;51;49;0;0;0;0;0;0;0;0;9023;0;0;0;0;59448;0;146;0;1919;0;0;0;0;9221;0;0;0;0;0;125483;0;0;0;0;1026;0;0;40481;0;0;1001765;49806;125127;0;7;0;41439;0;0;0;2;0;0;1;;0;0;0;0;0;;2;0;0;0;0;0;;0;0;0;0;0;0;;0;1;0;0;0;0;4347;0;8
0;0;41250;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;;0;0;0;2;0;1;124332;0;0;0;9023;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17671;0;0;0;14;0;0;2;33098;0;0;1;1;;40563;0;0;5153;0;0;718;;0;0;0;0;0;180;0;0;0;0;124344;51;49;0;0;0;0;0;0;0;0;9023;0;0;0;0;59448;0;146;0;1919;0;0;0;0;9221;0;0;0;0;0;125733;0;0;0;0;1026;0;0;40564;0;0;2002789;49806;125378;0;7;0;41523;0;0;0;2;0;0;1;;0;0;0;0;0;;2;0;0;0;0;0;;0;0;0;0;0;0;;0;1;0;0;0;0;4347;0;8
0;0;41333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;124583;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17672;0;0;0;14;0;0;2;33100;0;0;1;1;0;40647;0;0;5153;0;0;719;0;0;0;0;0;0;195;0;0;0;0;124594;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9222;0;0;0;0;0;125984;0;0;0;0;1026;0;0;40647;0;0;3003812;49806;125628;0;7;0;41606;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;124834;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17677;0;0;0;14;0;0;2;33100;0;0;1;1;0;40730;0;0;5153;0;0;719;0;0;0;0;0;0;198;0;0;0;0;124845;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9222;0;0;0;0;0;126235;0;0;0;0;1026;0;0;40730;0;0;4004833;49806;125879;0;7;0;41690;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;125086;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17678;0;0;0;14;0;0;2;33100;0;0;1;1;0;40814;0;0;5153;0;0;720;0;0;0;0;0;0;199;0;0;0;0;125095;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9223;0;0;0;0;0;126485;0;0;0;0;1026;0;0;40814;0;0;5005844;49806;126130;0;7;0;41773;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;125337;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17678;0;0;0;14;0;0;2;33100;0;0;1;1;0;40897;0;0;5153;0;0;720;0;0;0;0;0;0;199;0;0;0;0;125345;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9223;0;0;0;0;0;126735;0;0;0;0;1026;0;0;40897;0;0;6006861;49806;126380;0;7;0;41856;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;125588;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17679;0;0;0;14;0;0;2;33100;0;0;1;1;0;40981;0;0;5153;0;0;721;0;0;0;0;0;0;200;0;0;0;0;125595;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9224;0;0;0;0;0;126985;0;0;0;0;1026;0;0;40980;0;0;7007890;49806;126630;0;7;0;41940;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;125840;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17679;0;0;0;14;0;0;2;33100;0;0;1;1;0;41064;0;0;5153;0;0;721;0;0;0;0;0;0;200;0;0;0;0;125846;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9224;0;0;0;0;0;127236;0;0;0;0;1026;0;0;41064;0;0;8008907;49806;126880;0;7;0;42023;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;126091;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17680;0;0;0;14;0;0;2;33100;0;0;1;1;0;41147;0;0;5153;0;0;722;0;0;0;0;0;0;201;0;0;0;0;126096;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9225;0;0;0;0;0;127486;0;0;0;0;1026;0;0;41147;0;0;9009926;49806;127132;0;7;0;42107;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;41917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;126342;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17680;0;0;0;14;0;0;2;33100;0;0;1;1;0;41231;0;0;5153;0;0;722;0;0;0;0;0;0;201;0;0;0;0;126346;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9225;0;0;0;0;0;127736;0;0;0;0;1026;0;0;41231;0;0;10010945;49806;127382;0;7;0;42190;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
0;0;42000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;126593;0;0;0;9024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;0;0;0;0;17681;0;0;0;14;0;0;2;33100;0;0;1;1;0;41314;0;0;5153;0;0;723;0;0;0;0;0;0;202;0;0;0;0;126596;51;49;0;0;0;0;0;0;0;0;9024;0;0;0;0;59457;0;146;0;1919;0;0;0;0;9226;0;0;0;0;0;127987;0;0;0;0;1026;0;0;41314;0;0;11011963;49806;127632;0;7;0;42274;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4348;0;8
