33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;PMI_Performance_monitoring_interrupts_CPU3;SPU_Spurious_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;NMI_Non-maskable_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;LOC_Local_timer_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;RES_Rescheduling_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;RTR_APIC_ICR_read_retries_CPU3;PMI_Performance_monitoring_interrupts_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;NPI_Nested_posted-interrupt_event_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;THR_Threshold_APIC_interrupts_CPU3;MCE_Machine_check_exceptions_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;MCP_Machine_check_polls_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;MCP_Machine_check_polls_CPU3;RES_Rescheduling_interrupts_CPU3;RES_Rescheduling_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;PMI_Performance_monitoring_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;RES_Rescheduling_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;TRM_Thermal_event_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;LOC_Local_timer_interrupts_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;LOC_Local_timer_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;NPI_Nested_posted-interrupt_event_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;RTR_APIC_ICR_read_retries_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;RTR_APIC_ICR_read_retries_CPU1;LOC_Local_timer_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU3;MCE_Machine_check_exceptions_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;TLB_TLB_shootdowns_CPU1;SPU_Spurious_interrupts_CPU1;MCE_Machine_check_exceptions_CPU1;PMI_Performance_monitoring_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;TRM_Thermal_event_interrupts_CPU3;ERR_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;IWI_IRQ_work_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;MCP_Machine_check_polls_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;THR_Threshold_APIC_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;MCP_Machine_check_polls_CPU1;SPU_Spurious_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;CAL_Function_call_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;RTR_APIC_ICR_read_retries_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;MIS_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;CAL_Function_call_interrupts_CPU2;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;timestamp_us;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;TRM_Thermal_event_interrupts_CPU1;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;IWI_IRQ_work_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;CAL_Function_call_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;CAL_Function_call_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU2;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;NPI_Nested_posted-interrupt_event_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;TLB_TLB_shootdowns_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;THR_Threshold_APIC_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU3;SPU_Spurious_interrupts_CPU3
2;0;0;10109;0;7;338297;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61117;111372;0;0;0;10;0;0;0;0;;0;0;0;1026;0;337503;1619;0;0;0;;0;0;;0;0;337922;0;0;0;0;0;0;0;57;0;336776;0;0;0;0;0;1920;0;146;0;0;0;0;0;0;0;0;0;49;111374;0;112345;0;0;0;0;1;0;;0;0;0;0;;2;0;1;0;0;0;9033;0;0;1;0;0;0;0;18428;0;0;;0;0;;0;0;872;0;0;50095;0;9033;0;73;2;0;0;0;0;112062;0;0;5177;8;4364;0;0;0;0;;0;0;0;0;0;0
2;0;0;10109;0;7;338547;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61117;111455;0;0;0;10;0;0;0;0;;0;0;0;1026;0;337754;1620;0;0;0;;0;0;;0;0;338172;0;0;0;0;0;0;0;57;0;337026;0;0;0;0;0;1921;0;146;0;0;0;0;0;0;0;0;0;49;111458;0;112428;0;0;0;0;1;0;;0;0;0;0;;2;0;1;0;0;0;9033;0;0;1;0;0;0;0;18429;0;0;;0;0;;0;0;873;0;0;50095;0;9033;0;1001767;2;0;0;0;0;112145;0;0;5177;8;4364;0;0;0;0;;0;0;0;0;0;0
2;0;0;10109;0;7;338799;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61118;111539;0;0;0;10;0;0;0;0;;0;0;0;1026;0;338005;1620;0;0;0;;0;0;;0;0;338422;0;0;0;0;0;0;0;57;0;337277;0;0;0;0;0;1921;0;146;0;0;0;0;0;0;0;0;0;49;111541;0;112512;0;0;0;0;1;0;;0;0;0;0;;2;0;1;0;0;0;9033;0;0;1;0;0;0;0;18429;0;0;;0;0;;0;0;873;0;0;50095;0;9033;0;2002797;2;0;0;0;0;112229;0;0;5177;8;4364;0;0;0;0;;0;0;0;0;0;0
2;0;0;10109;0;7;339049;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61168;111622;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;338257;1621;0;0;0;0;0;0;0;0;0;338674;0;0;0;0;0;0;0;57;0;337527;0;0;0;0;0;1936;0;146;0;0;0;0;0;0;0;0;0;49;111625;0;112595;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18430;0;0;0;0;0;0;0;0;874;0;0;50095;0;9034;0;3003817;2;0;0;0;0;112312;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;339299;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;111706;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;338508;1621;0;0;0;0;0;0;0;0;0;338925;0;0;0;0;0;0;0;57;0;337777;0;0;0;0;0;1939;0;146;0;0;0;0;0;0;0;0;0;49;111708;0;112679;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18430;0;0;0;0;0;0;0;0;879;0;0;50095;0;9034;0;4004837;2;0;0;0;0;112396;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;339549;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;111789;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;338759;1622;0;0;0;0;0;0;0;0;0;339175;0;0;0;0;0;0;0;57;0;338027;0;0;0;0;0;1940;0;146;0;0;0;0;0;0;0;0;0;49;111792;0;112762;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18431;0;0;0;0;0;0;0;0;880;0;0;50095;0;9034;0;5005859;2;0;0;0;0;112479;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;339800;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;111873;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;339010;1622;0;0;0;0;0;0;0;0;0;339425;0;0;0;0;0;0;0;57;0;338278;0;0;0;0;0;1940;0;146;0;0;0;0;0;0;0;0;0;49;111875;0;112846;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18431;0;0;0;0;0;0;0;0;880;0;0;50095;0;9034;0;6006876;2;0;0;0;0;112562;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;340051;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;111956;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;339262;1623;0;0;0;0;0;0;0;0;0;339676;0;0;0;0;0;0;0;57;0;338528;0;0;0;0;0;1941;0;146;0;0;0;0;0;0;0;0;0;49;111958;0;112929;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18432;0;0;0;0;0;0;0;0;881;0;0;50095;0;9034;0;7007894;2;0;0;0;0;112646;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;340301;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;112039;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;339513;1623;0;0;0;0;0;0;0;0;0;339927;0;0;0;0;0;0;0;57;0;338778;0;0;0;0;0;1941;0;146;0;0;0;0;0;0;0;0;0;49;112042;0;113012;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18432;0;0;0;0;0;0;0;0;881;0;0;50095;0;9034;0;8008915;2;0;0;0;0;112729;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;340551;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;112123;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;339764;1624;0;0;0;0;0;0;0;0;0;340177;0;0;0;0;0;0;0;57;0;339028;0;0;0;0;0;1942;0;146;0;0;0;0;0;0;0;0;0;49;112125;0;113096;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18433;0;0;0;0;0;0;0;0;882;0;0;50095;0;9034;0;9009933;2;0;0;0;0;112813;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;340802;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;112206;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;340015;1624;0;0;0;0;0;0;0;0;0;340427;0;0;0;0;0;0;0;57;0;339279;0;0;0;0;0;1942;0;146;0;0;0;0;0;0;0;0;0;49;112209;0;113179;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18433;0;0;0;0;0;0;0;0;882;0;0;50095;0;9034;0;10010961;2;0;0;0;0;112896;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
2;0;0;10109;0;7;341052;0;0;0;0;0;0;51;0;0;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;33106;61195;112290;0;0;0;10;0;0;0;0;0;0;0;0;1026;0;340267;1625;0;0;0;0;0;0;0;0;0;340678;0;0;0;0;0;0;0;57;0;339529;0;0;0;0;0;1943;0;146;0;0;0;0;0;0;0;0;0;49;112292;0;113263;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;9034;0;0;1;0;0;0;0;18434;0;0;0;0;0;0;0;0;883;0;0;50095;0;9034;0;11011980;2;0;0;0;0;112980;0;0;5180;8;4364;0;0;0;0;0;0;0;0;0;0;0
