TLB_TLB_shootdowns_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;LOC_Local_timer_interrupts_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;IWI_IRQ_work_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;MCE_Machine_check_exceptions_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;NMI_Non-maskable_interrupts_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;NPI_Nested_posted-interrupt_event_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;SPU_Spurious_interrupts_CPU1;MCE_Machine_check_exceptions_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU0;PMI_Performance_monitoring_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;PIN_Posted-interrupt_notification_event_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;MCP_Machine_check_polls_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;NPI_Nested_posted-interrupt_event_CPU1;SPU_Spurious_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;CAL_Function_call_interrupts_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU3;CAL_Function_call_interrupts_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;RTR_APIC_ICR_read_retries_CPU3;timestamp_us;TRM_Thermal_event_interrupts_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;TLB_TLB_shootdowns_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU0;CAL_Function_call_interrupts_CPU1;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;LOC_Local_timer_interrupts_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;SPU_Spurious_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;PIN_Posted-interrupt_notification_event_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;RES_Rescheduling_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;MCP_Machine_check_polls_CPU3;RES_Rescheduling_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;PMI_Performance_monitoring_interrupts_CPU3;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;TRM_Thermal_event_interrupts_CPU1;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;MCE_Machine_check_exceptions_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;IWI_IRQ_work_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;RTR_APIC_ICR_read_retries_CPU2;RTR_APIC_ICR_read_retries_CPU1;SPU_Spurious_interrupts_CPU0;LOC_Local_timer_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;TLB_TLB_shootdowns_CPU2;THR_Threshold_APIC_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;RES_Rescheduling_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;LOC_Local_timer_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;TLB_TLB_shootdowns_CPU1;THR_Threshold_APIC_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;MCP_Machine_check_polls_CPU2;NMI_Non-maskable_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;PIN_Posted-interrupt_notification_event_CPU2;CAL_Function_call_interrupts_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;PMI_Performance_monitoring_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;MIS_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;MCP_Machine_check_polls_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;TRM_Thermal_event_interrupts_CPU0;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;ERR_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;NPI_Nested_posted-interrupt_event_CPU3;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;MCE_Machine_check_exceptions_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;THR_Threshold_APIC_interrupts_CPU0;RES_Rescheduling_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;TRM_Thermal_event_interrupts_CPU3;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU2
8;0;0;1;560339;0;186453;0;0;0;10353;0;0;;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5201;0;0;0;4366;;0;0;0;0;76;0;1026;7;0;0;9043;2;560722;0;0;0;0;0;0;0;0;19348;0;0;0;1;33112;0;0;0;0;0;0;49;;0;0;2525;0;0;186162;0;0;0;0;559074;0;0;185474;0;0;2;14;0;0;0;62948;1803;0;0;;0;0;560537;0;0;0;0;0;0;0;0;1;0;0;0;0;9043;0;;0;0;1;0;0;0;0;2568;0;;0;0;51;0;0;2;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185461;1;0;0;0;0;0;0;146;;2;0;0
8;0;0;1;560589;0;186536;0;0;0;10353;0;0;;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5201;0;0;0;4366;;0;0;0;0;1001776;0;1026;7;0;0;9043;2;560972;0;0;0;0;0;0;0;0;19348;0;0;0;1;33112;0;0;0;0;0;0;49;;0;0;2525;0;0;186245;0;0;0;0;559324;0;0;185558;0;0;2;14;0;0;0;62948;1803;0;0;;0;0;560788;0;0;0;0;0;0;0;0;1;0;0;0;0;9043;0;;0;0;1;0;0;0;0;2568;0;;0;0;51;0;0;2;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185545;1;0;0;0;0;0;0;146;;2;0;0
8;0;0;1;560839;0;186620;0;0;0;10354;0;0;;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5201;0;0;0;4366;;0;0;0;0;2002804;0;1026;7;0;0;9043;2;561224;0;0;0;0;0;0;0;0;19349;0;0;0;1;33112;0;0;0;0;0;0;49;;0;0;2526;0;0;186329;0;0;0;0;559575;0;0;185641;0;0;2;14;0;0;0;62949;1804;0;0;;0;0;561039;0;0;0;0;0;0;0;0;1;0;0;0;0;9043;0;;0;0;1;0;0;0;0;2568;0;;0;0;51;0;0;2;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185628;1;0;0;0;0;0;0;146;;2;0;0
8;0;0;1;561091;0;186704;0;0;0;10359;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;3003829;0;1026;7;0;0;9044;2;561474;0;0;0;0;0;0;0;0;19358;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2526;0;0;186412;0;0;0;0;559825;0;0;185724;0;0;2;14;0;0;0;62997;1804;0;0;0;0;0;561291;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185712;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;561341;0;186787;0;0;0;10363;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;4004848;0;1026;7;0;0;9044;2;561725;0;0;0;0;0;0;0;0;19359;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2533;0;0;186496;0;0;0;0;560075;0;0;185808;0;0;2;14;0;0;0;63024;1805;0;0;0;0;0;561542;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185795;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;561591;0;186871;0;0;0;10363;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;5005859;0;1026;7;0;0;9044;2;561975;0;0;0;0;0;0;0;0;19359;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2533;0;0;186579;0;0;0;0;560325;0;0;185891;0;0;2;14;0;0;0;63024;1805;0;0;0;0;0;561793;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185878;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;561841;0;186954;0;0;0;10364;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;6006888;0;1026;7;0;0;9044;2;562226;0;0;0;0;0;0;0;0;19360;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2534;0;0;186662;0;0;0;0;560576;0;0;185975;0;0;2;14;0;0;0;63024;1806;0;0;0;0;0;562044;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;185962;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;562092;0;187038;0;0;0;10364;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;7007906;0;1026;7;0;0;9044;2;562476;0;0;0;0;0;0;0;0;19360;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2534;0;0;186746;0;0;0;0;560826;0;0;186058;0;0;2;14;0;0;0;63024;1806;0;0;0;0;0;562296;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;186045;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;562342;0;187121;0;0;0;10365;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;8008924;0;1026;7;0;0;9044;2;562726;0;0;0;0;0;0;0;0;19361;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2535;0;0;186829;0;0;0;0;561076;0;0;186141;0;0;2;14;0;0;0;63024;1807;0;0;0;0;0;562547;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;186129;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;562592;0;187204;0;0;0;10365;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;9009945;0;1026;7;0;0;9044;2;562977;0;0;0;0;0;0;0;0;19361;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2535;0;0;186913;0;0;0;0;561326;0;0;186225;0;0;2;14;0;0;0;63024;1807;0;0;0;0;0;562798;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;186212;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;562842;0;187288;0;0;0;10366;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;10010962;0;1026;7;0;0;9044;2;563228;0;0;0;0;0;0;0;0;19362;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2536;0;0;186996;0;0;0;0;561577;0;0;186308;0;0;2;14;0;0;0;63024;1808;0;0;0;0;0;563049;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;186296;1;0;0;0;0;0;0;146;0;2;0;0
8;0;0;1;563093;0;187371;0;0;0;10366;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;50095;0;0;1;0;0;0;0;5204;0;0;0;4366;0;0;0;0;0;11011982;0;1026;7;0;0;9044;2;563478;0;0;0;0;0;0;0;0;19362;0;0;0;1;33112;0;0;0;0;0;0;49;0;0;0;2536;0;0;187080;0;0;0;0;561827;0;0;186392;0;0;2;14;0;0;0;63024;1808;0;0;0;0;0;563301;0;0;0;0;0;0;0;0;1;0;0;0;0;9044;0;0;0;0;1;0;0;0;0;2568;0;0;0;0;51;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;186379;1;0;0;0;0;0;0;146;0;2;0;0
