SPU_Spurious_interrupts_CPU2;CAL_Function_call_interrupts_CPU3;MCP_Machine_check_polls_CPU1;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;ERR_CPU0;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;MCP_Machine_check_polls_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;MCE_Machine_check_exceptions_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU2;MCE_Machine_check_exceptions_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;TLB_TLB_shootdowns_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;TLB_TLB_shootdowns_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;NMI_Non-maskable_interrupts_CPU0;timestamp_us;SPU_Spurious_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;NPI_Nested_posted-interrupt_event_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU3;SPU_Spurious_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;NMI_Non-maskable_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;RES_Rescheduling_interrupts_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;LOC_Local_timer_interrupts_CPU3;PMI_Performance_monitoring_interrupts_CPU1;LOC_Local_timer_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU1;PMI_Performance_monitoring_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;RES_Rescheduling_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;PIN_Posted-interrupt_notification_event_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;NPI_Nested_posted-interrupt_event_CPU0;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;PIN_Posted-interrupt_notification_event_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;PMI_Performance_monitoring_interrupts_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;SPU_Spurious_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU0;RTR_APIC_ICR_read_retries_CPU1;LOC_Local_timer_interrupts_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;CAL_Function_call_interrupts_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU1;RES_Rescheduling_interrupts_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2;RES_Rescheduling_interrupts_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;42_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;THR_Threshold_APIC_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;THR_Threshold_APIC_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU3;LOC_Local_timer_interrupts_CPU1;MCP_Machine_check_polls_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;IWI_IRQ_work_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;NPI_Nested_posted-interrupt_event_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;TLB_TLB_shootdowns_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;TLB_TLB_shootdowns_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;RTR_APIC_ICR_read_retries_CPU3;MCP_Machine_check_polls_CPU2;THR_Threshold_APIC_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;MCE_Machine_check_exceptions_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;32_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;CAL_Function_call_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU2;TRM_Thermal_event_interrupts_CPU0;44_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;RTR_APIC_ICR_read_retries_CPU0;MCE_Machine_check_exceptions_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;TRM_Thermal_event_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;CAL_Function_call_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;MIS_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;43_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;THR_Threshold_APIC_interrupts_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;41_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;NMI_Non-maskable_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;33_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3
0;4348;1;0;;2;579;0;17971;0;0;9591;2;0;1;0;0;0;0;0;0;69251;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;74;0;0;0;0;68974;0;0;;0;0;0;4;;0;0;0;0;0;1;14;2;0;208594;0;208951;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;207797;0;0;0;0;9027;;0;0;60033;0;0;0;0;;49;0;0;0;0;0;1;0;0;68287;0;207515;1;0;68287;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;;0;0;0;;0;0;0;0;0;5162;0;0;0;0;0;0;1048;0;0;9027;0;0;0;0;0;51;146;49806;0;0;0;0;;0;0;0;0;0;0
0;4348;1;0;;2;579;0;17971;0;0;9591;2;0;1;0;0;0;0;0;0;69334;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;1001788;0;0;0;0;69058;0;0;;0;0;0;4;;0;0;0;0;0;1;14;2;0;208845;0;209201;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;208049;0;0;0;0;9027;;0;0;60033;0;0;0;0;;49;0;0;0;0;0;1;0;0;68371;0;207766;1;0;68371;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;;0;0;0;;0;0;0;0;0;5162;0;0;0;0;0;0;1048;0;0;9027;0;0;0;0;0;51;146;49806;0;0;0;0;;0;0;0;0;0;0
0;4348;1;0;;2;580;0;17972;0;0;9592;2;0;1;0;0;0;0;0;0;69418;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;2002814;0;0;0;0;69141;0;0;;0;0;0;4;;0;0;0;0;0;1;14;2;0;209096;0;209451;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;208300;0;0;0;0;9027;;0;0;60034;0;0;0;0;;49;0;0;0;0;0;1;0;0;68454;0;208016;1;0;68454;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;;0;0;0;;0;0;0;0;0;5162;0;0;0;0;0;0;1049;0;0;9027;0;0;0;0;0;51;146;49806;0;0;0;0;;0;0;0;0;0;0
0;4348;1;0;0;2;590;0;17977;0;0;9592;2;0;1;0;0;0;0;0;0;69501;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;3003850;0;0;0;0;69224;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;209347;0;209702;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;208551;0;0;0;0;9028;0;0;0;60082;0;0;0;0;0;49;0;0;0;0;0;1;0;0;68538;0;208266;1;0;68537;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1049;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;591;0;17981;0;0;9598;2;0;1;0;0;0;0;0;0;69585;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;4004868;0;0;0;0;69308;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;209597;0;209953;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;208803;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;68621;0;208517;1;0;68621;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1050;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;591;0;17981;0;0;9598;2;0;1;0;0;0;0;0;0;69668;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;5005880;0;0;0;0;69391;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;209848;0;210204;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;209054;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;68704;0;208767;1;0;68704;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1050;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;592;0;17982;0;0;9599;2;0;1;0;0;0;0;0;0;69751;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;6006898;0;0;0;0;69475;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;210098;0;210454;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;209305;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;68788;0;209017;1;0;68788;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1051;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;592;0;17982;0;0;9599;2;0;1;0;0;0;0;0;0;69835;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;7007915;0;0;0;0;69558;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;210348;0;210705;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;209556;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;68871;0;209267;1;0;68871;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1051;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;593;0;17983;0;0;9600;2;0;1;0;0;0;0;0;0;69918;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;8008933;0;0;0;0;69641;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;210598;0;210955;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;209808;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;68955;0;209518;1;0;68955;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1052;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;593;0;17983;0;0;9600;2;0;1;0;0;0;0;0;0;70002;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;9009952;0;0;0;0;69725;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;210849;0;211205;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;210059;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;69038;0;209768;1;0;69038;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1052;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;594;0;17984;0;0;9601;2;0;1;0;0;0;0;0;0;70085;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;10010981;0;0;0;0;69808;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;211099;0;211455;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;210310;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;69122;0;210018;1;0;69121;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1053;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
0;4348;1;0;0;2;594;0;17984;0;0;9601;2;0;1;0;0;0;0;0;0;70169;0;0;0;0;1026;0;0;2;0;0;57;0;0;0;0;11012000;0;0;0;0;69892;0;0;0;0;0;0;4;0;0;0;0;0;0;1;14;2;0;211349;0;211706;0;0;0;33103;0;1919;0;0;0;0;0;0;0;0;0;0;0;0;210561;0;0;0;0;9028;0;0;0;60109;0;0;0;0;0;49;0;0;0;0;0;1;0;0;69205;0;210269;1;0;69205;0;0;1;0;0;0;0;7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5165;0;0;0;0;0;0;1053;0;0;9028;0;0;0;0;0;51;146;49806;0;0;0;0;0;0;0;0;0;0;0
