28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;PIN_Posted-interrupt_notification_event_CPU0;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;LOC_Local_timer_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;MCE_Machine_check_exceptions_CPU2;MCE_Machine_check_exceptions_CPU3;ERR_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;CAL_Function_call_interrupts_CPU0;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;NMI_Non-maskable_interrupts_CPU2;PIN_Posted-interrupt_notification_event_CPU3;PMI_Performance_monitoring_interrupts_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;RTR_APIC_ICR_read_retries_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;IWI_IRQ_work_interrupts_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;MCP_Machine_check_polls_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;CAL_Function_call_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;THR_Threshold_APIC_interrupts_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;TLB_TLB_shootdowns_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU0;MCP_Machine_check_polls_CPU1;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;THR_Threshold_APIC_interrupts_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;LOC_Local_timer_interrupts_CPU3;TLB_TLB_shootdowns_CPU0;NMI_Non-maskable_interrupts_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU2;NPI_Nested_posted-interrupt_event_CPU2;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;IWI_IRQ_work_interrupts_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;NMI_Non-maskable_interrupts_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;TRM_Thermal_event_interrupts_CPU1;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;PMI_Performance_monitoring_interrupts_CPU0;TLB_TLB_shootdowns_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;PIN_Posted-interrupt_notification_event_CPU2;LOC_Local_timer_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU3;MCE_Machine_check_exceptions_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;CAL_Function_call_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;RTR_APIC_ICR_read_retries_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;IWI_IRQ_work_interrupts_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;RES_Rescheduling_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;IWI_IRQ_work_interrupts_CPU2;CAL_Function_call_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;SPU_Spurious_interrupts_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;NPI_Nested_posted-interrupt_event_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;NPI_Nested_posted-interrupt_event_CPU0;MCP_Machine_check_polls_CPU0;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;RES_Rescheduling_interrupts_CPU3;SPU_Spurious_interrupts_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;timestamp_us;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;SPU_Spurious_interrupts_CPU3;RES_Rescheduling_interrupts_CPU1;MCP_Machine_check_polls_CPU2;NPI_Nested_posted-interrupt_event_CPU1;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;NMI_Non-maskable_interrupts_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;RES_Rescheduling_interrupts_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;33_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;LOC_Local_timer_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;TRM_Thermal_event_interrupts_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;PIN_Posted-interrupt_notification_event_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;MIS_CPU0;THR_Threshold_APIC_interrupts_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;THR_Threshold_APIC_interrupts_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;SPU_Spurious_interrupts_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;RTR_APIC_ICR_read_retries_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;TRM_Thermal_event_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU2
60774;0;0;432050;0;0;;0;0;14;0;0;0;0;0;;0;0;0;0;818;0;0;0;0;0;3;0;0;10;0;806;806;0;0;0;0;58729;140782;0;146;0;818;0;1;0;0;818;11972;180;66722;;0;1;0;117;0;0;30;1;0;0;0;0;0;421768;0;0;0;;0;0;0;0;2;0;0;;139719;0;0;0;0;0;0;0;0;0;0;0;1;0;117;0;0;0;8;424400;0;0;0;0;1;11981;0;0;0;0;51;0;0;0;0;2;139715;0;0;0;0;0;0;0;0;216;0;139715;11951;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;96;0;806;73;0;0;918;1;0;0;818;0;0;806;31;7313;0;0;0;35237;0;0;0;0;423463;2;0;0;0;0;0;0;2;0;0;0;780;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;33;0;0;0;0;0;0
60775;0;0;432302;0;0;;0;0;14;0;0;0;0;0;;0;0;0;0;818;0;0;0;0;0;3;0;0;10;0;806;806;0;0;0;0;58730;140866;0;146;0;818;0;1;0;0;818;11972;180;66723;;0;1;0;117;0;0;30;1;0;0;0;0;0;422019;0;0;0;;0;0;0;0;2;0;0;;139802;0;0;0;0;0;0;0;0;0;0;0;1;0;117;0;0;0;8;424651;0;0;0;0;1;11981;0;0;0;0;51;0;0;0;0;2;139799;0;0;0;0;0;0;0;0;216;0;139799;11951;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;98;0;806;1001930;0;0;918;1;0;0;818;0;0;806;31;7313;0;0;0;35238;0;0;0;0;423714;2;0;0;0;0;0;0;2;0;0;0;780;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;33;0;0;0;0;0;0
60775;0;0;432557;0;0;;0;0;14;0;0;0;0;0;;0;0;0;0;819;0;0;0;0;0;3;0;0;10;0;807;807;0;0;0;0;58730;140949;0;146;0;819;0;1;0;0;819;11972;180;66723;;0;1;0;117;0;0;30;1;0;0;0;0;0;422269;0;0;0;;0;0;0;0;2;0;0;;139885;0;0;0;0;0;0;0;0;0;0;0;1;0;117;0;0;0;8;424902;0;0;0;0;1;11981;0;0;0;0;51;0;0;0;0;2;139882;0;0;0;0;0;0;0;0;216;0;139882;11951;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;98;0;807;2002954;0;0;920;1;0;0;819;0;0;807;31;7314;0;0;0;35238;0;0;0;0;423965;2;0;0;0;0;0;0;2;0;0;0;781;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;33;0;0;0;0;0;0
60779;0;0;432809;0;0;;0;0;14;0;0;0;0;0;;0;0;0;0;819;0;0;0;0;0;3;0;0;10;0;807;807;0;0;0;0;58736;141032;0;146;0;819;0;1;0;0;819;11972;180;66724;;0;1;0;117;0;0;30;1;0;0;0;0;0;422520;0;0;0;;0;0;0;0;2;0;0;;139969;0;0;0;0;0;0;0;0;0;0;0;1;0;117;0;0;0;10;425154;0;0;0;0;1;11981;0;0;0;0;51;0;0;0;0;2;139966;0;0;0;0;0;0;0;0;218;0;139966;11951;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;0;0;0;107;0;807;3004009;0;0;920;1;0;0;819;0;0;807;31;7344;0;0;0;35239;0;0;0;0;424217;2;0;0;0;0;0;0;2;0;0;0;782;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;33;0;0;0;0;0;0
60779;0;0;433076;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;820;0;0;0;0;0;3;0;0;10;0;808;808;0;0;0;0;58736;141117;0;146;0;820;0;1;0;0;820;11988;196;66724;0;0;1;0;133;0;0;30;1;0;0;0;0;0;422770;0;0;0;0;0;0;0;0;2;0;0;0;140052;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;425405;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140049;0;0;0;0;0;0;0;0;220;0;140049;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;110;0;808;4005053;0;0;926;1;0;0;820;0;0;808;35;7345;0;0;0;35239;0;0;0;0;424468;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0
60780;0;0;433329;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;820;0;0;0;0;0;3;0;0;10;0;808;808;0;0;0;0;58738;141201;0;146;0;820;0;1;0;0;820;11988;196;66725;0;0;1;0;133;0;0;30;1;0;0;0;0;0;423020;0;0;0;0;0;0;0;0;2;0;0;0;140136;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;425656;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140133;0;0;0;0;0;0;0;0;221;0;140132;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;808;5006082;0;0;931;1;0;0;820;0;0;808;42;7345;0;0;0;35240;0;0;0;0;424719;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0
60780;0;0;433584;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;821;0;0;0;0;0;3;0;0;10;0;809;809;0;0;0;0;58738;141285;0;146;0;821;0;1;0;0;821;11988;196;66725;0;0;1;0;133;0;0;30;1;0;0;0;0;0;423270;0;0;0;0;0;0;0;0;2;0;0;0;140219;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;425908;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140216;0;0;0;0;0;0;0;0;222;0;140216;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;809;6007133;0;0;931;1;0;0;821;0;0;809;42;7345;0;0;0;35240;0;0;0;0;424970;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0
60781;0;0;433838;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;821;0;0;0;0;0;3;0;0;10;0;809;809;0;0;0;0;58739;141368;0;146;0;821;0;1;0;0;821;11988;196;66726;0;0;1;0;133;0;0;30;1;0;0;0;0;0;423521;0;0;0;0;0;0;0;0;2;0;0;0;140303;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;426159;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140300;0;0;0;0;0;0;0;0;222;0;140299;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;809;7008180;0;0;931;1;0;0;821;0;0;809;42;7345;0;0;0;35241;0;0;0;0;425222;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0
60792;0;0;434091;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;822;0;0;0;0;0;3;0;0;10;0;810;810;0;0;0;0;58748;141452;0;146;0;822;0;1;0;0;822;11988;196;66726;0;0;1;0;133;0;0;30;1;0;0;0;0;0;423771;0;0;0;0;0;0;0;0;2;0;0;0;140386;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;426410;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140383;0;0;0;0;0;0;0;0;222;0;140383;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;810;8009210;0;0;931;1;0;0;822;0;0;810;42;7347;0;0;0;35241;0;0;0;0;425473;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0
60806;0;0;434344;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;823;0;0;0;0;0;3;0;0;10;0;811;811;0;0;0;0;58752;141535;0;146;0;823;0;1;0;0;823;11988;196;66729;0;0;1;0;133;0;0;30;1;0;0;0;0;0;424021;0;0;0;0;0;0;0;0;2;0;0;0;140469;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;426661;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140466;0;0;0;0;0;0;0;0;222;0;140466;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;811;9010251;0;0;931;1;0;0;823;0;0;811;43;7379;0;0;0;35242;0;0;0;0;425724;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0
60806;0;0;434598;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;827;0;0;0;0;0;3;0;0;10;0;814;814;0;0;0;0;58752;141618;0;146;0;827;0;1;0;0;827;11988;196;66729;0;0;1;0;133;0;0;30;1;0;0;0;0;0;424271;0;0;0;0;0;0;0;0;2;0;0;0;140553;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;426913;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140550;0;0;0;0;0;0;0;0;222;0;140550;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;814;10011300;0;0;931;1;0;0;827;0;0;814;45;7380;0;0;0;35242;0;0;0;0;425976;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0
60807;0;0;434853;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;827;0;0;0;0;0;3;0;0;10;0;815;815;0;0;0;0;58753;141701;0;146;0;827;0;1;0;0;827;11988;196;66730;0;0;1;0;133;0;0;30;1;0;0;0;0;0;424522;0;0;0;0;0;0;0;0;2;0;0;0;140636;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;427164;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140633;0;0;0;0;0;0;0;0;222;0;140633;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;815;11012327;0;0;931;1;0;0;827;0;0;815;45;7381;0;0;0;35243;0;0;0;0;426227;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0
60807;0;0;435106;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;830;0;0;0;0;0;3;0;0;10;0;815;815;0;0;0;0;58753;141785;0;146;0;830;0;1;0;0;830;11988;196;66730;0;0;1;0;133;0;0;30;1;0;0;0;0;0;424772;0;0;0;0;0;0;0;0;2;0;0;0;140720;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;427415;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140717;0;0;0;0;0;0;0;0;222;0;140716;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;815;12013378;0;0;931;1;0;0;830;0;0;815;46;7383;0;0;0;35243;0;0;0;0;426478;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0
60808;0;0;435360;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;830;0;0;0;0;0;3;0;0;10;0;818;818;0;0;0;0;58754;141869;0;146;0;830;0;1;0;0;830;11988;196;66731;0;0;1;0;133;0;0;30;1;0;0;0;0;0;425022;0;0;0;0;0;0;0;0;2;0;0;0;140803;0;0;0;0;0;0;0;0;0;0;0;1;0;133;0;0;0;10;427666;0;0;0;0;1;11997;0;0;0;0;51;0;0;0;0;2;140800;0;0;0;0;0;0;0;0;222;0;140800;11967;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;111;0;818;13014419;0;0;932;1;0;0;830;0;0;818;46;7383;0;0;0;35244;0;0;0;0;426729;2;0;0;0;0;0;0;2;0;0;0;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0
