39_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;ERR_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU3;CAL_Function_call_interrupts_CPU2;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;MCP_Machine_check_polls_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;PIN_Posted-interrupt_notification_event_CPU1;RTR_APIC_ICR_read_retries_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;NPI_Nested_posted-interrupt_event_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;TRM_Thermal_event_interrupts_CPU2;CAL_Function_call_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;PMI_Performance_monitoring_interrupts_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;TLB_TLB_shootdowns_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;TRM_Thermal_event_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU2;SPU_Spurious_interrupts_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU0;NMI_Non-maskable_interrupts_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;THR_Threshold_APIC_interrupts_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;LOC_Local_timer_interrupts_CPU0;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;RES_Rescheduling_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;IWI_IRQ_work_interrupts_CPU2;TLB_TLB_shootdowns_CPU1;RES_Rescheduling_interrupts_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;RTR_APIC_ICR_read_retries_CPU1;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;PIN_Posted-interrupt_notification_event_CPU3;LOC_Local_timer_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;IWI_IRQ_work_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;MCP_Machine_check_polls_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;PMI_Performance_monitoring_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;NMI_Non-maskable_interrupts_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;NMI_Non-maskable_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;PMI_Performance_monitoring_interrupts_CPU3;timestamp_us;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;SPU_Spurious_interrupts_CPU3;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;MCP_Machine_check_polls_CPU3;TRM_Thermal_event_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;MCE_Machine_check_exceptions_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;NMI_Non-maskable_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU0;PMI_Performance_monitoring_interrupts_CPU2;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;SPU_Spurious_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;MCE_Machine_check_exceptions_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;NPI_Nested_posted-interrupt_event_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;LOC_Local_timer_interrupts_CPU2;TLB_TLB_shootdowns_CPU3;THR_Threshold_APIC_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;CAL_Function_call_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;MIS_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;CAL_Function_call_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;MCE_Machine_check_exceptions_CPU0;SPU_Spurious_interrupts_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;MCE_Machine_check_exceptions_CPU1;RES_Rescheduling_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU1;RES_Rescheduling_interrupts_CPU0;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;PIN_Posted-interrupt_notification_event_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;PIN_Posted-interrupt_notification_event_CPU2;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;MCP_Machine_check_polls_CPU0;NPI_Nested_posted-interrupt_event_CPU1;THR_Threshold_APIC_interrupts_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;THR_Threshold_APIC_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;LOC_Local_timer_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3
0;0;0;0;0;1471;0;0;12447;0;1;0;0;969;0;1;0;0;0;0;3;230232;2;51;0;0;576;0;0;0;0;0;;0;0;0;0;0;0;;1;0;2;0;0;0;0;0;79670;704805;2;0;0;0;0;0;0;0;;0;0;850;0;229266;633;1488;1458;0;0;1471;0;0;146;0;0;0;0;;0;0;24;694127;0;0;0;0;0;1471;0;229268;0;0;1;;1458;24632;0;0;0;63862;0;0;1;0;285;;0;0;0;0;0;0;0;0;1471;0;0;0;0;0;0;229266;;0;0;0;73;0;0;0;0;14;0;0;278;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;690440;577;0;0;0;0;0;0;12412;0;0;0;0;12441;0;0;0;0;1458;0;0;0;0;198;0;0;10629;0;1;0;1458;36;8628;1;0;0;0;0;0;0;0;2;0;0;693159;0
0;0;0;0;0;1472;0;0;12447;0;1;0;0;969;0;1;0;0;0;0;3;230315;2;51;0;0;576;0;0;0;0;0;;0;0;0;0;0;0;;1;0;2;0;0;0;0;0;79670;705058;2;0;0;0;0;0;0;0;;0;0;850;0;229350;633;1489;1458;0;0;1472;0;0;146;0;0;0;0;;0;0;24;694379;0;0;0;0;0;1472;0;229352;0;0;1;;1458;24632;0;0;0;63862;0;0;1;0;285;;0;0;0;0;0;0;0;0;1472;0;0;0;0;0;0;229350;;0;0;0;1001927;0;0;0;0;14;0;0;278;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;690691;577;0;0;0;0;0;0;12412;0;0;0;0;12441;0;0;0;0;1458;0;0;0;0;198;0;0;10629;0;1;0;1458;36;8628;1;0;0;0;0;0;0;0;2;0;0;693411;0
0;0;0;0;0;1472;0;0;12447;0;1;0;0;969;0;1;0;0;0;0;3;230399;2;51;0;0;576;0;0;0;0;0;;0;0;0;0;0;0;;1;0;2;0;0;0;0;0;79671;705314;2;0;0;0;0;0;0;0;;0;0;850;0;229433;633;1489;1459;0;0;1472;0;0;146;0;0;0;0;;0;0;24;694630;0;0;0;0;0;1472;0;229435;0;0;1;;1459;24633;0;0;0;63863;0;0;1;0;285;;0;0;0;0;0;0;0;0;1472;0;0;0;0;0;0;229433;;0;0;0;2002949;0;0;0;0;14;0;0;278;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;690941;577;0;0;0;0;0;0;12412;0;0;0;0;12441;0;0;0;0;1459;0;0;0;0;198;0;0;10630;0;1;0;1459;36;8629;1;0;0;0;0;0;0;0;2;0;0;693662;0
0;0;0;0;0;1473;0;0;12447;0;1;0;0;969;0;1;0;0;0;0;3;230482;2;51;0;0;576;0;0;0;0;0;;0;0;0;0;0;0;;1;0;2;0;0;0;0;0;79676;705568;2;0;0;0;0;0;0;0;;0;0;851;0;229517;633;1489;1459;0;0;1473;0;0;146;0;0;0;0;;0;0;24;694881;0;0;0;0;0;1473;0;229518;0;0;1;;1459;24636;0;0;0;63863;0;0;1;0;285;;0;0;0;0;0;0;0;0;1473;0;0;0;0;0;0;229517;;0;0;0;3003997;0;0;0;0;14;0;0;278;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;691191;577;0;0;0;0;0;0;12412;0;0;0;0;12441;0;0;0;0;1459;0;0;0;0;200;0;0;10660;0;1;0;1459;38;8629;1;0;0;0;0;0;0;0;2;0;0;693913;0
0;0;0;0;0;1473;0;0;12471;0;1;0;0;969;0;1;0;0;0;0;3;230567;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79677;705835;2;0;0;0;0;0;0;0;0;0;0;853;0;229600;657;1496;1460;0;0;1473;0;0;146;0;0;0;0;0;0;0;24;695133;0;0;0;0;0;1473;0;229602;0;0;1;0;1460;24637;0;0;0;63864;0;0;1;0;289;0;0;0;0;0;0;0;0;0;1473;0;0;0;0;0;0;229600;0;0;0;0;4005046;0;0;0;0;14;0;0;282;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691442;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1460;0;0;0;0;201;0;0;10660;0;1;0;1460;38;8630;1;0;0;0;0;0;0;0;2;0;0;694164;0
0;0;0;0;0;1474;0;0;12471;0;1;0;0;969;0;1;0;0;0;0;3;230650;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79677;706089;2;0;0;0;0;0;0;0;0;0;0;853;0;229684;657;1502;1460;0;0;1474;0;0;146;0;0;0;0;0;0;0;24;695383;0;0;0;0;0;1474;0;229685;0;0;1;0;1460;24637;0;0;0;63864;0;0;1;0;296;0;0;0;0;0;0;0;0;0;1474;0;0;0;0;0;0;229684;0;0;0;0;5006082;0;0;0;0;14;0;0;289;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691692;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1460;0;0;0;0;202;0;0;10660;0;1;0;1460;38;8630;1;0;0;0;0;0;0;0;2;0;0;694416;0
0;0;0;0;0;1474;0;0;12471;0;1;0;0;969;0;1;0;0;0;0;3;230734;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79678;706341;2;0;0;0;0;0;0;0;0;0;0;853;0;229767;657;1502;1461;0;0;1474;0;0;146;0;0;0;0;0;0;0;24;695634;0;0;0;0;0;1474;0;229769;0;0;1;0;1461;24638;0;0;0;63865;0;0;1;0;296;0;0;0;0;0;0;0;0;0;1474;0;0;0;0;0;0;229767;0;0;0;0;6007102;0;0;0;0;14;0;0;289;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691942;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1461;0;0;0;0;202;0;0;10660;0;1;0;1461;38;8631;1;0;0;0;0;0;0;0;2;0;0;694667;0
0;0;0;0;0;1475;0;0;12471;0;1;0;0;969;0;1;0;0;0;0;3;230817;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79678;706594;2;0;0;0;0;0;0;0;0;0;0;853;0;229850;657;1502;1461;0;0;1475;0;0;146;0;0;0;0;0;0;0;24;695885;0;0;0;0;0;1475;0;229852;0;0;1;0;1461;24638;0;0;0;63865;0;0;1;0;296;0;0;0;0;0;0;0;0;0;1475;0;0;0;0;0;0;229850;0;0;0;0;7008128;0;0;0;0;14;0;0;289;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692192;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1461;0;0;0;0;202;0;0;10660;0;1;0;1461;38;8631;1;0;0;0;0;0;0;0;2;0;0;694918;0
0;0;0;0;0;1475;0;0;12471;0;1;0;0;970;0;1;0;0;0;0;3;230901;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79682;706847;2;0;0;0;0;0;0;0;0;0;0;853;0;229934;657;1502;1462;0;0;1475;0;0;146;0;0;0;0;0;0;0;24;696137;0;0;0;0;0;1475;0;229936;0;0;1;0;1462;24646;0;0;0;63876;0;0;1;0;296;0;0;0;0;0;0;0;0;0;1475;0;0;0;0;0;0;229934;0;0;0;0;8009168;0;0;0;0;14;0;0;289;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692443;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1462;0;0;0;0;202;0;0;10662;0;1;0;1462;38;8632;1;0;0;0;0;0;0;0;2;0;0;695169;0
0;0;0;0;0;1480;0;0;12471;0;1;0;0;970;0;1;0;0;0;0;3;230983;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79684;707101;2;0;0;0;0;0;0;0;0;0;0;853;0;230017;657;1502;1463;0;0;1480;0;0;146;0;0;0;0;0;0;0;24;696388;0;0;0;0;0;1480;0;230019;0;0;1;0;1463;24651;0;0;0;63881;0;0;1;0;298;0;0;0;0;0;0;0;0;0;1480;0;0;0;0;0;0;230017;0;0;0;0;9010216;0;0;0;0;14;0;0;290;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692693;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1463;0;0;0;0;202;0;0;10695;0;1;0;1463;38;8638;1;0;0;0;0;0;0;0;2;0;0;695421;0
0;0;0;0;0;1480;0;0;12471;0;1;0;0;970;0;1;0;0;0;0;3;231066;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79685;707354;2;0;0;0;0;0;0;0;0;0;0;853;0;230101;657;1502;1467;0;0;1480;0;0;146;0;0;0;0;0;0;0;24;696639;0;0;0;0;0;1480;0;230102;0;0;1;0;1467;24652;0;0;0;63882;0;0;1;0;298;0;0;0;0;0;0;0;0;0;1480;0;0;0;0;0;0;230101;0;0;0;0;10011268;0;0;0;0;14;0;0;292;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692943;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1467;0;0;0;0;202;0;0;10696;0;1;0;1467;38;8639;1;0;0;0;0;0;0;0;2;0;0;695672;0
0;0;0;0;0;1483;0;0;12471;0;1;0;0;970;0;1;0;0;0;0;3;231149;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79685;707610;2;0;0;0;0;0;0;0;0;0;0;853;0;230184;657;1503;1467;0;0;1483;0;0;146;0;0;0;0;0;0;0;24;696890;0;0;0;0;0;1483;0;230186;0;0;1;0;1467;24652;0;0;0;63882;0;0;1;0;300;0;0;0;0;0;0;0;0;0;1483;0;0;0;0;0;0;230184;0;0;0;0;11012292;0;0;0;0;14;0;0;292;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693193;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1467;0;0;0;0;202;0;0;10698;0;1;0;1467;38;8639;1;0;0;0;0;0;0;0;2;0;0;695923;0
0;0;0;0;0;1484;0;0;12471;0;1;0;0;970;0;1;0;0;0;0;3;231233;2;51;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;79686;707865;2;0;0;0;0;0;0;0;0;0;0;853;0;230268;657;1503;1470;0;0;1484;0;0;146;0;0;0;0;0;0;0;24;697142;0;0;0;0;0;1484;0;230269;0;0;1;0;1470;24653;0;0;0;63883;0;0;1;0;300;0;0;0;0;0;0;0;0;0;1484;0;0;0;0;0;0;230267;0;0;0;0;12013345;0;0;0;0;14;0;0;293;0;0;0;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693444;601;0;0;0;0;0;0;12436;0;0;0;0;12465;0;0;0;0;1470;0;0;0;0;202;0;0;10699;0;1;0;1470;38;8641;1;0;0;0;0;0;0;0;2;0;0;696174;0
