72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;SPU_Spurious_interrupts_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU2;TRM_Thermal_event_interrupts_CPU2;RES_Rescheduling_interrupts_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;RTR_APIC_ICR_read_retries_CPU3;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;SPU_Spurious_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;MIS_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;NMI_Non-maskable_interrupts_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;RTR_APIC_ICR_read_retries_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU3;PMI_Performance_monitoring_interrupts_CPU0;CAL_Function_call_interrupts_CPU3;LOC_Local_timer_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;THR_Threshold_APIC_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;LOC_Local_timer_interrupts_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;MCE_Machine_check_exceptions_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;SPU_Spurious_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;NPI_Nested_posted-interrupt_event_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;RES_Rescheduling_interrupts_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;IWI_IRQ_work_interrupts_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;PIN_Posted-interrupt_notification_event_CPU2;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;TLB_TLB_shootdowns_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;MCE_Machine_check_exceptions_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;NPI_Nested_posted-interrupt_event_CPU2;RES_Rescheduling_interrupts_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;CAL_Function_call_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;RES_Rescheduling_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;NMI_Non-maskable_interrupts_CPU1;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;ERR_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;PMI_Performance_monitoring_interrupts_CPU1;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;PIN_Posted-interrupt_notification_event_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;RTR_APIC_ICR_read_retries_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU2;MCE_Machine_check_exceptions_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;MCP_Machine_check_polls_CPU3;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;NMI_Non-maskable_interrupts_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;MCP_Machine_check_polls_CPU0;MCP_Machine_check_polls_CPU2;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;LOC_Local_timer_interrupts_CPU2;MCP_Machine_check_polls_CPU1;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;TLB_TLB_shootdowns_CPU2;PMI_Performance_monitoring_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU1;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;NPI_Nested_posted-interrupt_event_CPU0;NPI_Nested_posted-interrupt_event_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;PIN_Posted-interrupt_notification_event_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;THR_Threshold_APIC_interrupts_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU0;TLB_TLB_shootdowns_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;LOC_Local_timer_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;TLB_TLB_shootdowns_CPU0;PIN_Posted-interrupt_notification_event_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;SPU_Spurious_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;CAL_Function_call_interrupts_CPU1;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;TRM_Thermal_event_interrupts_CPU1;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;IWI_IRQ_work_interrupts_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;CAL_Function_call_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;timestamp_us;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0
;0;0;0;0;0;0;0;167;0;0;0;0;0;23579;;0;0;0;0;0;1;0;0;12123;520192;0;0;0;0;0;0;510870;114;0;0;0;0;0;0;168423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1196;0;169378;;20;0;0;0;0;1025;1;315;;0;0;0;0;0;1034;2;0;8384;0;0;0;0;1034;;2;0;0;0;78509;0;3;168423;0;0;0;0;0;0;0;0;62834;0;0;0;1034;0;0;0;2;0;0;0;0;0;0;539;0;0;0;0;0;0;;0;0;24;0;0;0;0;;0;0;0;0;0;1;0;1034;0;0;0;1;1;51;0;507911;1;146;1025;0;259;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;117;1025;0;1;0;0;31;259;1;509902;0;0;0;0;7706;0;940;0;0;0;0;0;0;2;12094;0;0;0;0;14;168425;0;12130;0;0;73;1025
;0;0;0;0;0;0;0;167;0;0;0;0;0;23579;;0;0;0;0;0;1;0;0;12123;520445;0;0;0;0;0;0;511122;114;0;0;0;0;0;0;168507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1198;0;169461;;20;0;0;0;0;1025;1;315;;0;0;0;0;0;1035;2;0;8384;0;0;0;0;1035;;2;0;0;0;78509;0;3;168507;0;0;0;0;0;0;0;0;62834;0;0;0;1035;0;0;0;2;0;0;0;0;0;0;540;0;0;0;0;0;0;;0;0;24;0;0;0;0;;0;0;0;0;0;1;0;1035;0;0;0;1;1;51;0;508162;1;146;1025;0;259;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;117;1025;0;1;0;0;31;259;1;510154;0;0;0;0;7706;0;940;0;0;0;0;0;0;2;12094;0;0;0;0;14;168509;0;12130;0;0;1001923;1025
;0;0;0;0;0;0;0;167;0;0;0;0;0;23580;;0;0;0;0;0;1;0;0;12123;520700;0;0;0;0;0;0;511373;114;0;0;0;0;0;0;168590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1198;0;169545;;20;0;0;0;0;1026;1;315;;0;0;0;0;0;1035;2;0;8385;0;0;0;0;1035;;2;0;0;0;78510;0;3;168590;0;0;0;0;0;0;0;0;62835;0;0;0;1035;0;0;0;2;0;0;0;0;0;0;540;0;0;0;0;0;0;;0;0;24;0;0;0;0;;0;0;0;0;0;1;0;1035;0;0;0;1;1;51;0;508412;1;146;1026;0;259;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;117;1026;0;1;0;0;31;259;1;510405;0;0;0;0;7707;0;941;0;0;0;0;0;0;2;12094;0;0;0;0;14;168592;0;12130;0;0;2002955;1026
;0;0;0;0;0;0;0;167;0;0;0;0;0;23583;;0;0;0;0;0;1;0;0;12123;520952;0;0;0;0;0;0;511624;114;0;0;0;0;0;0;168674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1198;0;169628;;22;0;0;0;0;1026;1;315;;0;0;0;0;0;1036;2;0;8415;0;0;0;0;1036;;2;0;0;0;78510;0;3;168674;0;0;0;0;0;0;0;0;62840;0;0;0;1036;0;0;0;2;0;0;0;0;0;0;542;0;0;0;0;0;0;;0;0;24;0;0;0;0;;0;0;0;0;0;1;0;1036;0;0;0;1;1;51;0;508662;1;146;1026;0;259;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;117;1026;0;1;0;0;31;259;1;510656;0;0;0;0;7707;0;944;0;0;0;0;0;0;2;12094;0;0;0;0;14;168675;0;12130;0;0;3003994;1026
0;0;0;0;0;0;0;0;169;0;0;0;0;0;23584;0;0;0;0;0;0;1;0;0;12145;521219;0;0;0;0;0;0;511876;118;0;0;0;0;0;0;168757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;169713;0;22;0;0;0;0;1027;1;337;0;0;0;0;0;0;1036;2;0;8415;0;0;0;0;1036;0;2;0;0;0;78511;0;3;168757;0;0;0;0;0;0;0;0;62841;0;0;0;1036;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1036;0;0;0;1;1;51;0;508912;1;146;1027;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;1027;0;1;0;0;31;281;1;510907;0;0;0;0;7708;0;944;0;0;0;0;0;0;2;12116;0;0;0;0;14;168759;0;12152;0;0;4005044;1027
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23584;0;0;0;0;0;0;1;0;0;12145;521472;0;0;0;0;0;0;512127;125;0;0;0;0;0;0;168841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1210;0;169797;0;22;0;0;0;0;1027;1;337;0;0;0;0;0;0;1037;2;0;8415;0;0;0;0;1037;0;2;0;0;0;78511;0;3;168841;0;0;0;0;0;0;0;0;62841;0;0;0;1037;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1037;0;0;0;1;1;51;0;509163;1;146;1027;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1027;0;1;0;0;31;281;1;511159;0;0;0;0;7708;0;944;0;0;0;0;0;0;2;12116;0;0;0;0;14;168842;0;12152;0;0;5006069;1027
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23585;0;0;0;0;0;0;1;0;0;12145;521726;0;0;0;0;0;0;512378;125;0;0;0;0;0;0;168924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1211;0;169880;0;22;0;0;0;0;1028;1;337;0;0;0;0;0;0;1037;2;0;8415;0;0;0;0;1037;0;2;0;0;0;78512;0;3;168924;0;0;0;0;0;0;0;0;62842;0;0;0;1037;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1037;0;0;0;1;1;51;0;509413;1;146;1028;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1028;0;1;0;0;31;281;1;511410;0;0;0;0;7709;0;944;0;0;0;0;0;0;2;12116;0;0;0;0;14;168926;0;12152;0;0;6007115;1028
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23585;0;0;0;0;0;0;1;0;0;12145;521977;0;0;0;0;0;0;512629;125;0;0;0;0;0;0;169007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1211;0;169964;0;22;0;0;0;0;1028;1;337;0;0;0;0;0;0;1038;2;0;8415;0;0;0;0;1038;0;2;0;0;0;78512;0;3;169007;0;0;0;0;0;0;0;0;62842;0;0;0;1038;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1038;0;0;0;1;1;51;0;509663;1;146;1028;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1028;0;1;0;0;31;281;1;511661;0;0;0;0;7709;0;944;0;0;0;0;0;0;2;12116;0;0;0;0;14;169009;0;12152;0;0;7008137;1028
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23598;0;0;0;0;0;0;1;0;0;12145;522231;0;0;0;0;0;0;512881;125;0;0;0;0;0;0;169091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1211;0;170047;0;22;0;0;0;0;1029;1;337;0;0;0;0;0;0;1038;2;0;8417;0;0;0;0;1038;0;2;0;0;0;78513;0;3;169091;0;0;0;0;0;0;0;0;62851;0;0;0;1038;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1038;0;0;0;1;1;51;0;509914;1;146;1029;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1029;0;1;0;0;31;281;1;511912;0;0;0;0;7710;0;946;0;0;0;0;0;0;2;12116;0;0;0;0;14;169093;0;12152;0;0;8009175;1029
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23603;0;0;0;0;0;0;1;0;0;12145;522484;0;0;0;0;0;0;513132;126;0;0;0;0;0;0;169174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1212;0;170129;0;22;0;0;0;0;1030;1;337;0;0;0;0;0;0;1041;2;0;8450;0;0;0;0;1041;0;2;0;0;0;78519;0;3;169174;0;0;0;0;0;0;0;0;62856;0;0;0;1041;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1041;0;0;0;1;1;51;0;510164;1;146;1030;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;1030;0;1;0;0;31;281;1;512164;0;0;0;0;7713;0;946;0;0;0;0;0;0;2;12116;0;0;0;0;14;169176;0;12152;0;0;9010230;1030
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23604;0;0;0;0;0;0;1;0;0;12145;522738;0;0;0;0;0;0;513383;126;0;0;0;0;0;0;169258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1212;0;170212;0;22;0;0;0;0;1031;1;337;0;0;0;0;0;0;1042;2;0;8451;0;0;0;0;1042;0;2;0;0;0;78520;0;3;169258;0;0;0;0;0;0;0;0;62857;0;0;0;1042;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1042;0;0;0;1;1;51;0;510414;1;146;1031;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;1031;0;1;0;0;31;281;1;512415;0;0;0;0;7715;0;946;0;0;0;0;0;0;2;12116;0;0;0;0;14;169259;0;12152;0;0;10011267;1031
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23604;0;0;0;0;0;0;1;0;0;12145;522993;0;0;0;0;0;0;513634;127;0;0;0;0;0;0;169341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1212;0;170295;0;22;0;0;0;0;1034;1;337;0;0;0;0;0;0;1043;2;0;8453;0;0;0;0;1043;0;2;0;0;0;78520;0;3;169341;0;0;0;0;0;0;0;0;62857;0;0;0;1043;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1043;0;0;0;1;1;51;0;510664;1;146;1034;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;1034;0;1;0;0;31;281;1;512666;0;0;0;0;7715;0;946;0;0;0;0;0;0;2;12116;0;0;0;0;14;169343;0;12152;0;0;11012297;1034
0;0;0;0;0;0;0;0;170;0;0;0;0;0;23605;0;0;0;0;0;0;1;0;0;12145;523247;0;0;0;0;0;0;513886;127;0;0;0;0;0;0;169424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1212;0;170378;0;22;0;0;0;0;1034;1;337;0;0;0;0;0;0;1046;2;0;8454;0;0;0;0;1046;0;2;0;0;0;78521;0;3;169425;0;0;0;0;0;0;0;0;62858;0;0;0;1046;0;0;0;2;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;1046;0;0;0;1;1;51;0;510915;1;146;1034;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;1034;0;1;0;0;31;281;1;512917;0;0;0;0;7716;0;946;0;0;0;0;0;0;2;12116;0;0;0;0;14;169426;0;12152;0;0;12013344;1034
