RTR_APIC_ICR_read_retries_CPU2;6_IO-APIC_6-edge_floppy_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU0;NPI_Nested_posted-interrupt_event_CPU1;SPU_Spurious_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU1;1_IO-APIC_1-edge_i8042_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU0;TRM_Thermal_event_interrupts_CPU2;RES_Rescheduling_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU0;SPU_Spurious_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;LOC_Local_timer_interrupts_CPU0;SPU_Spurious_interrupts_CPU1;MCE_Machine_check_exceptions_CPU0;33_PCI-MSI_32769-edge_virtio0-input.0_CPU2;PMI_Performance_monitoring_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;12_IO-APIC_12-edge_i8042_CPU1;14_IO-APIC_14-edge_ata_piix_CPU0;MCE_Machine_check_exceptions_CPU2;CAL_Function_call_interrupts_CPU0;32_PCI-MSI_32768-edge_virtio0-config_CPU1;15_IO-APIC_15-edge_ata_piix_CPU1;LOC_Local_timer_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU1;34_PCI-MSI_32770-edge_virtio0-output.0_CPU2;RES_Rescheduling_interrupts_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU1;15_IO-APIC_15-edge_ata_piix_CPU0;30_PCI-MSI_81920-edge_virtio1-config_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;LOC_Local_timer_interrupts_CPU1;32_PCI-MSI_32768-edge_virtio0-config_CPU2;TLB_TLB_shootdowns_CPU2;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU1;THR_Threshold_APIC_interrupts_CPU2;8_IO-APIC_8-edge_rtc0_CPU2;THR_Threshold_APIC_interrupts_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU0;8_IO-APIC_8-edge_rtc0_CPU1;33_PCI-MSI_32769-edge_virtio0-input.0_CPU0;NPI_Nested_posted-interrupt_event_CPU0;34_PCI-MSI_32770-edge_virtio0-output.0_CPU0;PIN_Posted-interrupt_notification_event_CPU1;CAL_Function_call_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;MCP_Machine_check_polls_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;14_IO-APIC_14-edge_ata_piix_CPU1;RES_Rescheduling_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;TLB_TLB_shootdowns_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU1;12_IO-APIC_12-edge_i8042_CPU0;6_IO-APIC_6-edge_floppy_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU0;THR_Threshold_APIC_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;1_IO-APIC_1-edge_i8042_CPU2;32_PCI-MSI_32768-edge_virtio0-config_CPU0;PIN_Posted-interrupt_notification_event_CPU2;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU2;1_IO-APIC_1-edge_i8042_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU2;NPI_Nested_posted-interrupt_event_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;ERR_CPU0;NMI_Non-maskable_interrupts_CPU2;10_IO-APIC_10-fasteoi_virtio2_CPU1;MCP_Machine_check_polls_CPU0;15_IO-APIC_15-edge_ata_piix_CPU2;NMI_Non-maskable_interrupts_CPU0;8_IO-APIC_8-edge_rtc0_CPU0;MCE_Machine_check_exceptions_CPU1;25_PCI-MSI_65536-edge_igb_uio_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU0;TLB_TLB_shootdowns_CPU1;25_PCI-MSI_65536-edge_igb_uio_CPU2;CAL_Function_call_interrupts_CPU2;6_IO-APIC_6-edge_floppy_CPU2;30_PCI-MSI_81920-edge_virtio1-config_CPU2;IWI_IRQ_work_interrupts_CPU1;MIS_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;PMI_Performance_monitoring_interrupts_CPU2;MCP_Machine_check_polls_CPU2;31_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU2;IWI_IRQ_work_interrupts_CPU2;timestamp_us;12_IO-APIC_12-edge_i8042_CPU2;33_PCI-MSI_32769-edge_virtio0-input.0_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;14_IO-APIC_14-edge_ata_piix_CPU2
0;2;0;6;0;0;0;9;0;0;178;0;0;0;734148;0;0;0;0;0;0;0;0;0;0;0;730956;0;0;60795;0;0;0;0;0;1947677;0;0;0;0;0;0;0;0;0;0;46249;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;22023256;0;0;0;0
0;2;0;6;0;0;0;9;0;0;178;0;0;0;734399;0;0;0;0;0;0;0;0;0;0;0;731207;0;0;60795;0;0;0;0;0;1948870;0;0;0;0;0;0;0;0;0;0;46249;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;23024274;0;0;0;0
0;2;0;6;0;0;0;9;0;0;184;0;0;0;734651;0;0;0;0;0;0;0;0;0;0;0;731458;0;0;60797;0;0;0;0;0;1950064;0;0;0;0;0;0;0;0;0;0;46251;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;24025312;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;734903;0;0;0;0;0;0;0;0;0;0;0;731709;0;0;60827;0;0;0;0;0;1951259;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;25026338;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;735153;0;0;0;0;0;0;0;0;0;0;0;731961;0;0;60827;0;0;0;0;0;1952454;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;26027350;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;735404;0;0;0;0;0;0;0;0;0;0;0;732212;0;0;60827;0;0;0;0;0;1953649;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;27028373;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;735656;0;0;0;0;0;0;0;0;0;0;0;732463;0;0;60827;0;0;0;0;0;1954843;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;28029419;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;735907;0;0;0;0;0;0;0;0;0;0;0;732714;0;0;60827;0;0;0;0;0;1956038;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;29030425;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;736158;0;0;0;0;0;0;0;0;0;0;0;732966;0;0;60827;0;0;0;0;0;1957232;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;30031442;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;736409;0;0;0;0;0;0;0;0;0;0;0;733217;0;0;60827;0;0;0;0;0;1958426;0;0;0;0;0;0;0;0;0;0;46254;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;31032467;0;0;0;0
0;2;0;6;0;0;0;9;0;0;189;0;0;0;736661;0;0;0;0;0;0;0;0;0;0;0;733468;0;0;60827;0;0;0;0;0;1959619;0;0;0;0;0;0;0;0;0;0;46256;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;32033503;0;0;0;0
0;2;0;6;0;0;0;9;0;0;192;0;0;0;736912;0;0;0;0;0;0;0;0;0;0;0;733719;0;0;60829;0;0;0;0;0;1960814;0;0;0;0;0;0;0;0;0;0;46256;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;33034533;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;737164;0;0;0;0;0;0;0;0;0;0;0;733971;0;0;60859;0;0;0;0;0;1962007;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;34035559;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;737415;0;0;0;0;0;0;0;0;0;0;0;734222;0;0;60859;0;0;0;0;0;1963200;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;35036571;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;737667;0;0;0;0;0;0;0;0;0;0;0;734473;0;0;60859;0;0;0;0;0;1964394;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;36037591;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;737919;0;0;0;0;0;0;0;0;0;0;0;734724;0;0;60859;0;0;0;0;0;1965589;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;37038622;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;738169;0;0;0;0;0;0;0;0;0;0;0;734976;0;0;60859;0;0;0;0;0;1966784;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;38039641;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;738420;0;0;0;0;0;0;0;0;0;0;0;735227;0;0;60859;0;0;0;0;0;1967979;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;39040659;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;738672;0;0;0;0;0;0;0;0;0;0;0;735478;0;0;60859;0;0;0;0;0;1969173;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;40041686;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;738923;0;0;0;0;0;0;0;0;0;0;0;735730;0;0;60859;0;0;0;0;0;1970367;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;41042705;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;739174;0;0;0;0;0;0;0;0;0;0;0;735981;0;0;60859;0;0;0;0;0;1971550;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;42043725;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;739425;0;0;0;0;0;0;0;0;0;0;0;736232;0;0;60859;0;0;0;0;0;1972739;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;43044752;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;739677;0;0;0;0;0;0;0;0;0;0;0;736483;0;0;60859;0;0;0;0;0;1973927;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;44045769;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;739928;0;0;0;0;0;0;0;0;0;0;0;736735;0;0;60859;0;0;0;0;0;1975117;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;45046790;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;740179;0;0;0;0;0;0;0;0;0;0;0;736986;0;0;60859;0;0;0;0;0;1976305;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;46047815;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;740431;0;0;0;0;0;0;0;0;0;0;0;737237;0;0;60859;0;0;0;0;0;1977494;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;47048835;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;740683;0;0;0;0;0;0;0;0;0;0;0;737488;0;0;60859;0;0;0;0;0;1978682;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;48049859;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;740934;0;0;0;0;0;0;0;0;0;0;0;737740;0;0;60859;0;0;0;0;0;1979872;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;49050879;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;741185;0;0;0;0;0;0;0;0;0;0;0;737991;0;0;60859;0;0;0;0;0;1981060;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;50051899;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;741436;0;0;0;0;0;0;0;0;0;0;0;738242;0;0;60859;0;0;0;0;0;1982248;0;0;0;0;0;0;0;0;0;0;46259;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;51052916;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;741688;0;0;0;0;0;0;0;0;0;0;0;738493;0;0;60859;0;0;0;0;0;1983437;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;52053943;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;741939;0;0;0;0;0;0;0;0;0;0;0;738745;0;0;60859;0;0;0;0;0;1984626;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;53054960;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;742190;0;0;0;0;0;0;0;0;0;0;0;738996;0;0;60859;0;0;0;0;0;1985815;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;54055981;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;742441;0;0;0;0;0;0;0;0;0;0;0;739247;0;0;60859;0;0;0;0;0;1987003;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;55057006;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;742693;0;0;0;0;0;0;0;0;0;0;0;739498;0;0;60859;0;0;0;0;0;1988193;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;56058023;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;742945;0;0;0;0;0;0;0;0;0;0;0;739750;0;0;60859;0;0;0;0;0;1989381;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;57059044;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;743196;0;0;0;0;0;0;0;0;0;0;0;740001;0;0;60859;0;0;0;0;0;1990570;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;58060073;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;743447;0;0;0;0;0;0;0;0;0;0;0;740252;0;0;60859;0;0;0;0;0;1991758;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;59061088;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;743699;0;0;0;0;0;0;0;0;0;0;0;740503;0;0;60859;0;0;0;0;0;1992948;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;60062107;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;743950;0;0;0;0;0;0;0;0;0;0;0;740755;0;0;60859;0;0;0;0;0;1994136;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;61063133;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;744201;0;0;0;0;0;0;0;0;0;0;0;741006;0;0;60859;0;0;0;0;0;1995325;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;62064150;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;744452;0;0;0;0;0;0;0;0;0;0;0;741257;0;0;60859;0;0;0;0;0;1996513;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;63065170;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;744704;0;0;0;0;0;0;0;0;0;0;0;741508;0;0;60859;0;0;0;0;0;1997702;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;64066199;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;744955;0;0;0;0;0;0;0;0;0;0;0;741760;0;0;60859;0;0;0;0;0;1998891;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;65067214;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;745206;0;0;0;0;0;0;0;0;0;0;0;742011;0;0;60859;0;0;0;0;0;2000079;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;66068234;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;745458;0;0;0;0;0;0;0;0;0;0;0;742262;0;0;60859;0;0;0;0;0;2001268;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;67069260;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;745710;0;0;0;0;0;0;0;0;0;0;0;742513;0;0;60859;0;0;0;0;0;2002457;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;68070282;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;745961;0;0;0;0;0;0;0;0;0;0;0;742765;0;0;60859;0;0;0;0;0;2003646;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;69071302;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;746212;0;0;0;0;0;0;0;0;0;0;0;743016;0;0;60859;0;0;0;0;0;2004834;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;70072326;0;0;0;0
0;2;0;6;0;0;0;9;0;0;201;0;0;0;746464;0;0;0;0;0;0;0;0;0;0;0;743267;0;0;60859;0;0;0;0;0;2006025;0;0;0;0;0;0;0;0;0;0;46260;0;1;0;9207;0;1;0;0;0;8;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;9206;0;0;0;0;0;0;0;1;0;0;0;71073344;0;0;0;0
