94_IR-PCI-MSI_2099204-edge_eno8_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;PIN_Posted-interrupt_notification_event_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU2;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;PMI_Performance_monitoring_interrupts_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;TLB_TLB_shootdowns_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;NMI_Non-maskable_interrupts_CPU2;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU3;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;IWI_IRQ_work_interrupts_CPU2;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;MCE_Machine_check_exceptions_CPU3;LOC_Local_timer_interrupts_CPU0;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;IWI_IRQ_work_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU2;TLB_TLB_shootdowns_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;LOC_Local_timer_interrupts_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;IWI_IRQ_work_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;39_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;THR_Threshold_APIC_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU0;SPU_Spurious_interrupts_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;TLB_TLB_shootdowns_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;LOC_Local_timer_interrupts_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;NPI_Nested_posted-interrupt_event_CPU1;NMI_Non-maskable_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU0;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;TRM_Thermal_event_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;PMI_Performance_monitoring_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;RES_Rescheduling_interrupts_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;ERR_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU1;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU2;CAL_Function_call_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;PIN_Posted-interrupt_notification_event_CPU2;RTR_APIC_ICR_read_retries_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;TLB_TLB_shootdowns_CPU1;MCP_Machine_check_polls_CPU0;RTR_APIC_ICR_read_retries_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;NMI_Non-maskable_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU0;RES_Rescheduling_interrupts_CPU2;CAL_Function_call_interrupts_CPU2;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;29_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;MIS_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;PMI_Performance_monitoring_interrupts_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;CAL_Function_call_interrupts_CPU3;MCP_Machine_check_polls_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;MCP_Machine_check_polls_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;NPI_Nested_posted-interrupt_event_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;NPI_Nested_posted-interrupt_event_CPU0;THR_Threshold_APIC_interrupts_CPU1;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;THR_Threshold_APIC_interrupts_CPU2;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb2,_ehci_hcd:usb4,_i801_smbus_CPU0;RES_Rescheduling_interrupts_CPU3;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;RES_Rescheduling_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;PIN_Posted-interrupt_notification_event_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;32_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;59_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;SPU_Spurious_interrupts_CPU0;MCE_Machine_check_exceptions_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;THR_Threshold_APIC_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;LOC_Local_timer_interrupts_CPU3;MCE_Machine_check_exceptions_CPU1;SPU_Spurious_interrupts_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;31_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;30_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;MCP_Machine_check_polls_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;RTR_APIC_ICR_read_retries_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;NPI_Nested_posted-interrupt_event_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;timestamp_us;SPU_Spurious_interrupts_CPU3;61_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;60_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;62_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;NMI_Non-maskable_interrupts_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;CAL_Function_call_interrupts_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;58_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;MCE_Machine_check_exceptions_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2
1009;0;3455;24;0;0;0;0;0;0;0;0;0;84358;2;0;2282;0;0;13356;0;0;0;0;0;29187;507322;0;0;1548376;0;0;507322;0;0;;0;0;0;0;1524606;0;507324;0;14;0;0;0;0;0;3479;0;0;0;0;0;0;;2281;0;1531620;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;2899;0;0;0;0;0;0;0;0;14116;0;98;1;0;2337;1;0;3479;0;0;0;508383;2092;14152;0;0;0;0;0;3479;0;3455;0;0;0;0;0;0;;0;14146;1;0;1;0;0;68587;0;0;0;0;0;2;51;0;146;0;0;0;0;3479;0;31;406;0;0;0;20698;2;1048;0;3455;0;0;0;3455;;1041;0;0;0;0;0;0;0;0;;0;0;1530658;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;71;0;0;0;0;0;0;0;3;;;0;0;0;1;0;0;0
1009;0;3455;24;0;0;0;0;0;0;0;0;0;84358;2;0;2282;0;0;13356;0;0;0;0;0;29187;507405;0;0;1548629;0;0;507405;0;0;;0;0;0;0;1524857;0;507408;0;14;0;0;0;0;0;3480;0;0;0;0;0;0;;2281;0;1531872;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;2901;0;0;0;0;0;0;0;0;14116;0;98;1;0;2337;1;0;3480;0;0;0;508467;2092;14152;0;0;0;0;0;3480;0;3455;0;0;0;0;0;0;;0;14146;1;0;1;0;0;68587;0;0;0;0;0;2;51;0;146;0;0;0;0;3480;0;31;406;0;0;0;20698;2;1048;0;3455;0;0;0;3455;;1041;0;0;0;0;0;0;0;0;;0;0;1530910;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1001929;0;0;0;0;0;0;0;3;;;0;0;0;1;0;0;0
1009;0;3456;24;0;0;0;0;0;0;0;0;0;84359;2;0;2282;0;0;13357;0;0;0;0;0;29188;507489;0;0;1548882;0;0;507489;0;0;;0;0;0;0;1525107;0;507491;0;14;0;0;0;0;0;3480;0;0;0;0;0;0;;2281;0;1532123;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;2901;0;0;0;0;0;0;0;0;14116;0;98;1;0;2337;1;0;3480;0;0;0;508550;2092;14152;0;0;0;0;0;3480;0;3456;0;0;0;0;0;0;;0;14146;1;0;1;0;0;68588;0;0;0;0;0;2;51;0;146;0;0;0;0;3480;0;31;406;0;0;0;20699;2;1048;0;3456;0;0;0;3456;;1041;0;0;0;0;0;0;0;0;;0;0;1531161;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2002965;0;0;0;0;0;0;0;3;;;0;0;0;1;0;0;0
1009;0;3456;24;0;0;0;0;0;0;0;0;0;84359;2;0;2282;0;0;13360;0;0;0;0;0;29193;507572;0;0;1549136;0;0;507572;0;0;;0;0;0;0;1525357;0;507574;0;14;0;0;0;0;0;3481;0;0;0;0;0;0;;2281;0;1532374;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;2901;0;0;0;0;0;0;0;0;14116;0;100;1;0;2337;1;0;3481;0;0;0;508634;2092;14152;0;0;0;0;0;3481;0;3456;0;0;0;0;0;0;;0;14146;1;0;1;0;0;68588;0;0;0;0;0;2;51;0;146;0;0;0;0;3481;0;31;409;0;0;0;20729;2;1048;0;3456;0;0;0;3456;;1041;0;0;0;0;0;0;0;0;;0;0;1531412;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3004001;0;0;0;0;0;0;0;3;;;0;0;0;1;0;0;0
1013;0;3457;24;0;0;0;0;0;0;0;0;0;84360;2;0;2310;0;0;13361;0;0;0;0;0;29194;507656;0;0;1549403;0;0;507655;0;0;0;0;0;0;0;1525608;0;507658;0;14;0;0;0;0;0;3481;0;0;0;0;0;0;0;2309;0;1532625;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2907;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3481;0;0;0;508720;2093;14180;0;0;0;0;0;3481;0;3457;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68589;0;0;0;0;0;2;51;0;146;0;0;0;0;3481;0;31;409;0;0;0;20729;2;1048;0;3457;0;0;0;3457;0;1045;0;0;0;0;0;0;0;0;0;0;0;1531663;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4005097;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1020;0;3457;24;0;0;0;0;0;0;0;0;0;84360;2;0;2310;0;0;13361;0;0;0;0;0;29194;507739;0;0;1549657;0;0;507739;0;0;0;0;0;0;0;1525858;0;507741;0;14;0;0;0;0;0;3482;0;0;0;0;0;0;0;2309;0;1532876;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3482;0;0;0;508804;2094;14180;0;0;0;0;0;3482;0;3457;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68589;0;0;0;0;0;2;51;0;146;0;0;0;0;3482;0;31;411;0;0;0;20729;2;1048;0;3457;0;0;0;3457;0;1052;0;0;0;0;0;0;0;0;0;0;0;1531915;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5006103;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1020;0;3458;24;0;0;0;0;0;0;0;0;0;84361;2;0;2310;0;0;13362;0;0;0;0;0;29195;507822;0;0;1549910;0;0;507822;0;0;0;0;0;0;0;1526108;0;507825;0;14;0;0;0;0;0;3482;0;0;0;0;0;0;0;2309;0;1533127;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3482;0;0;0;508887;2094;14180;0;0;0;0;0;3482;0;3458;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68590;0;0;0;0;0;2;51;0;146;0;0;0;0;3482;0;31;411;0;0;0;20729;2;1048;0;3458;0;0;0;3458;0;1052;0;0;0;0;0;0;0;0;0;0;0;1532166;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;6007122;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1020;0;3458;24;0;0;0;0;0;0;0;0;0;84361;2;0;2310;0;0;13362;0;0;0;0;0;29195;507906;0;0;1550164;0;0;507906;0;0;0;0;0;0;0;1526358;0;507908;0;14;0;0;0;0;0;3483;0;0;0;0;0;0;0;2309;0;1533378;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3483;0;0;0;508971;2094;14180;0;0;0;0;0;3483;0;3458;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68591;0;0;0;0;0;2;51;0;146;0;0;0;0;3483;0;31;411;0;0;0;20729;2;1048;0;3458;0;0;0;3458;0;1052;0;0;0;0;0;0;0;0;0;0;0;1532417;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;7008177;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1020;0;3459;24;0;0;0;0;0;0;0;0;0;84367;2;0;2310;0;0;13375;0;0;0;0;0;29200;507989;0;0;1550417;0;0;507989;0;0;0;0;0;0;0;1526609;0;507992;0;14;0;0;0;0;0;3483;0;0;0;0;0;0;0;2309;0;1533630;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3483;0;0;0;509054;2094;14180;0;0;0;0;0;3483;0;3459;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68592;0;0;0;0;0;2;51;0;146;0;0;0;0;3483;0;31;411;0;0;0;20731;2;1049;0;3459;0;0;0;3459;0;1052;0;0;0;0;0;0;0;0;0;0;0;1532668;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8009217;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1021;0;3460;24;0;0;0;0;0;0;0;0;0;84373;2;0;2310;0;0;13382;0;0;0;0;0;29203;508073;0;0;1550671;0;0;508073;0;0;0;0;0;0;0;1526859;0;508075;0;14;0;0;0;0;0;3489;0;0;0;0;0;0;0;2309;0;1533881;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3489;0;0;0;509138;2094;14180;0;0;0;0;0;3489;0;3460;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68595;0;0;0;0;0;2;51;0;146;0;0;0;0;3489;0;31;411;0;0;0;20763;2;1049;0;3460;0;0;0;3460;0;1053;0;0;0;0;0;0;0;0;0;0;0;1532920;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;9010240;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1023;0;3464;24;0;0;0;0;0;0;0;0;0;84374;2;0;2310;0;0;13383;0;0;0;0;0;29204;508156;0;0;1550924;0;0;508156;0;0;0;0;0;0;0;1527109;0;508158;0;14;0;0;0;0;0;3493;0;0;0;0;0;0;0;2309;0;1534132;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3493;0;0;0;509220;2094;14180;0;0;0;0;0;3493;0;3464;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68596;0;0;0;0;0;2;51;0;146;0;0;0;0;3493;0;31;411;0;0;0;20764;2;1049;0;3464;0;0;0;3464;0;1054;0;0;0;0;0;0;0;0;0;0;0;1533171;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;10011291;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1023;0;3464;24;0;0;0;0;0;0;0;0;0;84374;2;0;2310;0;0;13383;0;0;0;0;0;29204;508239;0;0;1551179;0;0;508239;0;0;0;0;0;0;0;1527359;0;508242;0;14;0;0;0;0;0;3494;0;0;0;0;0;0;0;2309;0;1534384;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3494;0;0;0;509304;2094;14180;0;0;0;0;0;3494;0;3464;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68596;0;0;0;0;0;2;51;0;146;0;0;0;0;3494;0;31;411;0;0;0;20766;2;1049;0;3464;0;0;0;3464;0;1055;0;0;0;0;0;0;0;0;0;0;0;1533422;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;11012335;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
1024;0;3467;24;0;0;0;0;0;0;0;0;0;84375;2;0;2310;0;0;13384;0;0;0;0;0;29205;508323;0;0;1551433;0;0;508323;0;0;0;0;0;0;0;1527610;0;508325;0;14;0;0;0;0;0;3497;0;0;0;0;0;0;0;2309;0;1534635;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2912;0;0;0;0;0;0;0;0;14144;0;100;1;0;2365;1;0;3497;0;0;0;509385;2094;14180;0;0;0;0;0;3497;0;3467;0;0;0;0;0;0;0;0;14174;1;0;1;0;0;68597;0;0;0;0;0;2;51;0;146;0;0;0;0;3497;0;31;411;0;0;0;20769;2;1049;0;3467;0;0;0;3467;0;1056;0;0;0;0;0;0;0;0;0;0;0;1533674;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;12013363;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0
