NPI_Nested_posted-interrupt_event_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;RES_Rescheduling_interrupts_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;CAL_Function_call_interrupts_CPU1;SPU_Spurious_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;MCE_Machine_check_exceptions_CPU2;LOC_Local_timer_interrupts_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;RES_Rescheduling_interrupts_CPU1;timestamp_us;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;CAL_Function_call_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU3;MCP_Machine_check_polls_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;HYP_Hypervisor_callback_interrupts_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;NMI_Non-maskable_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;MCE_Machine_check_exceptions_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;NMI_Non-maskable_interrupts_CPU1;MCP_Machine_check_polls_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;THR_Threshold_APIC_interrupts_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;PMI_Performance_monitoring_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;ERR_CPU0;RTR_APIC_ICR_read_retries_CPU2;TRM_Thermal_event_interrupts_CPU1;SPU_Spurious_interrupts_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;TLB_TLB_shootdowns_CPU0;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;PIN_Posted-interrupt_notification_event_CPU0;IWI_IRQ_work_interrupts_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;IWI_IRQ_work_interrupts_CPU0;NMI_Non-maskable_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;TLB_TLB_shootdowns_CPU1;LOC_Local_timer_interrupts_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;CAL_Function_call_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;RES_Rescheduling_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;NMI_Non-maskable_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU2;THR_Threshold_APIC_interrupts_CPU2;MCP_Machine_check_polls_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;RES_Rescheduling_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;THR_Threshold_APIC_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;TLB_TLB_shootdowns_CPU2;MCE_Machine_check_exceptions_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;MCE_Machine_check_exceptions_CPU0;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;LOC_Local_timer_interrupts_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;PIN_Posted-interrupt_notification_event_CPU3;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;TRM_Thermal_event_interrupts_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;MCP_Machine_check_polls_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;NPI_Nested_posted-interrupt_event_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU1;RTR_APIC_ICR_read_retries_CPU0;PMI_Performance_monitoring_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;SPU_Spurious_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;CAL_Function_call_interrupts_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;PMI_Performance_monitoring_interrupts_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;PIN_Posted-interrupt_notification_event_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;TRM_Thermal_event_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;NPI_Nested_posted-interrupt_event_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;SPU_Spurious_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU0;MIS_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1
0;;0;0;9498;0;231932;0;0;14;0;49;0;0;232733;0;14;74;0;0;0;0;5163;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1557;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;77546;0;77470;0;76389;0;0;233257;0;0;5967;2;;81845;0;1;0;0;0;0;0;0;;0;50022;0;0;1;;0;;0;1369;0;0;90272;0;0;0;0;0;0;0;78143;0;2;0;0;2;0;;0;0;;0;0;0;375840;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;;0;0;14;0;0;0;9503;0;0;0;0;0;0;0;20;0;30535;0;0;1;0;0;0;0;0;0;0
0;;0;0;9498;0;232183;0;0;14;0;49;0;0;232983;0;14;1001787;0;0;0;0;5163;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1558;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;77629;0;77553;0;76473;0;0;233507;0;0;5967;2;;81845;0;1;0;0;0;0;0;0;;0;50023;0;0;1;;0;;0;1370;0;0;90272;0;0;0;0;0;0;0;78227;0;2;0;0;2;0;;0;0;;0;0;0;376091;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;;0;0;14;0;0;0;9503;0;0;0;0;0;0;0;20;0;30536;0;0;1;0;0;0;0;0;0;0
0;;0;0;9498;0;232434;0;0;14;0;49;0;0;233234;0;14;2002812;0;0;0;0;5163;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1558;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;77713;0;77637;0;76556;0;0;233758;0;0;5967;2;;81847;0;1;0;0;0;0;0;0;;0;50023;0;0;1;;0;;0;1370;0;0;90273;0;0;0;0;0;0;0;78310;0;2;0;0;2;0;;0;0;;0;0;0;376343;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;;0;0;14;0;0;0;9503;0;0;0;0;0;0;0;20;0;30536;0;0;1;0;0;0;0;0;0;0
0;;0;0;9498;0;232686;0;0;14;0;49;0;0;233485;0;14;3003850;0;0;0;0;5165;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1559;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;77796;0;77720;0;76639;0;0;234008;0;0;5969;2;;81877;0;1;0;0;0;0;0;0;;0;50024;0;0;1;;0;;0;1371;0;0;90285;0;0;0;0;0;0;0;78394;0;2;0;0;2;0;;0;0;;0;0;0;376594;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;;0;0;14;0;0;0;9505;0;0;0;0;0;0;0;20;0;30537;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;232937;0;0;14;0;49;0;0;233736;0;14;4004862;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1559;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;77880;0;77804;0;76723;0;0;234258;0;0;5970;2;0;81877;0;1;0;0;0;0;0;0;0;0;50024;0;0;1;0;0;0;0;1371;0;0;90285;0;0;0;0;0;0;0;78487;0;2;0;0;2;0;0;0;0;0;0;0;0;377743;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30537;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;233188;0;0;14;0;49;0;0;233986;0;14;5005874;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1560;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;77963;0;77887;0;76806;0;0;234508;0;0;5970;2;0;81877;0;1;0;0;0;0;0;0;0;0;50025;0;0;1;0;0;0;0;1372;0;0;90285;0;0;0;0;0;0;0;78582;0;2;0;0;2;0;0;0;0;0;0;0;0;378939;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30538;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;233439;0;0;14;0;49;0;0;234236;0;14;6006901;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1560;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;78046;0;77971;0;76890;0;0;234759;0;0;5970;2;0;81877;0;1;0;0;0;0;0;0;0;0;50025;0;0;1;0;0;0;0;1372;0;0;90285;0;0;0;0;0;0;0;78677;0;2;0;0;2;0;0;0;0;0;0;0;0;380140;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30538;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;233691;0;0;14;0;49;0;0;234487;0;14;7007921;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1561;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;78130;0;78054;0;76973;0;0;235010;0;0;5970;2;0;81877;0;1;0;0;0;0;0;0;0;0;50026;0;0;1;0;0;0;0;1373;0;0;90285;0;0;0;0;0;0;0;78772;0;2;0;0;2;0;0;0;0;0;0;0;0;381339;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30539;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;233942;0;0;14;0;49;0;0;234738;0;14;8008955;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1575;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;78214;0;78138;0;77056;0;0;235261;0;0;5970;2;0;81879;0;1;0;0;0;0;0;0;0;0;50026;0;0;1;0;0;0;0;1391;0;0;90312;0;0;0;0;0;0;0;78867;0;2;0;0;2;0;0;0;0;0;0;0;0;382537;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30539;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;234193;0;0;14;0;49;0;0;234989;0;14;9009971;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1576;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;78297;0;78222;0;77140;0;0;235513;0;0;5970;2;0;81906;0;1;0;0;0;0;0;0;0;0;50032;0;0;1;0;0;0;0;1392;0;0;90320;0;0;0;0;0;0;0;78962;0;2;0;0;2;0;0;0;0;0;0;0;0;383737;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30543;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;234445;0;0;14;0;49;0;0;235239;0;14;10010981;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1576;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;78380;0;78305;0;77223;0;0;235763;0;0;5970;2;0;81906;0;1;0;0;0;0;0;0;0;0;50032;0;0;1;0;0;0;0;1392;0;0;90320;0;0;0;0;0;0;0;79057;0;2;0;0;2;0;0;0;0;0;0;0;0;384937;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30543;0;0;1;0;0;0;0;0;0;0
0;0;0;0;9498;0;234696;0;0;14;0;49;0;0;235490;0;14;11012000;0;0;0;0;5167;0;1;0;0;0;0;0;143;187;0;0;0;0;0;1577;0;1;2;0;0;0;0;0;0;0;0;0;0;0;17747;10;0;0;78464;0;78388;0;77307;0;0;236013;0;0;5970;2;0;81906;0;1;0;0;0;0;0;0;0;0;50033;0;0;1;0;0;0;0;1393;0;0;90320;0;0;0;0;0;0;0;79152;0;2;0;0;2;0;0;0;0;0;0;0;0;386136;1;0;0;0;0;0;0;0;0;0;0;1;0;62;0;0;0;0;0;2;0;57;0;0;0;0;0;0;14;0;0;0;9506;0;0;0;0;0;0;0;20;0;30544;0;0;1;0;0;0;0;0;0;0
