24_DMAR-MSI_0-edge_dmar0_CPU2;RES_Rescheduling_interrupts_CPU3;IWI_IRQ_work_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;NPI_Nested_posted-interrupt_event_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;IWI_IRQ_work_interrupts_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;TLB_TLB_shootdowns_CPU0;MCE_Machine_check_exceptions_CPU1;CAL_Function_call_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;RTR_APIC_ICR_read_retries_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;PMI_Performance_monitoring_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;TLB_TLB_shootdowns_CPU3;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;TRM_Thermal_event_interrupts_CPU3;LOC_Local_timer_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;IWI_IRQ_work_interrupts_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;THR_Threshold_APIC_interrupts_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;RTR_APIC_ICR_read_retries_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;MIS_CPU0;timestamp_us;TLB_TLB_shootdowns_CPU2;SPU_Spurious_interrupts_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;LOC_Local_timer_interrupts_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;NMI_Non-maskable_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;TRM_Thermal_event_interrupts_CPU0;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;RES_Rescheduling_interrupts_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;MCP_Machine_check_polls_CPU3;LOC_Local_timer_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;PMI_Performance_monitoring_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;MCE_Machine_check_exceptions_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;LOC_Local_timer_interrupts_CPU0;CAL_Function_call_interrupts_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;NMI_Non-maskable_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;PMI_Performance_monitoring_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;SPU_Spurious_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;RES_Rescheduling_interrupts_CPU1;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;TRM_Thermal_event_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU3;RES_Rescheduling_interrupts_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU0;MCP_Machine_check_polls_CPU2;CAL_Function_call_interrupts_CPU0;CAL_Function_call_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;IWI_IRQ_work_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;PIN_Posted-interrupt_notification_event_CPU3;PIN_Posted-interrupt_notification_event_CPU2;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;PIN_Posted-interrupt_notification_event_CPU1;PMI_Performance_monitoring_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;MCP_Machine_check_polls_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;RTR_APIC_ICR_read_retries_CPU2;MCE_Machine_check_exceptions_CPU3;MCP_Machine_check_polls_CPU0;THR_Threshold_APIC_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;RTR_APIC_ICR_read_retries_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;MCE_Machine_check_exceptions_CPU2;ERR_CPU0;SPU_Spurious_interrupts_CPU2;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;SPU_Spurious_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU0;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3
0;82658;122431;0;0;0;0;0;122363;0;10;0;6007;0;0;0;0;0;0;0;62;0;14;0;0;367460;0;128246;;0;0;0;;0;0;0;0;;0;0;0;2;0;0;0;0;14;0;2;;0;72;0;0;0;0;367056;0;49;0;2;0;0;0;0;0;0;0;0;0;1;941130;0;0;0;0;0;31081;0;0;0;1;0;367989;9521;50581;1;57;0;20;0;1;2;0;1935;0;0;0;36;0;0;0;90828;;0;0;0;0;0;0;0;1;5190;9498;2;;17747;121272;0;0;0;0;0;381;143;0;0;0;0;0;0;0;1898;0;0;1;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82658;122514;0;0;0;0;0;122447;0;10;0;6007;0;0;0;0;0;0;0;62;0;14;0;0;367710;0;128330;;0;0;0;;0;0;0;0;;0;0;0;2;0;0;0;0;14;0;2;;0;1001767;0;0;0;0;367308;0;49;0;2;0;0;0;0;0;0;0;0;0;1;941382;0;0;0;0;0;31081;0;0;0;1;0;368240;9521;50581;1;57;0;20;0;1;2;0;1935;0;0;0;36;0;0;0;90828;;0;0;0;0;0;0;0;1;5190;9498;2;;17747;121355;0;0;0;0;0;381;143;0;0;0;0;0;0;0;1898;0;0;1;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82659;122598;0;0;0;0;0;122530;0;10;0;6007;0;0;0;0;0;0;0;62;0;14;0;0;367962;0;128413;;0;0;0;;0;0;0;0;;0;0;0;2;0;0;0;0;14;0;2;;0;2002795;0;0;0;0;367559;0;49;0;2;0;0;0;0;0;0;0;0;0;1;941633;0;0;0;0;0;31082;0;0;0;1;0;368490;9521;50582;1;57;0;20;0;1;2;0;1935;0;0;0;36;0;0;0;90828;;0;0;0;0;0;0;0;1;5190;9498;2;;17747;121439;0;0;0;0;0;382;143;0;0;0;0;0;0;0;1899;0;0;1;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82660;122681;0;0;0;0;0;122613;0;10;0;6009;0;0;0;0;0;0;0;62;0;14;0;0;368212;0;128497;;0;0;0;;0;0;0;0;;0;0;0;2;0;0;0;0;14;0;2;;0;3003834;0;0;0;0;367810;0;49;0;2;0;0;0;0;0;0;0;0;0;1;941884;0;0;0;0;0;31082;0;0;0;1;0;368740;9523;50582;1;57;0;20;0;1;2;0;1935;0;0;0;37;0;0;0;90832;;0;0;0;0;0;0;0;1;5192;9498;2;;17747;121522;0;0;0;0;0;382;143;0;0;0;0;0;0;0;1899;0;0;1;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82660;122765;0;0;0;0;0;122697;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;368463;0;128590;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;4004856;0;0;0;0;368061;0;49;0;2;0;0;0;0;0;0;0;0;0;1;943033;0;0;0;0;0;31083;0;0;0;1;0;368991;9524;50583;1;57;0;20;0;1;2;0;1935;0;0;0;37;0;0;0;90832;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;121606;0;0;0;0;0;383;143;0;0;0;0;0;0;0;1900;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82660;122848;0;0;0;0;0;122780;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;368713;0;128685;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;5005869;0;0;0;0;368313;0;49;0;2;0;0;0;0;0;0;0;0;0;1;944229;0;0;0;0;0;31083;0;0;0;1;0;369241;9524;50583;1;57;0;20;0;1;2;0;1935;0;0;0;37;0;0;0;90832;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;121689;0;0;0;0;0;383;143;0;0;0;0;0;0;0;1900;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82660;122932;0;0;0;0;0;122864;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;368964;0;128780;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;6006886;0;0;0;0;368564;0;49;0;2;0;0;0;0;0;0;0;0;0;1;945429;0;0;0;0;0;31084;0;0;0;1;0;369491;9524;50584;1;57;0;20;0;1;2;0;1935;0;0;0;38;0;0;0;90832;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;121772;0;0;0;0;0;384;143;0;0;0;0;0;0;0;1901;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82660;123015;0;0;0;0;0;122947;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;369214;0;128875;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;7007904;0;0;0;0;368815;0;49;0;2;0;0;0;0;0;0;0;0;0;1;946628;0;0;0;0;0;31084;0;0;0;1;0;369741;9524;50584;1;57;0;20;0;1;2;0;1935;0;0;0;38;0;0;0;90832;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;121856;0;0;0;0;0;384;143;0;0;0;0;0;0;0;1901;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82689;123099;0;0;0;0;0;123031;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;369465;0;128970;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;8008938;0;0;0;0;369066;0;49;0;2;0;0;0;0;0;0;0;0;0;1;947826;0;0;0;0;0;31090;0;0;0;1;0;369993;9524;50585;1;57;0;20;0;1;2;0;1935;0;0;0;38;0;0;0;90842;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;121939;0;0;0;0;0;385;143;0;0;0;0;0;0;0;1912;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82689;123182;0;0;0;0;0;123114;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;369715;0;129065;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;9009956;0;0;0;0;369318;0;49;0;2;0;0;0;0;0;0;0;0;0;1;949026;0;0;0;0;0;31090;0;0;0;1;0;370244;9524;50590;1;57;0;20;0;1;2;0;1935;0;0;0;38;0;0;0;90842;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;122023;0;0;0;0;0;388;143;0;0;0;0;0;0;0;1912;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82689;123266;0;0;0;0;0;123197;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;369966;0;129160;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;10010968;0;0;0;0;369569;0;49;0;2;0;0;0;0;0;0;0;0;0;1;950226;0;0;0;0;0;31091;0;0;0;1;0;370494;9524;50591;1;57;0;20;0;1;2;0;1935;0;0;0;38;0;0;0;90842;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;122106;0;0;0;0;0;389;143;0;0;0;0;0;0;0;1913;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;82689;123349;0;0;0;0;0;123281;0;10;0;6010;0;0;0;0;0;0;0;62;0;14;0;0;370216;0;129255;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;2;0;0;11011997;0;0;0;0;369820;0;49;0;2;0;0;0;0;0;0;0;0;0;1;951425;0;0;0;0;0;31091;0;0;0;1;0;370744;9524;50591;1;57;0;20;0;1;2;0;1935;0;0;0;39;0;0;0;90842;0;0;0;0;0;0;0;0;1;5194;9498;2;0;17747;122190;0;0;0;0;0;389;143;0;0;0;0;0;0;0;1913;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
