TLB_TLB_shootdowns_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU2;NPI_Nested_posted-interrupt_event_CPU1;NPI_Nested_posted-interrupt_event_CPU3;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;RES_Rescheduling_interrupts_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;SPU_Spurious_interrupts_CPU2;CAL_Function_call_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;THR_Threshold_APIC_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU2;MCE_Machine_check_exceptions_CPU2;IWI_IRQ_work_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;THR_Threshold_APIC_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;ERR_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;RES_Rescheduling_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU0;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;NPI_Nested_posted-interrupt_event_CPU0;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU2;NPI_Nested_posted-interrupt_event_CPU2;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;RES_Rescheduling_interrupts_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU3;LOC_Local_timer_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU1;MIS_CPU0;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;26_IR-PCI-MSI_3670016-edge_eno1_CPU2;CAL_Function_call_interrupts_CPU3;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;IWI_IRQ_work_interrupts_CPU2;MCP_Machine_check_polls_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;timestamp_us;HVS_Hyper-V_stimer0_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU1;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;MCE_Machine_check_exceptions_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;MCP_Machine_check_polls_CPU0;SPU_Spurious_interrupts_CPU3;LOC_Local_timer_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU0;IWI_IRQ_work_interrupts_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;CAL_Function_call_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU0;THR_Threshold_APIC_interrupts_CPU3;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;SPU_Spurious_interrupts_CPU1;TLB_TLB_shootdowns_CPU1;PMI_Performance_monitoring_interrupts_CPU3;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;45_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU3;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;TRM_Thermal_event_interrupts_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;26_IR-PCI-MSI_3670016-edge_eno1_CPU1;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;LOC_Local_timer_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;PMI_Performance_monitoring_interrupts_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;RES_Rescheduling_interrupts_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU1;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;RTR_APIC_ICR_read_retries_CPU0;TLB_TLB_shootdowns_CPU2;29_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;27_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;18_IR-IO-APIC_18-fasteoi_i801_smbus,_ehci_hcd:usb1,_ehci_hcd:usb4_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;28_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;HYP_Hypervisor_callback_interrupts_CPU1;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;MCP_Machine_check_polls_CPU3;MCP_Machine_check_polls_CPU2;PMI_Performance_monitoring_interrupts_CPU1;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;SPU_Spurious_interrupts_CPU0;41_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;HYP_Hypervisor_callback_interrupts_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;LOC_Local_timer_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU2;NMI_Non-maskable_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;RTR_APIC_ICR_read_retries_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU1;47_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;CAL_Function_call_interrupts_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;34_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;PIN_Posted-interrupt_notification_event_CPU2;PIN_Posted-interrupt_notification_event_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;MCE_Machine_check_exceptions_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;TRM_Thermal_event_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU1;54_IR-PCI-MSI_2097152-edge_igb_uio_CPU2;TRM_Thermal_event_interrupts_CPU2;35_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;33_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;55_IR-PCI-MSI_2099200-edge_igb_uio_CPU3;26_IR-PCI-MSI_3670016-edge_eno1_CPU0;RTR_APIC_ICR_read_retries_CPU3;43_IR-PCI-MSI_524290-edge_nvme0q2_CPU3
10;0;0;0;0;0;32003;84122;0;0;9551;0;0;57;0;62;0;0;0;0;199834;0;0;0;0;0;77;0;0;0;0;0;;0;0;0;0;1891444;0;0;0;0;0;6072;0;198670;1;51491;1;0;72;0;0;0;0;0;0;0;;0;0;;0;0;18496;0;1;0;600045;199778;0;0;;214392;2;0;5235;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;599801;0;0;0;0;0;0;0;0;1313;91672;0;0;2;0;0;2115;0;0;1935;2;0;0;;0;0;1;1;0;143;;0;0;0;0;0;600322;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;;0;0;49;0;;1;0;0
10;0;0;0;0;0;32003;84122;0;0;9551;0;0;57;0;62;0;0;0;0;199917;0;0;0;0;0;77;0;0;0;0;0;;0;0;0;0;1891696;0;0;0;0;0;6072;0;198754;1;51491;1;0;1001777;0;0;0;0;0;0;0;;0;0;;0;0;18496;0;1;0;600297;199862;0;0;;214476;2;0;5235;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;600051;0;0;0;0;0;0;0;0;1313;91672;0;0;2;0;0;2115;0;0;1935;2;0;0;;0;0;1;1;0;143;;0;0;0;0;0;600573;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;;0;0;49;0;;1;0;0
10;0;0;0;0;0;32004;84122;0;0;9551;0;0;57;0;62;0;0;0;0;200001;0;0;0;0;0;77;0;0;0;0;0;;0;0;0;0;1891947;0;0;0;0;0;6072;0;198837;1;51492;1;0;2002800;0;0;0;0;0;0;0;;0;0;;0;0;18496;0;1;0;600548;199945;0;0;;214559;2;0;5235;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;600302;0;0;0;0;0;0;0;0;1314;91672;0;0;2;0;0;2116;0;0;1935;2;0;0;;0;0;1;1;0;143;;0;0;0;0;0;600824;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;;0;0;49;0;;1;0;0
10;0;0;0;0;0;32004;84122;0;0;9553;0;0;57;0;62;0;0;0;0;200084;0;0;0;0;0;77;0;0;0;0;0;;0;0;0;0;1892198;0;0;0;0;0;6074;0;198920;1;51492;1;0;3003840;0;0;0;0;0;0;0;;0;0;;0;0;18496;0;1;0;600799;200028;0;0;;214643;2;0;5237;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;600552;0;0;0;0;0;0;0;0;1314;91673;0;0;2;0;0;2116;0;0;1935;2;0;0;;0;0;1;1;0;143;;0;0;0;0;0;601075;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;;0;0;49;0;;1;0;0
10;0;0;0;0;0;32005;84123;0;0;9554;0;0;57;0;62;0;0;0;0;200167;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;1893349;0;0;0;0;0;6075;0;199004;1;51493;1;0;4004851;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;601050;200112;0;0;0;214737;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;600803;0;0;0;0;0;0;0;0;1315;91673;0;0;2;0;0;2118;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;601326;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32005;84123;0;0;9554;0;0;57;0;62;0;0;0;0;200251;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;1894547;0;0;0;0;0;6075;0;199087;1;51493;1;0;5005860;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;601302;200195;0;0;0;214832;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;601053;0;0;0;0;0;0;0;0;1315;91673;0;0;2;0;0;2118;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;601576;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32006;84123;0;0;9554;0;0;57;0;62;0;0;0;0;200334;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;1895744;0;0;0;0;0;6075;0;199171;1;51494;1;0;6006879;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;601554;200279;0;0;0;214926;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;601304;0;0;0;0;0;0;0;0;1316;91673;0;0;2;0;0;2119;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;601826;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32006;84123;0;0;9554;0;0;57;0;62;0;0;0;0;200418;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;1896944;0;0;0;0;0;6075;0;199254;1;51494;1;0;7007897;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;601805;200362;0;0;0;215021;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;601554;0;0;0;0;0;0;0;0;1316;91673;0;0;2;0;0;2119;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;602076;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32007;84125;0;0;9554;0;0;57;0;62;0;0;0;0;200501;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;1898142;0;0;0;0;0;6075;0;199338;1;51508;1;0;8008942;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;602056;200446;0;0;0;215117;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;601805;0;0;0;0;0;0;0;0;1317;91701;0;0;2;0;0;2120;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;602327;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32007;84152;0;0;9554;0;0;57;0;62;0;0;0;0;200584;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;1899342;0;0;0;0;0;6075;0;199421;1;51508;1;0;9009965;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;602307;200529;0;0;0;215212;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;602056;0;0;0;0;0;0;0;0;1317;91707;0;0;2;0;0;2128;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;602578;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32008;84152;0;0;9554;0;0;57;0;62;0;0;0;0;200668;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;1900542;0;0;0;0;0;6075;0;199504;1;51509;1;0;10010977;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;602558;200613;0;0;0;215307;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;602307;0;0;0;0;0;0;0;0;1318;91707;0;0;2;0;0;2129;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;602828;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
10;0;0;0;0;0;32008;84152;0;0;9554;0;0;57;0;62;0;0;0;0;200751;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;1901739;0;0;0;0;0;6075;0;199588;1;51509;1;0;11011995;0;0;0;0;0;0;0;0;0;0;0;0;0;18496;0;1;0;602809;200696;0;0;0;215401;2;0;5239;0;1;0;14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;602557;0;0;0;0;0;0;0;0;1318;91707;0;0;2;0;0;2129;0;0;1935;2;0;0;0;0;0;1;1;0;143;0;0;0;0;0;0;603078;0;0;20;0;0;0;0;0;0;0;14;9498;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;1;0;0
