IWI_IRQ_work_interrupts_CPU0;15_IO-APIC_15-edge_ata_piix_CPU1;9_IO-APIC_9-fasteoi_acpi_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;SPU_Spurious_interrupts_CPU1;32_PCI-MSI_32770-edge_virtio0-output.0_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU0;MCP_Machine_check_polls_CPU2;12_IO-APIC_12-edge_i8042_CPU2;NMI_Non-maskable_interrupts_CPU0;32_PCI-MSI_32770-edge_virtio0-output.0_CPU2;6_IO-APIC_6-edge_floppy_CPU2;14_IO-APIC_14-edge_ata_piix_CPU1;HYP_Hypervisor_callback_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;RTR_APIC_ICR_read_retries_CPU1;LOC_Local_timer_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;timestamp_us;14_IO-APIC_14-edge_ata_piix_CPU2;1_IO-APIC_1-edge_i8042_CPU2;33_PCI-MSI_81920-edge_virtio1-config_CPU0;6_IO-APIC_6-edge_floppy_CPU1;TRM_Thermal_event_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;LOC_Local_timer_interrupts_CPU0;ERR_CPU0;34_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU2;PIN_Posted-interrupt_notification_event_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU0;RTR_APIC_ICR_read_retries_CPU2;30_PCI-MSI_32768-edge_virtio0-config_CPU1;30_PCI-MSI_32768-edge_virtio0-config_CPU0;TRM_Thermal_event_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU2;NPI_Nested_posted-interrupt_event_CPU1;TLB_TLB_shootdowns_CPU1;33_PCI-MSI_81920-edge_virtio1-config_CPU1;RES_Rescheduling_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;MCE_Machine_check_exceptions_CPU1;MCE_Machine_check_exceptions_CPU2;31_PCI-MSI_32769-edge_virtio0-input.0_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;THR_Threshold_APIC_interrupts_CPU0;30_PCI-MSI_32768-edge_virtio0-config_CPU2;33_PCI-MSI_81920-edge_virtio1-config_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU0;PMI_Performance_monitoring_interrupts_CPU0;RES_Rescheduling_interrupts_CPU0;34_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2;THR_Threshold_APIC_interrupts_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU1;12_IO-APIC_12-edge_i8042_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;14_IO-APIC_14-edge_ata_piix_CPU0;LOC_Local_timer_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU1;34_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;CAL_Function_call_interrupts_CPU1;25_PCI-MSI_65536-edge_igb_uio_CPU2;9_IO-APIC_9-fasteoi_acpi_CPU2;PMI_Performance_monitoring_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU0;CAL_Function_call_interrupts_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU0;TLB_TLB_shootdowns_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;1_IO-APIC_1-edge_i8042_CPU1;6_IO-APIC_6-edge_floppy_CPU0;MIS_CPU0;NPI_Nested_posted-interrupt_event_CPU0;TRM_Thermal_event_interrupts_CPU2;8_IO-APIC_8-edge_rtc0_CPU0;PMI_Performance_monitoring_interrupts_CPU2;31_PCI-MSI_32769-edge_virtio0-input.0_CPU1;NMI_Non-maskable_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;SPU_Spurious_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU2;TLB_TLB_shootdowns_CPU0;THR_Threshold_APIC_interrupts_CPU1;CAL_Function_call_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU1;SPU_Spurious_interrupts_CPU0;8_IO-APIC_8-edge_rtc0_CPU2;31_PCI-MSI_32769-edge_virtio0-input.0_CPU0;RES_Rescheduling_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU1;MCP_Machine_check_polls_CPU0;MCP_Machine_check_polls_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;15_IO-APIC_15-edge_ata_piix_CPU0;15_IO-APIC_15-edge_ata_piix_CPU2;PIN_Posted-interrupt_notification_event_CPU0;8_IO-APIC_8-edge_rtc0_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU2;1_IO-APIC_1-edge_i8042_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;32_PCI-MSI_32770-edge_virtio0-output.0_CPU1;12_IO-APIC_12-edge_i8042_CPU1;NMI_Non-maskable_interrupts_CPU1
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1270362;0;22023279;0;0;0;0;0;0;1274320;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67041;0;0;0;15;0;0;4155580;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47172;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1270613;0;23024307;0;0;0;0;0;0;1274571;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67041;0;0;0;15;0;0;4156773;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47172;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1270864;0;24025339;0;0;0;0;0;0;1274823;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67043;0;0;0;15;0;0;4157966;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47174;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1271116;0;25026368;0;0;0;0;0;0;1275075;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4159160;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1271367;0;26027389;0;0;0;0;0;0;1275325;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4160355;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1271618;0;27028409;0;0;0;0;0;0;1275577;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4161549;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1271869;0;28029430;0;0;0;0;0;0;1275829;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4162742;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1272121;0;29030460;0;0;0;0;0;0;1276080;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4163937;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1272372;0;30031478;0;0;0;0;0;0;1276331;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4165130;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1272623;0;31032496;0;0;0;0;0;0;1276582;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4166323;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1272874;0;32033524;0;0;0;0;0;0;1276834;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67073;0;0;0;15;0;0;4167517;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47177;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1273126;0;33034556;0;0;0;0;0;0;1277085;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67075;0;0;0;15;0;0;4168711;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47179;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1273377;0;34035583;0;0;0;0;0;0;1277337;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4169904;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1273628;0;35036604;0;0;0;0;0;0;1277588;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4171098;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1273879;0;36037622;0;0;0;0;0;0;1277840;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4172292;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1274131;0;37038646;0;0;0;0;0;0;1278091;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4173487;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1274382;0;38039688;0;0;0;0;0;0;1278342;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4174680;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1274633;0;39040690;0;0;0;0;0;0;1278593;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4175874;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1274884;0;40041712;0;0;0;0;0;0;1278845;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4177069;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1275136;0;41042739;0;0;0;0;0;0;1279096;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4178262;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1275387;0;42043760;0;0;0;0;0;0;1279347;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4179450;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1275638;0;43044787;0;0;0;0;0;0;1279599;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4180608;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1275889;0;44045811;0;0;0;0;0;0;1279851;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4181734;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1276141;0;45046830;0;0;0;0;0;0;1280102;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4182861;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1276392;0;46047850;0;0;0;0;0;0;1280353;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4183986;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1276643;0;47048878;0;0;0;0;0;0;1280605;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4185113;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1276894;0;48049901;0;0;0;0;0;0;1280857;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4186239;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1277146;0;49050917;0;0;0;0;0;0;1281108;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4187365;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1277397;0;50051946;0;0;0;0;0;0;1281359;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4188491;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1277648;0;51052964;0;0;0;0;0;0;1281611;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4189617;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1277899;0;52053984;0;0;0;0;0;0;1281862;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4190744;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1278151;0;53055013;0;0;0;0;0;0;1282113;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4191870;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1278402;0;54056034;0;0;0;0;0;0;1282364;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4192996;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1278653;0;55057056;0;0;0;0;0;0;1282616;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4194122;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1278904;0;56058081;0;0;0;0;0;0;1282867;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4195248;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1279156;0;57059102;0;0;0;0;0;0;1283119;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4196374;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1279407;0;58060123;0;0;0;0;0;0;1283370;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4197500;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1279658;0;59061150;0;0;0;0;0;0;1283622;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4198626;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1279909;0;60062168;0;0;0;0;0;0;1283874;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4199753;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1280161;0;61063188;0;0;0;0;0;0;1284125;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4200879;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1280412;0;62064215;0;0;0;0;0;0;1284376;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4202005;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1280663;0;63065233;0;0;0;0;0;0;1284628;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4203131;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1280915;0;64066259;0;0;0;0;0;0;1284879;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4204258;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47182;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1281166;0;65067293;0;0;0;0;0;0;1285133;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4205388;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1281417;0;66068308;0;0;0;0;0;0;1285384;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4206515;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1281668;0;67069332;0;0;0;0;0;0;1285637;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4207642;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1281920;0;68070357;0;0;0;0;0;0;1285888;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4208770;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1282171;0;69071375;0;0;0;0;0;0;1286139;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4209895;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1282422;0;70072395;0;0;0;0;0;0;1286390;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4211021;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1282673;0;71073422;0;0;0;0;0;0;1286642;0;3;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;67106;0;0;0;15;0;0;4212174;0;0;9189;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9188;0;0;0;0;47184;273;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0
