37_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;CAL_Function_call_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;CAL_Function_call_interrupts_CPU3;NMI_Non-maskable_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU3;SPU_Spurious_interrupts_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;TRM_Thermal_event_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;MCE_Machine_check_exceptions_CPU0;NMI_Non-maskable_interrupts_CPU3;MCP_Machine_check_polls_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;PIN_Posted-interrupt_notification_event_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;TLB_TLB_shootdowns_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;SPU_Spurious_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;THR_Threshold_APIC_interrupts_CPU0;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;IWI_IRQ_work_interrupts_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;MCP_Machine_check_polls_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;RES_Rescheduling_interrupts_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;MCP_Machine_check_polls_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;PIN_Posted-interrupt_notification_event_CPU3;PMI_Performance_monitoring_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;TRM_Thermal_event_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;8_IR-IO-APIC_8-edge_rtc0_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;LOC_Local_timer_interrupts_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;RES_Rescheduling_interrupts_CPU0;RES_Rescheduling_interrupts_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;TLB_TLB_shootdowns_CPU2;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;TLB_TLB_shootdowns_CPU0;timestamp_us;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;IWI_IRQ_work_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU1;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;MCE_Machine_check_exceptions_CPU3;ERR_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;NMI_Non-maskable_interrupts_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;PIN_Posted-interrupt_notification_event_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;RTR_APIC_ICR_read_retries_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;LOC_Local_timer_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU3;TRM_Thermal_event_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU3;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;PMI_Performance_monitoring_interrupts_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;RTR_APIC_ICR_read_retries_CPU2;TLB_TLB_shootdowns_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;PMI_Performance_monitoring_interrupts_CPU3;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;RES_Rescheduling_interrupts_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU1;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;NMI_Non-maskable_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;LOC_Local_timer_interrupts_CPU3;CAL_Function_call_interrupts_CPU0;LOC_Local_timer_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;MIS_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;MCE_Machine_check_exceptions_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;MCP_Machine_check_polls_CPU2;CAL_Function_call_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;NPI_Nested_posted-interrupt_event_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;RTR_APIC_ICR_read_retries_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;SPU_Spurious_interrupts_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;TRM_Thermal_event_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;PIN_Posted-interrupt_notification_event_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;PIW_Posted-interrupt_wakeup_event_CPU3;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;MCE_Machine_check_exceptions_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;RTR_APIC_ICR_read_retries_CPU1;SPU_Spurious_interrupts_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;NPI_Nested_posted-interrupt_event_CPU0
0;12639;2;1;0;0;12669;0;0;0;0;0;0;0;0;0;1;389;0;0;;2137;0;0;814;0;0;0;0;270984;0;0;0;0;270984;;;0;;1;0;198;0;0;0;1;0;0;1753;1;0;52174;0;2137;8;0;0;0;0;382;0;0;0;0;0;0;0;0;819766;0;0;12077;613;2;0;0;0;0;0;0;1;813;0;0;73;0;271962;0;144;0;0;1753;0;0;1753;0;270986;;0;0;0;0;0;0;;0;0;0;1218;0;2137;0;0;0;0;830028;0;0;0;0;0;0;0;66446;;0;0;0;14;0;0;0;0;0;0;874;0;0;0;2767;;2137;0;0;2;0;0;0;815580;3;818838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12672;0;1753;51;0;0;0;24678;0;15776;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;32;0;0;0;0;0;0;0
0;12639;2;1;0;0;12669;0;0;0;0;0;0;0;0;0;1;389;0;0;;2137;0;0;814;0;0;0;0;271067;0;0;0;0;271067;;;0;;1;0;198;0;0;0;1;0;0;1754;1;0;52174;0;2137;8;0;0;0;0;382;0;0;0;0;0;0;0;0;820017;0;0;12077;613;2;0;0;0;0;0;0;1;813;0;0;1001925;0;272045;0;144;0;0;1754;0;0;1754;0;271070;;0;0;0;0;0;0;;0;0;0;1218;0;2137;0;0;0;0;830280;0;0;0;0;0;0;0;66446;;0;0;0;14;0;0;0;0;0;0;874;0;0;0;2767;;2137;0;0;2;0;0;0;815831;3;819090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12672;0;1754;51;0;0;0;24678;0;15776;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;32;0;0;0;0;0;0;0
0;12639;2;1;0;0;12669;0;0;0;0;0;0;0;0;0;1;389;0;0;;2138;0;0;814;0;0;0;0;271151;0;0;0;0;271151;;;0;;1;0;198;0;0;0;1;0;0;1754;1;0;52175;0;2138;8;0;0;0;0;382;0;0;0;0;0;0;0;0;820268;0;0;12078;613;2;0;0;0;0;0;0;1;813;0;0;2002991;0;272129;0;144;0;0;1754;0;0;1754;0;271153;;0;0;0;0;0;0;;0;0;0;1218;0;2138;0;0;0;0;830535;0;0;0;0;0;0;0;66447;;0;0;0;14;0;0;0;0;0;0;874;0;0;0;2768;;2138;0;0;2;0;0;0;816081;3;819341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12672;0;1754;51;0;0;0;24679;0;15777;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;393;0;0;0;2138;0;0;840;0;0;0;0;271234;0;0;0;0;271234;0;0;0;0;1;0;203;0;0;0;1;0;0;1755;1;0;52175;0;2138;8;0;0;0;0;386;0;0;0;0;0;0;0;0;820520;0;0;12108;613;2;0;0;0;0;0;0;1;839;0;0;3004045;0;272214;0;144;0;0;1755;0;0;1755;0;271237;0;0;0;0;0;0;0;0;0;0;0;1218;0;2138;0;0;0;0;830803;0;0;0;0;0;0;0;66452;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2774;0;2138;0;0;2;0;0;0;816331;3;819593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1755;51;0;0;0;24682;0;15777;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;393;0;0;0;2139;0;0;840;0;0;0;0;271318;0;0;0;0;271318;0;0;0;0;1;0;203;0;0;0;1;0;0;1755;1;0;52176;0;2139;8;0;0;0;0;386;0;0;0;0;0;0;0;0;820771;0;0;12108;614;2;0;0;0;0;0;0;1;839;0;0;4005064;0;272298;0;144;0;0;1755;0;0;1755;0;271320;0;0;0;0;0;0;0;0;0;0;0;1218;0;2139;0;0;0;0;831056;0;0;0;0;0;0;0;66453;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2775;0;2139;0;0;2;0;0;0;816582;3;819844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1755;51;0;0;0;24683;0;15778;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;400;0;0;0;2139;0;0;840;0;0;0;0;271401;0;0;0;0;271401;0;0;0;0;1;0;203;0;0;0;1;0;0;1756;1;0;52177;0;2139;8;0;0;0;0;393;0;0;0;0;0;0;0;0;821022;0;0;12109;615;2;0;0;0;0;0;0;1;839;0;0;5006112;0;272382;0;144;0;0;1756;0;0;1756;0;271403;0;0;0;0;0;0;0;0;0;0;0;1218;0;2139;0;0;0;0;831309;0;0;0;0;0;0;0;66453;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2779;0;2139;0;0;2;0;0;0;816832;3;820095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1756;51;0;0;0;24683;0;15779;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;400;0;0;0;2140;0;0;840;0;0;0;0;271484;0;0;0;0;271484;0;0;0;0;1;0;203;0;0;0;1;0;0;1756;1;0;52178;0;2140;8;0;0;0;0;393;0;0;0;0;0;0;0;0;821274;0;0;12109;615;2;0;0;0;0;0;0;1;839;0;0;6007139;0;272465;0;144;0;0;1756;0;0;1756;0;271487;0;0;0;0;0;0;0;0;0;0;0;1218;0;2140;0;0;0;0;831563;0;0;0;0;0;0;0;66454;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2780;0;2140;0;0;2;0;0;0;817082;3;820346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1756;51;0;0;0;24684;0;15780;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;400;0;0;0;2140;0;0;840;0;0;0;0;271568;0;0;0;0;271568;0;0;0;0;1;0;203;0;0;0;1;0;0;1757;1;0;52178;0;2140;8;0;0;0;0;393;0;0;0;0;0;0;0;0;821525;0;0;12109;615;2;0;0;0;0;0;0;1;839;0;0;7008172;0;272549;0;144;0;0;1757;0;0;1757;0;271570;0;0;0;0;0;0;0;0;0;0;0;1218;0;2140;0;0;0;0;831815;0;0;0;0;0;0;0;66454;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2780;0;2140;0;0;2;0;0;0;817332;3;820598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1757;51;0;0;0;24684;0;15780;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;400;0;0;0;2141;0;0;840;0;0;0;0;271651;0;0;0;0;271651;0;0;0;0;1;0;203;0;0;0;1;0;0;1757;1;0;52179;0;2141;8;0;0;0;0;393;0;0;0;0;0;0;0;0;821776;0;0;12111;615;2;0;0;0;0;0;0;1;839;0;0;8009227;0;272632;0;144;0;0;1757;0;0;1757;0;271654;0;0;0;0;0;0;0;0;0;0;0;1218;0;2141;0;0;0;0;832067;0;0;0;0;0;0;0;66459;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2782;0;2141;0;0;2;0;0;0;817583;3;820849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1757;51;0;0;0;24699;0;15781;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;401;0;0;0;2142;0;0;840;0;0;0;0;271735;0;0;0;0;271735;0;0;0;0;1;0;203;0;0;0;1;0;0;1758;1;0;52185;0;2142;8;0;0;0;0;394;0;0;0;0;0;0;0;0;822027;0;0;12143;615;2;0;0;0;0;0;0;1;839;0;0;9010251;0;272716;0;144;0;0;1758;0;0;1758;0;271737;0;0;0;0;0;0;0;0;0;0;0;1218;0;2142;0;0;0;0;832321;0;0;0;0;0;0;0;66460;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2782;0;2142;0;0;2;0;0;0;817833;3;821100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1758;51;0;0;0;24705;0;15786;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;402;0;0;0;2145;0;0;840;0;0;0;0;271818;0;0;0;0;271818;0;0;0;0;1;0;203;0;0;0;1;0;0;1768;1;0;52186;0;2145;8;0;0;0;0;394;0;0;0;0;0;0;0;0;822279;0;0;12145;615;2;0;0;0;0;0;0;1;839;0;0;10011307;0;272799;0;144;0;0;1768;0;0;1768;0;271821;0;0;0;0;0;0;0;0;0;0;0;1218;0;2145;0;0;0;0;832576;0;0;0;0;0;0;0;66461;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2782;0;2145;0;0;2;0;0;0;818083;3;821351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1768;51;0;0;0;24706;0;15787;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;402;0;0;0;2145;0;0;840;0;0;0;0;271902;0;0;0;0;271902;0;0;0;0;1;0;203;0;0;0;1;0;0;1778;1;0;52186;0;2145;8;0;0;0;0;394;0;0;0;0;0;0;0;0;822530;0;0;12145;615;2;0;0;0;0;0;0;1;839;0;0;11012324;0;272883;0;144;0;0;1778;0;0;1778;0;271904;0;0;0;0;0;0;0;0;0;0;0;1218;0;2145;0;0;0;0;832829;0;0;0;0;0;0;0;66461;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2782;0;2145;0;0;2;0;0;0;818334;3;821603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1778;51;0;0;0;24706;0;15787;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
0;12665;2;1;0;0;12695;0;0;0;0;0;0;0;0;0;1;403;0;0;0;2146;0;0;840;0;0;0;0;271985;0;0;0;0;271985;0;0;0;0;1;0;203;0;0;0;1;0;0;1781;1;0;52187;0;2146;8;0;0;0;0;395;0;0;0;0;0;0;0;0;822781;0;0;12146;615;2;0;0;0;0;0;0;1;839;0;0;12013360;0;272965;0;144;0;0;1781;0;0;1781;0;271987;0;0;0;0;0;0;0;0;0;0;0;1218;0;2146;0;0;0;0;833083;0;0;0;0;0;0;0;66462;0;0;0;0;14;0;0;0;0;0;0;900;0;0;0;2783;0;2146;0;0;2;0;0;0;818584;3;821854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12698;0;1781;51;0;0;0;24707;0;15788;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;32;0;0;0;0;0;0;0
