IWI_IRQ_work_interrupts_CPU0;TLB_TLB_shootdowns_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU3;MCE_Machine_check_exceptions_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;NMI_Non-maskable_interrupts_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;RES_Rescheduling_interrupts_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;IWI_IRQ_work_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;PMI_Performance_monitoring_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU1;CAL_Function_call_interrupts_CPU1;LOC_Local_timer_interrupts_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;NMI_Non-maskable_interrupts_CPU3;RTR_APIC_ICR_read_retries_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU1;PMI_Performance_monitoring_interrupts_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;NMI_Non-maskable_interrupts_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;SPU_Spurious_interrupts_CPU2;PMI_Performance_monitoring_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;PIN_Posted-interrupt_notification_event_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;MCP_Machine_check_polls_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;RTR_APIC_ICR_read_retries_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;RTR_APIC_ICR_read_retries_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;MCE_Machine_check_exceptions_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU0;PIN_Posted-interrupt_notification_event_CPU0;RES_Rescheduling_interrupts_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;SPU_Spurious_interrupts_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU3;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;MCP_Machine_check_polls_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;RES_Rescheduling_interrupts_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU2;TRM_Thermal_event_interrupts_CPU1;TLB_TLB_shootdowns_CPU0;LOC_Local_timer_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;TRM_Thermal_event_interrupts_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;THR_Threshold_APIC_interrupts_CPU3;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;ERR_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;MCP_Machine_check_polls_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;SPU_Spurious_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;timestamp_us;PIN_Posted-interrupt_notification_event_CPU2;TRM_Thermal_event_interrupts_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;MCE_Machine_check_exceptions_CPU2;MCP_Machine_check_polls_CPU0;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;NPI_Nested_posted-interrupt_event_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU2;IWI_IRQ_work_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;PMI_Performance_monitoring_interrupts_CPU2;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;MIS_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;TLB_TLB_shootdowns_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;CAL_Function_call_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;RTR_APIC_ICR_read_retries_CPU1;RES_Rescheduling_interrupts_CPU2;CAL_Function_call_interrupts_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;SPU_Spurious_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;HYP_Hypervisor_callback_interrupts_CPU3;TLB_TLB_shootdowns_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;LOC_Local_timer_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;PIN_Posted-interrupt_notification_event_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;CAL_Function_call_interrupts_CPU2;IWI_IRQ_work_interrupts_CPU2;LOC_Local_timer_interrupts_CPU2
133130;102;64150;51;0;0;;0;0;0;0;0;0;0;2;0;0;0;72;0;760;0;132191;0;0;0;0;0;11927;401730;0;0;0;2;0;0;22206;0;0;0;;0;0;0;0;0;0;0;0;0;0;758;0;1176;2;760;1;0;;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;;0;2;32;0;2076;;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7068;0;0;0;0;13550;1;0;0;0;408931;0;0;0;0;0;144;0;0;0;49763;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;69;15;0;0;0;0;;0;1;0;0;0;0;0;132193;0;0;0;0;0;0;;0;758;0;0;;101;758;0;3;0;760;0;758;0;0;205;11957;0;0;0;0;0;760;0;0;162;0;0;14;0;399202;0;0;0;0;0;0;7;0;0;0;11960;132191;400796
133214;102;64151;51;0;0;;0;0;0;0;0;0;0;2;0;0;0;72;0;760;0;132274;0;0;0;0;0;11927;401981;0;0;0;2;0;0;22207;0;0;0;;0;0;0;0;0;0;0;0;0;0;758;0;1176;2;760;1;0;;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;;0;2;32;0;2076;;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7068;0;0;0;0;13551;1;0;0;0;409185;0;0;0;0;0;144;0;0;0;49764;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;1001919;15;0;0;0;0;;0;1;0;0;0;0;0;132276;0;0;0;0;0;0;;0;758;0;0;;101;758;0;3;0;760;0;758;0;0;205;11957;0;0;0;0;0;760;0;0;162;0;0;14;0;399452;0;0;0;0;0;0;7;0;0;0;11960;132274;401047
133297;102;64151;51;0;0;;0;0;0;0;0;0;0;2;0;0;0;72;0;761;0;132358;0;0;0;0;0;11927;402233;0;0;0;2;0;0;22207;0;0;0;;0;0;0;0;0;0;0;0;0;0;759;0;1176;2;761;1;0;;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;;0;2;32;0;2076;;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7069;0;0;0;0;13551;1;0;0;0;409438;0;0;0;0;0;144;0;0;0;49764;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;2002953;15;0;0;0;0;;0;1;0;0;0;0;0;132360;0;0;0;0;0;0;;0;759;0;0;;101;759;0;3;0;761;0;759;0;0;205;11957;0;0;0;0;0;761;0;0;162;0;0;14;0;399702;0;0;0;0;0;0;7;0;0;0;11960;132358;401298
133381;102;64155;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;761;0;132441;0;0;0;0;0;11927;402484;0;0;0;2;0;0;22208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759;0;1176;2;761;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2082;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7099;0;0;0;0;13552;1;0;0;0;409690;0;0;0;0;0;144;0;0;0;49770;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;16;3004005;15;0;0;0;0;0;0;1;0;0;0;0;0;132443;0;0;0;0;0;0;0;0;759;0;0;0;101;759;0;3;0;761;0;759;0;0;208;11957;0;0;0;0;0;761;0;0;162;0;0;14;0;399953;0;0;0;0;0;0;7;0;0;0;11960;132441;401550
133464;102;64155;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;762;0;132525;0;0;0;0;0;11927;402735;0;0;0;2;0;0;22208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760;0;1176;2;762;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2082;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7099;0;0;0;0;13552;1;0;0;0;409944;0;0;0;0;0;144;0;0;0;49770;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;16;4005029;15;0;0;0;0;0;0;1;0;0;0;0;0;132527;0;0;0;0;0;0;0;0;760;0;0;0;101;760;0;3;0;762;0;760;0;0;210;11957;0;0;0;0;0;762;0;0;162;0;0;18;0;400203;0;0;0;0;0;0;7;0;0;0;11960;132525;401801
133547;102;64156;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;762;0;132608;0;0;0;0;0;11927;402985;0;0;0;2;0;0;22213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760;0;1176;2;762;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2086;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7099;0;0;0;0;13553;1;0;0;0;410198;0;0;0;0;0;144;0;0;0;49771;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;23;5006070;15;0;0;0;0;0;0;1;0;0;0;0;0;132610;0;0;0;0;0;0;0;0;760;0;0;0;101;760;0;3;0;762;0;760;0;0;211;11957;0;0;0;0;0;762;0;0;162;0;0;25;0;400453;0;0;0;0;0;0;7;0;0;0;11960;132608;402052
133630;102;64156;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;763;0;132691;0;0;0;0;0;11927;403237;0;0;0;2;0;0;22213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;761;0;1176;2;763;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2087;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7099;0;0;0;0;13553;1;0;0;0;410451;0;0;0;0;0;144;0;0;0;49771;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;23;6007107;15;0;0;0;0;0;0;1;0;0;0;0;0;132694;0;0;0;0;0;0;0;0;761;0;0;0;101;761;0;3;0;763;0;761;0;0;211;11957;0;0;0;0;0;763;0;0;162;0;0;25;0;400703;0;0;0;0;0;0;7;0;0;0;11960;132692;402304
133713;102;64157;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;763;0;132775;0;0;0;0;0;11927;403488;0;0;0;2;0;0;22214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;761;0;1176;2;763;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2087;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7099;0;0;0;0;13554;1;0;0;0;410704;0;0;0;0;0;144;0;0;0;49772;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;23;7008133;15;0;0;0;0;0;0;1;0;0;0;0;0;132777;0;0;0;0;0;0;0;0;761;0;0;0;101;761;0;3;0;763;0;761;0;0;211;11957;0;0;0;0;0;763;0;0;162;0;0;25;0;400954;0;0;0;0;0;0;7;0;0;0;11960;132775;402555
133797;102;64159;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;764;0;132858;0;0;0;0;0;11927;403739;0;0;0;2;0;0;22214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762;0;1177;2;764;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2087;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7101;0;0;0;0;13559;1;0;0;0;410956;0;0;0;0;0;144;0;0;0;49784;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;23;8009170;15;0;0;0;0;0;0;1;0;0;0;0;0;132860;0;0;0;0;0;0;0;0;762;0;0;0;101;762;0;3;0;764;0;762;0;0;211;11957;0;0;0;0;0;764;0;0;162;0;0;25;0;401204;0;0;0;0;0;0;7;0;0;0;11960;132858;402806
133881;102;64168;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;765;0;132942;0;0;0;0;0;11927;403991;0;0;0;2;0;0;22220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;763;0;1177;2;765;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2087;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7133;0;0;0;0;13562;1;0;0;0;411211;0;0;0;0;0;144;0;0;0;49788;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;24;9010214;15;0;0;0;0;0;0;1;0;0;0;0;0;132944;0;0;0;0;0;0;0;0;763;0;0;0;101;763;0;3;0;765;0;763;0;0;211;11957;0;0;0;0;0;765;0;0;162;0;0;26;0;401454;0;0;0;0;0;0;7;0;0;0;11960;132942;403057
133963;102;64168;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;769;0;133025;0;0;0;0;0;11927;404242;0;0;0;2;0;0;22220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;766;0;1177;2;769;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2088;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7136;0;0;0;0;13562;1;0;0;0;411465;0;0;0;0;0;144;0;0;0;49788;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;25;10011259;15;0;0;0;0;0;0;1;0;0;0;0;0;133027;0;0;0;0;0;0;0;0;766;0;0;0;101;766;0;3;0;769;0;766;0;0;211;11957;0;0;0;0;0;769;0;0;162;0;0;28;0;401705;0;0;0;0;0;0;7;0;0;0;11960;133025;403309
134046;102;64169;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;773;0;133109;0;0;0;0;0;11927;404493;0;0;0;2;0;0;22221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;767;0;1177;2;773;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2088;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7137;0;0;0;0;13563;1;0;0;0;411719;0;0;0;0;0;144;0;0;0;49789;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;26;11012282;15;0;0;0;0;0;0;1;0;0;0;0;0;133111;0;0;0;0;0;0;0;0;767;0;0;0;101;767;0;3;0;773;0;767;0;0;211;11957;0;0;0;0;0;773;0;0;162;0;0;29;0;401955;0;0;0;0;0;0;7;0;0;0;11960;133109;403560
134129;102;64169;51;0;0;0;0;0;0;0;0;0;0;2;0;0;0;78;0;773;0;133192;0;0;0;0;0;11927;404744;0;0;0;2;0;0;22221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769;0;1177;2;773;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;2;32;0;2088;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7138;0;0;0;0;13563;1;0;0;0;411971;0;0;0;0;0;144;0;0;0;49789;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;27;12013340;15;0;0;0;0;0;0;1;0;0;0;0;0;133194;0;0;0;0;0;0;0;0;769;0;0;0;101;769;0;3;0;773;0;769;0;0;211;11957;0;0;0;0;0;773;0;0;162;0;0;29;0;402205;0;0;0;0;0;0;7;0;0;0;11960;133192;403811
