86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;THR_Threshold_APIC_interrupts_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;MCP_Machine_check_polls_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;PIN_Posted-interrupt_notification_event_CPU1;PMI_Performance_monitoring_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;RTR_APIC_ICR_read_retries_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;PMI_Performance_monitoring_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU0;LOC_Local_timer_interrupts_CPU3;MCE_Machine_check_exceptions_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;TLB_TLB_shootdowns_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;RES_Rescheduling_interrupts_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;PMI_Performance_monitoring_interrupts_CPU2;CAL_Function_call_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU2;THR_Threshold_APIC_interrupts_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;CAL_Function_call_interrupts_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;IWI_IRQ_work_interrupts_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;SPU_Spurious_interrupts_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;TRM_Thermal_event_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU2;MIS_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;MCP_Machine_check_polls_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU1;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;NPI_Nested_posted-interrupt_event_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;RES_Rescheduling_interrupts_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU3;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;THR_Threshold_APIC_interrupts_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;PMI_Performance_monitoring_interrupts_CPU0;TRM_Thermal_event_interrupts_CPU3;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;TLB_TLB_shootdowns_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;PIN_Posted-interrupt_notification_event_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;NMI_Non-maskable_interrupts_CPU3;MCP_Machine_check_polls_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;timestamp_us;CAL_Function_call_interrupts_CPU2;MCP_Machine_check_polls_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;MCE_Machine_check_exceptions_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;NPI_Nested_posted-interrupt_event_CPU0;PIN_Posted-interrupt_notification_event_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;TRM_Thermal_event_interrupts_CPU1;TLB_TLB_shootdowns_CPU1;MCE_Machine_check_exceptions_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU1;SPU_Spurious_interrupts_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;SPU_Spurious_interrupts_CPU1;RES_Rescheduling_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;NPI_Nested_posted-interrupt_event_CPU1;RTR_APIC_ICR_read_retries_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;NMI_Non-maskable_interrupts_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;IWI_IRQ_work_interrupts_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;RTR_APIC_ICR_read_retries_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;NMI_Non-maskable_interrupts_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;CAL_Function_call_interrupts_CPU0;MCE_Machine_check_exceptions_CPU3;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;NMI_Non-maskable_interrupts_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;LOC_Local_timer_interrupts_CPU1;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;PIW_Posted-interrupt_wakeup_event_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;IWI_IRQ_work_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;ERR_CPU0;RTR_APIC_ICR_read_retries_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;SPU_Spurious_interrupts_CPU3;LOC_Local_timer_interrupts_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;TLB_TLB_shootdowns_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;LOC_Local_timer_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;IWI_IRQ_work_interrupts_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;RES_Rescheduling_interrupts_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2
1288;0;0;0;0;0;;0;0;1;0;0;0;0;0;1192;0;0;0;0;0;0;32;536779;0;0;0;0;0;0;0;0;0;0;138;1097;0;0;0;0;0;0;324;0;0;0;12124;0;29;0;0;0;0;12154;1;2;;179006;0;0;1097;0;0;0;0;0;0;0;2;1288;1;0;0;0;0;0;51;;0;0;0;0;0;1;113;;0;0;0;14305;50515;0;0;14;0;1;0;0;0;0;0;0;299;2;0;0;1288;2;0;;0;0;0;0;1;0;75;12157;1;22983;0;0;0;;0;0;7;0;0;359;0;0;0;0;1097;0;0;0;0;8739;0;0;0;;0;0;0;1288;178052;0;0;0;0;0;0;0;0;0;0;64971;0;0;0;3;0;0;144;0;1097;0;0;0;0;539853;0;0;0;178050;0;0;0;0;0;0;0;0;0;548069;0;298;138;0;0;0;538924;0;0;0;0;0;178050;0;0;2303;0;;0
1288;0;0;0;0;0;;0;0;1;0;0;0;0;0;1192;0;0;0;0;0;0;32;537030;0;0;0;0;0;0;0;0;0;0;138;1097;0;0;0;0;0;0;324;0;0;0;12124;0;29;0;0;0;0;12154;1;2;;179090;0;0;1097;0;0;0;0;0;0;0;2;1288;1;0;0;0;0;0;51;;0;0;0;0;0;1;113;;0;0;0;14306;50516;0;0;14;0;1;0;0;0;0;0;0;299;2;0;0;1288;2;0;;0;0;0;0;1;0;1001938;12157;1;22984;0;0;0;;0;0;7;0;0;359;0;0;0;0;1097;0;0;0;0;8739;0;0;0;;0;0;0;1288;178136;0;0;0;0;0;0;0;0;0;0;64972;0;0;0;3;0;0;144;0;1097;0;0;0;0;540104;0;0;0;178134;0;0;0;0;0;0;0;0;0;548322;0;298;138;0;0;0;539175;0;0;0;0;0;178134;0;0;2303;0;;0
1289;0;0;0;0;0;;0;0;1;0;0;0;0;0;1193;0;0;0;0;0;0;32;537280;0;0;0;0;0;0;0;0;0;0;138;1098;0;0;0;0;0;0;324;0;0;0;12124;0;29;0;0;0;0;12154;1;2;;179174;0;0;1098;0;0;0;0;0;0;0;2;1289;1;0;0;0;0;0;51;;0;0;0;0;0;1;113;;0;0;0;14306;50516;0;0;14;0;1;0;0;0;0;0;0;299;2;0;0;1289;2;0;;0;0;0;0;1;0;2003010;12157;1;22984;0;0;0;;0;0;7;0;0;359;0;0;0;0;1098;0;0;0;0;8740;0;0;0;;0;0;0;1289;178219;0;0;0;0;0;0;0;0;0;0;64972;0;0;0;3;0;0;144;0;1098;0;0;0;0;540355;0;0;0;178217;0;0;0;0;0;0;0;0;0;548576;0;298;138;0;0;0;539426;0;0;0;0;0;178217;0;0;2303;0;;0
1289;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1193;0;0;0;0;0;0;32;537531;0;0;0;0;0;0;0;0;0;0;142;1098;0;0;0;0;0;0;326;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179259;0;0;1098;0;0;0;0;0;0;0;2;1289;1;0;0;0;0;0;51;0;0;0;0;0;0;1;114;0;0;0;0;14312;50520;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1289;2;0;0;0;0;0;0;1;0;3004063;12179;1;22985;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1098;0;0;0;0;8770;0;0;0;0;0;0;0;1289;178303;0;0;0;0;0;0;0;0;0;0;64973;0;0;0;3;0;0;144;0;1098;0;0;0;0;540607;0;0;0;178301;0;0;0;0;0;0;0;0;0;548842;0;320;142;0;0;0;539678;0;0;0;0;0;178301;0;0;2309;0;0;0
1290;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1193;0;0;0;0;0;0;32;537781;0;0;0;0;0;0;0;0;0;0;142;1099;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179343;0;0;1099;0;0;0;0;0;0;0;2;1290;1;0;0;0;0;0;51;0;0;0;0;0;0;1;115;0;0;0;0;14312;50520;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1290;2;0;0;0;0;0;0;1;0;4005088;12179;1;22985;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1099;0;0;0;0;8770;0;0;0;0;0;0;0;1290;178386;0;0;0;0;0;0;0;0;0;0;64973;0;0;0;3;0;0;144;0;1099;0;0;0;0;540858;0;0;0;178384;0;0;0;0;0;0;0;0;0;549096;0;320;142;0;0;0;539929;0;0;0;0;0;178384;0;0;2309;0;0;0
1290;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1193;0;0;0;0;0;0;32;538031;0;0;0;0;0;0;0;0;0;0;149;1099;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179427;0;0;1099;0;0;0;0;0;0;0;2;1290;1;0;0;0;0;0;51;0;0;0;0;0;0;1;117;0;0;0;0;14313;50521;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1290;2;0;0;0;0;0;0;1;0;5006139;12179;1;22987;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1099;0;0;0;0;8771;0;0;0;0;0;0;0;1290;178469;0;0;0;0;0;0;0;0;0;0;64974;0;0;0;3;0;0;144;0;1099;0;0;0;0;541109;0;0;0;178467;0;0;0;0;0;0;0;0;0;549349;0;320;149;0;0;0;540180;0;0;0;0;0;178467;0;0;2313;0;0;0
1291;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1193;0;0;0;0;0;0;32;538281;0;0;0;0;0;0;0;0;0;0;149;1100;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179510;0;0;1100;0;0;0;0;0;0;0;2;1291;1;0;0;0;0;0;51;0;0;0;0;0;0;1;117;0;0;0;0;14313;50521;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1291;2;0;0;0;0;0;0;1;0;6007181;12179;1;22987;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1100;0;0;0;0;8771;0;0;0;0;0;0;0;1291;178553;0;0;0;0;0;0;0;0;0;0;64974;0;0;0;3;0;0;144;0;1100;0;0;0;0;541361;0;0;0;178551;0;0;0;0;0;0;0;0;0;549605;0;320;149;0;0;0;540431;0;0;0;0;0;178551;0;0;2313;0;0;0
1291;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1193;0;0;0;0;0;0;32;538532;0;0;0;0;0;0;0;0;0;0;149;1100;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179594;0;0;1100;0;0;0;0;0;0;0;2;1291;1;0;0;0;0;0;51;0;0;0;0;0;0;1;117;0;0;0;0;14314;50522;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1291;2;0;0;0;0;0;0;1;0;7008205;12179;1;22988;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1100;0;0;0;0;8771;0;0;0;0;0;0;0;1291;178636;0;0;0;0;0;0;0;0;0;0;64975;0;0;0;3;0;0;144;0;1100;0;0;0;0;541612;0;0;0;178634;0;0;0;0;0;0;0;0;0;549858;0;320;149;0;0;0;540683;0;0;0;0;0;178634;0;0;2313;0;0;0
1292;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1195;0;0;0;0;0;0;32;538782;0;0;0;0;0;0;0;0;0;0;149;1101;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179677;0;0;1101;0;0;0;0;0;0;0;2;1292;1;0;0;0;0;0;51;0;0;0;0;0;0;1;118;0;0;0;0;14319;50534;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1292;2;0;0;0;0;0;0;1;0;8009254;12179;1;22993;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1101;0;0;0;0;8773;0;0;0;0;0;0;0;1292;178720;0;0;0;0;0;0;0;0;0;0;64975;0;0;0;3;0;0;144;0;1101;0;0;0;0;541863;0;0;0;178718;0;0;0;0;0;0;0;0;0;550110;0;320;149;0;0;0;540934;0;0;0;0;0;178718;0;0;2314;0;0;0
1293;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1195;0;0;0;0;0;0;32;539032;0;0;0;0;0;0;0;0;0;0;150;1102;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179760;0;0;1102;0;0;0;0;0;0;0;2;1293;1;0;0;0;0;0;51;0;0;0;0;0;0;1;118;0;0;0;0;14325;50538;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1293;2;0;0;0;0;0;0;1;0;9010288;12179;1;22998;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1102;0;0;0;0;8805;0;0;0;0;0;0;0;1293;178803;0;0;0;0;0;0;0;0;0;0;64982;0;0;0;3;0;0;144;0;1102;0;0;0;0;542114;0;0;0;178801;0;0;0;0;0;0;0;0;0;550364;0;320;150;0;0;0;541185;0;0;0;0;0;178801;0;0;2314;0;0;0
1296;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1195;0;0;0;0;0;0;32;539282;0;0;0;0;0;0;0;0;0;0;151;1106;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179842;0;0;1106;0;0;0;0;0;0;0;2;1296;1;0;0;0;0;0;51;0;0;0;0;0;0;1;118;0;0;0;0;14325;50538;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1296;2;0;0;0;0;0;0;1;0;10011343;12179;1;22998;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1106;0;0;0;0;8806;0;0;0;0;0;0;0;1296;178887;0;0;0;0;0;0;0;0;0;0;64983;0;0;0;3;0;0;144;0;1106;0;0;0;0;542366;0;0;0;178884;0;0;0;0;0;0;0;0;0;550618;0;320;152;0;0;0;541437;0;0;0;0;0;178885;0;0;2314;0;0;0
1297;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1195;0;0;0;0;0;0;32;539533;0;0;0;0;0;0;0;0;0;0;152;1106;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;179924;0;0;1106;0;0;0;0;0;0;0;2;1297;1;0;0;0;0;0;51;0;0;0;0;0;0;1;118;0;0;0;0;14326;50539;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1297;2;0;0;0;0;0;0;1;0;11012385;12179;1;22999;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1106;0;0;0;0;8807;0;0;0;0;0;0;0;1297;178970;0;0;0;0;0;0;0;0;0;0;64984;0;0;0;3;0;0;144;0;1106;0;0;0;0;542617;0;0;0;178968;0;0;0;0;0;0;0;0;0;550871;0;320;152;0;0;0;541688;0;0;0;0;0;178968;0;0;2315;0;0;0
1299;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1195;0;0;0;0;0;0;32;539783;0;0;0;0;0;0;0;0;0;0;153;1109;0;0;0;0;0;0;327;0;0;0;12146;0;31;0;0;0;0;12176;1;2;0;180008;0;0;1109;0;0;0;0;0;0;0;2;1299;1;0;0;0;0;0;51;0;0;0;0;0;0;1;118;0;0;0;0;14326;50539;0;0;14;0;1;0;0;0;0;0;0;321;2;0;0;1299;2;0;0;0;0;0;0;1;0;12013433;12179;1;22999;0;0;0;0;0;0;7;0;0;381;0;0;0;0;1109;0;0;0;0;8810;0;0;0;0;0;0;0;1299;179053;0;0;0;0;0;0;0;0;0;0;64984;0;0;0;3;0;0;144;0;1109;0;0;0;0;542868;0;0;0;179051;0;0;0;0;0;0;0;0;0;551123;0;320;153;0;0;0;541939;0;0;0;0;0;179051;0;0;2315;0;0;0
