SPU_Spurious_interrupts_CPU0;MCP_Machine_check_polls_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU2;RTR_APIC_ICR_read_retries_CPU1;HYP_Hypervisor_callback_interrupts_CPU0;LOC_Local_timer_interrupts_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;IWI_IRQ_work_interrupts_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;MCE_Machine_check_exceptions_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;HYP_Hypervisor_callback_interrupts_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;SPU_Spurious_interrupts_CPU2;TLB_TLB_shootdowns_CPU1;SPU_Spurious_interrupts_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;TLB_TLB_shootdowns_CPU2;RES_Rescheduling_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;NPI_Nested_posted-interrupt_event_CPU2;ERR_CPU0;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;TRM_Thermal_event_interrupts_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;MIS_CPU0;RES_Rescheduling_interrupts_CPU3;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;TRM_Thermal_event_interrupts_CPU2;TRM_Thermal_event_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU3;MCP_Machine_check_polls_CPU3;RTR_APIC_ICR_read_retries_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;NPI_Nested_posted-interrupt_event_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;NMI_Non-maskable_interrupts_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;CAL_Function_call_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;IWI_IRQ_work_interrupts_CPU1;IWI_IRQ_work_interrupts_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU1;NMI_Non-maskable_interrupts_CPU2;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;LOC_Local_timer_interrupts_CPU2;CAL_Function_call_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;PIN_Posted-interrupt_notification_event_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;PMI_Performance_monitoring_interrupts_CPU3;THR_Threshold_APIC_interrupts_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU3;RES_Rescheduling_interrupts_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;PMI_Performance_monitoring_interrupts_CPU1;CAL_Function_call_interrupts_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;TLB_TLB_shootdowns_CPU0;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;MCE_Machine_check_exceptions_CPU3;PIW_Posted-interrupt_wakeup_event_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;RTR_APIC_ICR_read_retries_CPU0;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;IWI_IRQ_work_interrupts_CPU3;MCP_Machine_check_polls_CPU0;NMI_Non-maskable_interrupts_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;PMI_Performance_monitoring_interrupts_CPU0;LOC_Local_timer_interrupts_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;PMI_Performance_monitoring_interrupts_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;TLB_TLB_shootdowns_CPU3;NPI_Nested_posted-interrupt_event_CPU1;PIN_Posted-interrupt_notification_event_CPU1;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;PIW_Posted-interrupt_wakeup_event_CPU3;LOC_Local_timer_interrupts_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;HVS_Hyper-V_stimer0_interrupts_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;NPI_Nested_posted-interrupt_event_CPU3;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;timestamp_us;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;RTR_APIC_ICR_read_retries_CPU3;RES_Rescheduling_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;PIW_Posted-interrupt_wakeup_event_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU0;THR_Threshold_APIC_interrupts_CPU2;MCE_Machine_check_exceptions_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;PIN_Posted-interrupt_notification_event_CPU3;MCP_Machine_check_polls_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;NMI_Non-maskable_interrupts_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;SPU_Spurious_interrupts_CPU1;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;CAL_Function_call_interrupts_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;MCE_Machine_check_exceptions_CPU0;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;TRM_Thermal_event_interrupts_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3
0;1;0;0;0;1578033;0;0;14;2;0;517531;0;0;3577;0;0;0;0;0;0;0;0;0;1059;0;0;0;0;0;0;0;0;2456;0;0;0;2394;4012;0;0;0;0;0;0;2;;0;0;452;0;0;0;0;0;19886;0;;0;0;0;0;1;0;0;0;0;0;0;0;;0;;0;0;0;0;3;0;0;517534;518607;0;0;0;3937;0;0;1561435;14252;0;0;0;;0;106;0;0;0;;0;0;56046;0;0;0;20999;0;0;0;14253;0;0;0;0;0;0;3937;32;0;0;0;0;0;0;0;;517531;1;0;2;0;1555221;3937;0;0;0;0;3577;0;0;51;3577;0;0;2397;0;1298;0;0;1562350;0;0;0;1;0;0;0;0;76;3937;0;1296;0;1;0;0;1035;28997;2;0;0;0;0;0;0;70745;0;0;8;1;0;0;3577;0;1;144;0;0;0;0;0;14221;0;0;;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1578287;0;0;14;2;0;517614;0;0;3578;0;0;0;0;0;0;0;0;0;1059;0;0;0;0;0;0;0;0;2456;0;0;0;2394;4012;0;0;0;0;0;0;2;;0;0;452;0;0;0;0;0;19887;0;;0;0;0;0;1;0;0;0;0;0;0;0;;0;;0;0;0;0;3;0;0;517617;518691;0;0;0;3937;0;0;1561686;14252;0;0;0;;0;106;0;0;0;;0;0;56047;0;0;0;20999;0;0;0;14253;0;0;0;0;0;0;3937;32;0;0;0;0;0;0;0;;517614;1;0;2;0;1555471;3937;0;0;0;0;3578;0;0;51;3578;0;0;2397;0;1298;0;0;1562602;0;0;0;1;0;0;0;0;1001934;3937;0;1296;0;1;0;0;1035;28998;2;0;0;0;0;0;0;70746;0;0;8;1;0;0;3578;0;1;144;0;0;0;0;0;14221;0;0;;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1578541;0;0;14;2;0;517698;0;0;3578;0;0;0;0;0;0;0;0;0;1059;0;0;0;0;0;0;0;0;2456;0;0;0;2394;4017;0;0;0;0;0;0;2;;0;0;452;0;0;0;0;0;19887;0;;0;0;0;0;1;0;0;0;0;0;0;0;;0;;0;0;0;0;3;0;0;517701;518775;0;0;0;3938;0;0;1561938;14252;0;0;0;;0;106;0;0;0;;0;0;56047;0;0;0;21000;0;0;0;14253;0;0;0;0;0;0;3938;32;0;0;0;0;0;0;0;;517697;1;0;2;0;1555721;3938;0;0;0;0;3578;0;0;51;3578;0;0;2397;0;1298;0;0;1562853;0;0;0;1;0;0;0;0;2002991;3938;0;1296;0;1;0;0;1035;28998;2;0;0;0;0;0;0;70746;0;0;8;1;0;0;3578;0;1;144;0;0;0;0;0;14221;0;0;;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1578807;0;0;14;2;0;517781;0;0;3579;0;0;0;0;0;0;0;0;0;1063;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4025;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19893;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;517784;518860;0;0;0;3938;0;0;1562189;14280;0;0;0;0;0;108;0;0;0;0;0;0;56048;0;0;0;21030;0;0;0;14281;0;0;0;0;0;0;3938;32;0;0;0;0;0;0;0;0;517781;1;0;2;0;1555972;3938;0;0;0;0;3579;0;0;51;3579;0;0;2425;0;1298;0;0;1563104;0;0;0;1;0;0;0;0;3004033;3938;0;1298;0;1;0;0;1039;29002;2;0;0;0;0;0;0;70747;0;0;8;1;0;0;3579;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1579061;0;0;14;2;0;517864;0;0;3579;0;0;0;0;0;0;0;0;0;1063;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4026;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19893;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;517867;518943;0;0;0;3939;0;0;1562440;14280;0;0;0;0;0;108;0;0;0;0;0;0;56048;0;0;0;21030;0;0;0;14281;0;0;0;0;0;0;3939;32;0;0;0;0;0;0;0;0;517864;1;0;2;0;1556222;3939;0;0;0;0;3579;0;0;51;3579;0;0;2425;0;1298;0;0;1563355;0;0;0;1;0;0;0;0;4005056;3939;0;1299;0;1;0;0;1039;29002;2;0;0;0;0;0;0;70747;0;0;8;1;0;0;3579;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1579315;0;0;14;2;0;517948;0;0;3580;0;0;0;0;0;0;0;0;0;1070;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19894;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;517951;519027;0;0;0;3939;0;0;1562692;14280;0;0;0;0;0;108;0;0;0;0;0;0;56049;0;0;0;21030;0;0;0;14281;0;0;0;0;0;0;3939;32;0;0;0;0;0;0;0;0;517948;1;0;2;0;1556472;3939;0;0;0;0;3580;0;0;51;3580;0;0;2425;0;1298;0;0;1563607;0;0;0;1;0;0;0;0;5006099;3939;0;1299;0;1;0;0;1046;29003;2;0;0;0;0;0;0;70748;0;0;8;1;0;0;3580;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1579567;0;0;14;2;0;518031;0;0;3580;0;0;0;0;0;0;0;0;0;1070;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19894;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518034;519111;0;0;0;3940;0;0;1562943;14280;0;0;0;0;0;108;0;0;0;0;0;0;56049;0;0;0;21030;0;0;0;14281;0;0;0;0;0;0;3940;32;0;0;0;0;0;0;0;0;518031;1;0;2;0;1556723;3940;0;0;0;0;3580;0;0;51;3580;0;0;2425;0;1298;0;0;1563858;0;0;0;1;0;0;0;0;6007121;3940;0;1299;0;1;0;0;1046;29003;2;0;0;0;0;0;0;70748;0;0;8;1;0;0;3580;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1579821;0;0;14;2;0;518115;0;0;3581;0;0;0;0;0;0;0;0;0;1070;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19895;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518118;519194;0;0;0;3940;0;0;1563194;14280;0;0;0;0;0;108;0;0;0;0;0;0;56050;0;0;0;21030;0;0;0;14281;0;0;0;0;0;0;3940;32;0;0;0;0;0;0;0;0;518115;1;0;2;0;1556973;3940;0;0;0;0;3581;0;0;51;3581;0;0;2425;0;1298;0;0;1564109;0;0;0;1;0;0;0;0;7008176;3940;0;1299;0;1;0;0;1046;29004;2;0;0;0;0;0;0;70749;0;0;8;1;0;0;3581;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1580075;0;0;14;2;0;518198;0;0;3581;0;0;0;0;0;0;0;0;0;1070;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19907;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518201;519278;0;0;0;3941;0;0;1563445;14280;0;0;0;0;0;108;0;0;0;0;0;0;56055;0;0;0;21032;0;0;0;14281;0;0;0;0;0;0;3941;32;0;0;0;0;0;0;0;0;518198;1;0;2;0;1557223;3941;0;0;0;0;3581;0;0;51;3581;0;0;2425;0;1298;0;0;1564360;0;0;0;1;0;0;0;0;8009218;3941;0;1299;0;1;0;0;1046;29006;2;0;0;0;0;0;0;70749;0;0;8;1;0;0;3581;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1580328;0;0;14;2;0;518282;0;0;3583;0;0;0;0;0;0;0;0;0;1071;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19912;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518285;519362;0;0;0;3942;0;0;1563697;14280;0;0;0;0;0;108;0;0;0;0;0;0;56059;0;0;0;21063;0;0;0;14281;0;0;0;0;0;0;3942;32;0;0;0;0;0;0;0;0;518281;1;0;2;0;1557473;3942;0;0;0;0;3583;0;0;51;3583;0;0;2425;0;1298;0;0;1564612;0;0;0;1;0;0;0;0;9010250;3942;0;1299;0;1;0;0;1047;29011;2;0;0;0;0;0;0;70756;0;0;8;1;0;0;3583;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1580582;0;0;14;2;0;518365;0;0;3583;0;0;0;0;0;0;0;0;0;1072;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19912;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518368;519445;0;0;0;3944;0;0;1563948;14280;0;0;0;0;0;108;0;0;0;0;0;0;56059;0;0;0;21065;0;0;0;14281;0;0;0;0;0;0;3944;32;0;0;0;0;0;0;0;0;518365;1;0;2;0;1557724;3944;0;0;0;0;3583;0;0;51;3583;0;0;2425;0;1298;0;0;1564863;0;0;0;1;0;0;0;0;10011305;3944;0;1299;0;1;0;0;1047;29011;2;0;0;0;0;0;0;70756;0;0;8;1;0;0;3583;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1580836;0;0;14;2;0;518448;0;0;3586;0;0;0;0;0;0;0;0;0;1073;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4031;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19913;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518451;519528;0;0;0;3946;0;0;1564199;14280;0;0;0;0;0;108;0;0;0;0;0;0;56060;0;0;0;21067;0;0;0;14281;0;0;0;0;0;0;3946;32;0;0;0;0;0;0;0;0;518448;1;0;2;0;1557974;3946;0;0;0;0;3586;0;0;51;3586;0;0;2425;0;1298;0;0;1565114;0;0;0;1;0;0;0;0;11012349;3946;0;1299;0;1;0;0;1048;29012;2;0;0;0;0;0;0;70757;0;0;8;1;0;0;3586;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1581089;0;0;14;2;0;518532;0;0;3586;0;0;0;0;0;0;0;0;0;1073;0;0;0;0;0;0;0;0;2484;0;0;0;2422;4033;0;0;0;0;0;0;2;0;0;0;454;0;0;0;0;0;19913;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;518535;519611;0;0;0;3946;0;0;1564450;14280;0;0;0;0;0;108;0;0;0;0;0;0;56060;0;0;0;21067;0;0;0;14281;0;0;0;0;0;0;3946;32;0;0;0;0;0;0;0;0;518532;1;0;2;0;1558224;3946;0;0;0;0;3586;0;0;51;3586;0;0;2425;0;1298;0;0;1565365;0;0;0;1;0;0;0;0;12013368;3946;0;1299;0;1;0;0;1048;29012;2;0;0;0;0;0;0;70757;0;0;8;1;0;0;3586;0;1;144;0;0;0;0;0;14249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
