MCE_Machine_check_exceptions_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;IWI_IRQ_work_interrupts_CPU2;TLB_TLB_shootdowns_CPU0;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;LOC_Local_timer_interrupts_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU3;SPU_Spurious_interrupts_CPU0;MCE_Machine_check_exceptions_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU0;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;NMI_Non-maskable_interrupts_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;LOC_Local_timer_interrupts_CPU3;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;LOC_Local_timer_interrupts_CPU0;24_DMAR-MSI_0-edge_dmar0_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;NPI_Nested_posted-interrupt_event_CPU1;PIW_Posted-interrupt_wakeup_event_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;CAL_Function_call_interrupts_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;PIN_Posted-interrupt_notification_event_CPU1;NPI_Nested_posted-interrupt_event_CPU3;TRM_Thermal_event_interrupts_CPU1;MCP_Machine_check_polls_CPU2;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;IWI_IRQ_work_interrupts_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;THR_Threshold_APIC_interrupts_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;RTR_APIC_ICR_read_retries_CPU2;TLB_TLB_shootdowns_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;CAL_Function_call_interrupts_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU3;TLB_TLB_shootdowns_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;PMI_Performance_monitoring_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;MCP_Machine_check_polls_CPU3;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;RTR_APIC_ICR_read_retries_CPU1;RES_Rescheduling_interrupts_CPU0;MCP_Machine_check_polls_CPU1;HYP_Hypervisor_callback_interrupts_CPU3;SPU_Spurious_interrupts_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU1;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;CAL_Function_call_interrupts_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU0;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;MCE_Machine_check_exceptions_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;NMI_Non-maskable_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;TLB_TLB_shootdowns_CPU1;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;SPU_Spurious_interrupts_CPU3;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU2;76_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;TRM_Thermal_event_interrupts_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;HYP_Hypervisor_callback_interrupts_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;THR_Threshold_APIC_interrupts_CPU3;NPI_Nested_posted-interrupt_event_CPU0;RES_Rescheduling_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;PMI_Performance_monitoring_interrupts_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;LOC_Local_timer_interrupts_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;MIS_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;RES_Rescheduling_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;TRM_Thermal_event_interrupts_CPU0;MCP_Machine_check_polls_CPU0;PIN_Posted-interrupt_notification_event_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;IWI_IRQ_work_interrupts_CPU3;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;THR_Threshold_APIC_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;PIW_Posted-interrupt_wakeup_event_CPU3;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;HYP_Hypervisor_callback_interrupts_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;THR_Threshold_APIC_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;49_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;PIN_Posted-interrupt_notification_event_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;8_IR-IO-APIC_8-edge_rtc0_CPU2;ERR_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb3,_i801_smbus_CPU1;RTR_APIC_ICR_read_retries_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;38_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;timestamp_us;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU3;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;48_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;TRM_Thermal_event_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU3;73_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;PMI_Performance_monitoring_interrupts_CPU2;37_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;75_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;72_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;NPI_Nested_posted-interrupt_event_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;IWI_IRQ_work_interrupts_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;PMI_Performance_monitoring_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;SPU_Spurious_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;CAL_Function_call_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;74_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;RES_Rescheduling_interrupts_CPU2;MCE_Machine_check_exceptions_CPU1
0;0;0;0;1615;223733;0;2;677449;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1615;673828;0;0;686674;0;0;15057;0;0;1;1418;0;12398;0;1204;0;0;1;0;224700;0;0;0;0;23850;0;542;0;12401;1418;0;543;0;0;1;0;0;;0;0;1;1615;0;260;0;10411;1;0;0;;0;0;0;1418;3;0;0;;0;0;32;0;0;0;0;0;0;2;0;0;0;1418;603;;1615;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2535;41;0;0;0;676520;0;0;0;154;0;0;0;1;0;0;2;223733;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51354;0;0;0;0;0;0;;0;0;0;0;0;75;264;0;0;0;0;0;0;;0;14;0;;0;0;0;0;223735;0;0;0;0;0;0;0;0;0;12368;0;0;0;65632;0;452;0
0;0;0;0;1616;223817;0;2;677700;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1616;674079;0;0;686926;0;0;15058;0;0;1;1418;0;12398;0;1204;0;0;1;0;224783;0;0;0;0;23851;0;542;0;12401;1418;0;543;0;0;1;0;0;;0;0;1;1616;0;260;0;10411;1;0;0;;0;0;0;1418;3;0;0;;0;0;32;0;0;0;0;0;0;2;0;0;0;1418;603;;1616;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2535;41;0;0;0;676771;0;0;0;154;0;0;0;1;0;0;2;223817;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51355;0;0;0;0;0;0;;0;0;0;0;0;1001931;264;0;0;0;0;0;0;;0;14;0;;0;0;0;0;223819;0;0;0;0;0;0;0;0;0;12368;0;0;0;65633;0;452;0
0;0;0;0;1616;223900;0;2;677951;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1616;674329;0;0;687181;0;0;15058;0;0;1;1419;0;12398;0;1204;0;0;1;0;224867;0;0;0;0;23851;0;542;0;12401;1419;0;543;0;0;1;0;0;;0;0;1;1616;0;260;0;10412;1;0;0;;0;0;0;1419;3;0;0;;0;0;32;0;0;0;0;0;0;2;0;0;0;1419;603;;1616;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2535;41;0;0;0;677022;0;0;0;154;0;0;0;1;0;0;2;223900;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51355;0;0;0;0;0;0;;0;0;0;0;0;2003009;264;0;0;0;0;0;0;;0;14;0;;0;0;0;0;223902;0;0;0;0;0;0;0;0;0;12368;0;0;0;65633;0;452;0
0;0;0;0;1617;223984;0;2;678203;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1617;674580;0;0;687448;0;0;15059;0;0;1;1419;0;12421;0;1204;0;0;1;0;224951;0;0;0;0;23855;0;565;0;12424;1419;0;566;0;0;1;0;0;0;0;0;1;1617;0;264;0;10442;1;0;0;0;0;0;0;1419;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1419;626;0;1617;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2541;41;0;0;0;677274;0;0;0;159;0;0;0;1;0;0;2;223984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51356;0;0;0;0;0;0;0;0;0;0;0;0;3004058;268;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;223986;0;0;0;0;0;0;0;0;0;12391;0;0;0;65639;0;453;0
0;0;0;0;1617;224067;0;2;678454;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1617;674830;0;0;687701;0;0;15059;0;0;1;1420;0;12421;0;1204;0;0;1;0;225034;0;0;0;0;23855;0;565;0;12424;1420;0;566;0;0;1;0;0;0;0;0;1;1617;0;264;0;10442;1;0;0;0;0;0;0;1420;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1420;626;0;1617;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2541;41;0;0;0;677525;0;0;0;159;0;0;0;1;0;0;2;224067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51356;0;0;0;0;0;0;0;0;0;0;0;0;4005094;269;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224069;0;0;0;0;0;0;0;0;0;12391;0;0;0;65639;0;454;0
0;0;0;0;1618;224150;0;2;678705;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1618;675080;0;0;687956;0;0;15060;0;0;1;1420;0;12421;0;1204;0;0;1;0;225118;0;0;0;0;23856;0;565;0;12424;1420;0;566;0;0;1;0;0;0;0;0;1;1618;0;271;0;10443;1;0;0;0;0;0;0;1420;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1420;626;0;1618;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;677776;0;0;0;159;0;0;0;1;0;0;2;224150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51357;0;0;0;0;0;0;0;0;0;0;0;0;5006126;275;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224152;0;0;0;0;0;0;0;0;0;12391;0;0;0;65640;0;455;0
0;0;0;0;1618;224234;0;2;678957;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1618;675330;0;0;688208;0;0;15060;0;0;1;1421;0;12421;0;1204;0;0;1;0;225201;0;0;0;0;23856;0;565;0;12424;1421;0;566;0;0;1;0;0;0;0;0;1;1618;0;271;0;10443;1;0;0;0;0;0;0;1421;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1421;626;0;1618;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;678028;0;0;0;159;0;0;0;1;0;0;2;224234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51357;0;0;0;0;0;0;0;0;0;0;0;0;6007152;275;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224236;0;0;0;0;0;0;0;0;0;12391;0;0;0;65640;0;455;0
0;0;0;0;1619;224317;0;2;679208;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1619;675581;0;0;688461;0;0;15061;0;0;1;1421;0;12421;0;1204;0;0;1;0;225285;0;0;0;0;23857;0;565;0;12424;1421;0;566;0;0;1;0;0;0;0;0;1;1619;0;271;0;10443;1;0;0;0;0;0;0;1421;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1421;626;0;1619;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;678279;0;0;0;159;0;0;0;1;0;0;2;224317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51358;0;0;0;0;0;0;0;0;0;0;0;0;7008197;275;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224319;0;0;0;0;0;0;0;0;0;12391;0;0;0;65641;0;455;0
0;0;0;0;1619;224401;0;2;679459;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1619;675831;0;0;688714;0;0;15075;0;0;1;1422;0;12421;0;1204;0;0;1;0;225368;0;0;0;0;23859;0;565;0;12424;1422;0;566;0;0;1;0;0;0;0;0;1;1619;0;271;0;10445;1;0;0;0;0;0;0;1422;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1422;626;0;1619;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;678530;0;0;0;159;0;0;0;1;0;0;2;224401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51358;0;0;0;0;0;0;0;0;0;0;0;0;8009231;275;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224403;0;0;0;0;0;0;0;0;0;12391;0;0;0;65646;0;455;0
0;0;0;0;1621;224484;0;2;679710;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1621;676081;0;0;688968;0;0;15080;0;0;1;1423;0;12421;0;1204;0;0;1;0;225452;0;0;0;0;23867;0;565;0;12424;1423;0;566;0;0;1;0;0;0;0;0;1;1621;0;272;0;10477;1;0;0;0;0;0;0;1423;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1423;626;0;1621;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;678781;0;0;0;159;0;0;0;1;0;0;2;224484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51359;0;0;0;0;0;0;0;0;0;0;0;0;9010275;276;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224486;0;0;0;0;0;0;0;0;0;12391;0;0;0;65654;0;455;0
0;0;0;0;1621;224568;0;2;679962;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1621;676331;0;0;689221;0;0;15080;0;0;1;1427;0;12421;0;1204;0;0;1;0;225535;0;0;0;0;23867;0;565;0;12424;1427;0;566;0;0;1;0;0;0;0;0;1;1621;0;274;0;10477;1;0;0;0;0;0;0;1427;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1427;626;0;1621;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;679033;0;0;0;159;0;0;0;1;0;0;2;224567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51359;0;0;0;0;0;0;0;0;0;0;0;0;10011321;276;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224570;0;0;0;0;0;0;0;0;0;12391;0;0;0;65654;0;455;0
0;0;0;0;1629;224651;0;2;680213;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1629;676582;0;0;689476;0;0;15081;0;0;1;1427;0;12421;0;1204;0;0;1;0;225618;0;0;0;0;23868;0;565;0;12424;1427;0;566;0;0;1;0;0;0;0;0;1;1629;0;274;0;10478;1;0;0;0;0;0;0;1427;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1427;626;0;1629;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2545;41;0;0;0;679284;0;0;0;159;0;0;0;1;0;0;2;224651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51360;0;0;0;0;0;0;0;0;0;0;0;0;11012359;279;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224653;0;0;0;0;0;0;0;0;0;12391;0;0;0;65655;0;455;0
0;0;0;0;1629;224734;0;2;680464;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1629;676832;0;0;689729;0;0;15081;0;0;1;1430;0;12421;0;1204;0;0;1;0;225701;0;0;0;0;23868;0;565;0;12424;1430;0;566;0;0;1;0;0;0;0;0;1;1629;0;275;0;10479;1;0;0;0;0;0;0;1430;3;0;0;0;0;0;32;0;0;0;0;0;0;2;0;0;0;1430;626;0;1629;0;0;0;51;144;0;0;0;0;0;0;0;0;0;0;0;0;0;2546;41;0;0;0;679535;0;0;0;159;0;0;0;1;0;0;2;224734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;51360;0;0;0;0;0;0;0;0;0;0;0;0;12013403;279;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;224736;0;0;0;0;0;0;0;0;0;12391;0;0;0;65655;0;455;0
