IWI_IRQ_work_interrupts_CPU2;25_PCI-MSI_65536-edge_igb_uio_CPU2;31_PCI-MSI_32769-edge_virtio0-input.0_CPU0;6_IO-APIC_6-edge_floppy_CPU1;30_PCI-MSI_32768-edge_virtio0-config_CPU1;TRM_Thermal_event_interrupts_CPU2;LOC_Local_timer_interrupts_CPU2;12_IO-APIC_12-edge_i8042_CPU0;SPU_Spurious_interrupts_CPU1;9_IO-APIC_9-fasteoi_acpi_CPU0;NPI_Nested_posted-interrupt_event_CPU0;33_PCI-MSI_81920-edge_virtio1-config_CPU0;NMI_Non-maskable_interrupts_CPU0;DFR_Deferred_Error_APIC_interrupts_CPU0;34_PCI-MSI_81921-edge_virtio1-virtqueues_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU2;CAL_Function_call_interrupts_CPU1;24_PCI-MSI_49152-edge_igb_uio_CPU1;PMI_Performance_monitoring_interrupts_CPU1;15_IO-APIC_15-edge_ata_piix_CPU0;PMI_Performance_monitoring_interrupts_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1;IWI_IRQ_work_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU0;THR_Threshold_APIC_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU0;TLB_TLB_shootdowns_CPU0;1_IO-APIC_1-edge_i8042_CPU1;MIS_CPU0;34_PCI-MSI_81921-edge_virtio1-virtqueues_CPU2;MCP_Machine_check_polls_CPU1;TLB_TLB_shootdowns_CPU1;RTR_APIC_ICR_read_retries_CPU0;9_IO-APIC_9-fasteoi_acpi_CPU1;14_IO-APIC_14-edge_ata_piix_CPU1;HYP_Hypervisor_callback_interrupts_CPU2;30_PCI-MSI_32768-edge_virtio0-config_CPU0;NMI_Non-maskable_interrupts_CPU1;TRM_Thermal_event_interrupts_CPU0;MCP_Machine_check_polls_CPU2;24_PCI-MSI_49152-edge_igb_uio_CPU0;RES_Rescheduling_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;33_PCI-MSI_81920-edge_virtio1-config_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU0;MCE_Machine_check_exceptions_CPU1;RTR_APIC_ICR_read_retries_CPU1;ERR_CPU0;10_IO-APIC_10-fasteoi_virtio2_CPU1;SPU_Spurious_interrupts_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU2;1_IO-APIC_1-edge_i8042_CPU2;THR_Threshold_APIC_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;12_IO-APIC_12-edge_i8042_CPU1;14_IO-APIC_14-edge_ata_piix_CPU2;CAL_Function_call_interrupts_CPU2;32_PCI-MSI_32770-edge_virtio0-output.0_CPU1;TLB_TLB_shootdowns_CPU2;PIN_Posted-interrupt_notification_event_CPU1;timestamp_us;25_PCI-MSI_65536-edge_igb_uio_CPU1;8_IO-APIC_8-edge_rtc0_CPU0;HYP_Hypervisor_callback_interrupts_CPU0;31_PCI-MSI_32769-edge_virtio0-input.0_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU1;RTR_APIC_ICR_read_retries_CPU2;THR_Threshold_APIC_interrupts_CPU2;12_IO-APIC_12-edge_i8042_CPU2;34_PCI-MSI_81921-edge_virtio1-virtqueues_CPU1;TRM_Thermal_event_interrupts_CPU1;8_IO-APIC_8-edge_rtc0_CPU2;30_PCI-MSI_32768-edge_virtio0-config_CPU2;8_IO-APIC_8-edge_rtc0_CPU1;14_IO-APIC_14-edge_ata_piix_CPU0;24_PCI-MSI_49152-edge_igb_uio_CPU2;32_PCI-MSI_32770-edge_virtio0-output.0_CPU0;LOC_Local_timer_interrupts_CPU0;25_PCI-MSI_65536-edge_igb_uio_CPU0;15_IO-APIC_15-edge_ata_piix_CPU1;10_IO-APIC_10-fasteoi_virtio2_CPU2;PIW_Posted-interrupt_wakeup_event_CPU0;1_IO-APIC_1-edge_i8042_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;15_IO-APIC_15-edge_ata_piix_CPU2;IWI_IRQ_work_interrupts_CPU0;LOC_Local_timer_interrupts_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU0;RES_Rescheduling_interrupts_CPU2;MCE_Machine_check_exceptions_CPU0;CAL_Function_call_interrupts_CPU0;SPU_Spurious_interrupts_CPU2;31_PCI-MSI_32769-edge_virtio0-input.0_CPU2;RES_Rescheduling_interrupts_CPU1;32_PCI-MSI_32770-edge_virtio0-output.0_CPU2;MCP_Machine_check_polls_CPU0;33_PCI-MSI_81920-edge_virtio1-config_CPU2;MCE_Machine_check_exceptions_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;DFR_Deferred_Error_APIC_interrupts_CPU1;NMI_Non-maskable_interrupts_CPU2;6_IO-APIC_6-edge_floppy_CPU2;6_IO-APIC_6-edge_floppy_CPU0;NPI_Nested_posted-interrupt_event_CPU1
0;0;60576;0;0;0;365321;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;22023236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;366701;4;0;0;0;9;0;0;0;455674;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60576;0;0;0;365572;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;23024254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;366952;4;0;0;0;9;0;0;0;456865;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60578;0;0;0;365824;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;24025286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;367202;4;0;0;0;9;0;0;0;458058;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;366075;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;25026318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;367454;4;0;0;0;9;0;0;0;459250;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;366326;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;26027328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;367704;4;0;0;0;9;0;0;0;460437;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;366577;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;27028346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;367955;4;0;0;0;9;0;0;0;461628;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;366829;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;28029370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;368205;4;0;0;0;9;0;0;0;462818;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;367080;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;29030402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;368455;4;0;0;0;9;0;0;0;464009;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;367331;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;30031416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;368705;4;0;0;0;9;0;0;0;465199;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60581;0;0;0;367582;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;31032443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;368956;4;0;0;0;9;0;0;0;466394;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60583;0;0;0;367834;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;32033472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;369206;4;0;0;0;9;0;0;0;467589;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60583;0;0;0;368085;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;33034508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;369457;4;0;0;0;9;0;0;0;468783;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;368336;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;34035528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;369708;4;0;0;0;9;0;0;0;469977;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;368587;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;35036546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;369959;4;0;0;0;9;0;0;0;471165;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;368839;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;36037572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;370209;4;0;0;0;9;0;0;0;472352;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;369090;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;37038598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;370459;4;0;0;0;9;0;0;0;473547;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;369341;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;38039612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;370710;4;0;0;0;9;0;0;0;474742;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;369592;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;39040633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;370960;4;0;0;0;9;0;0;0;475938;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;369844;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;40041664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;371210;4;0;0;0;9;0;0;0;477133;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;370095;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;41042682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;371460;4;0;0;0;9;0;0;0;478327;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;370346;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;42043700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;371711;4;0;0;0;9;0;0;0;479515;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;370597;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;43044725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;371961;4;0;0;0;9;0;0;0;480704;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;370849;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;44045749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;372211;4;0;0;0;9;0;0;0;481892;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;371100;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;45046767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;372462;4;0;0;0;9;0;0;0;483080;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;371351;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;46047791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;372714;4;0;0;0;9;0;0;0;484267;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;371602;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;47048807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;372964;4;0;0;0;9;0;0;0;485456;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;371854;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;48049835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;373214;4;0;0;0;9;0;0;0;486644;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;372105;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;49050854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;373464;4;0;0;0;9;0;0;0;487830;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;372356;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;50051871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;373715;4;0;0;0;9;0;0;0;489018;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;372608;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;51052895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;373965;4;0;0;0;9;0;0;0;490206;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;372859;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;52053924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;374215;4;0;0;0;9;0;0;0;491392;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;373110;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;53054937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;374465;4;0;0;0;9;0;0;0;492579;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;373361;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;54055956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;374716;4;0;0;0;9;0;0;0;493767;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;373613;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;55056980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;374967;4;0;0;0;9;0;0;0;494956;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;373864;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;56058006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;375217;4;0;0;0;9;0;0;0;496145;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;374115;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;57059020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;375467;4;0;0;0;9;0;0;0;497332;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;374366;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;58060045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;375718;4;0;0;0;9;0;0;0;498521;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;374618;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;59061061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;375968;4;0;0;0;9;0;0;0;499710;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;374869;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;60062097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;376218;4;0;0;0;9;0;0;0;500898;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60586;0;0;0;375120;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;61063119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;376468;4;0;0;0;9;0;0;0;502086;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;375371;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;62064137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;376719;4;0;0;0;9;0;0;0;503274;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;375623;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;63065154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;376969;4;0;0;0;9;0;0;0;504463;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;375874;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;64066190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;377219;4;0;0;0;9;0;0;0;505652;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;376125;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;65067203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;377470;4;0;0;0;9;0;0;0;506840;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;376376;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;66068223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;377721;4;0;0;0;9;0;0;0;508029;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;376628;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;67069245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;377971;4;0;0;0;9;0;0;0;509217;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;376879;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;68070272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;378221;4;0;0;0;9;0;0;0;510405;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;377130;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;69071284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;378471;4;0;0;0;9;0;0;0;511594;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;377381;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;70072309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;378722;4;0;0;0;9;0;0;0;512782;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
0;0;60587;0;0;0;377633;15;0;0;0;0;0;0;3;0;9851;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;56864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9850;0;0;0;71073330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;378972;4;0;0;0;9;0;0;0;513972;0;2;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;0
