HVS_Hyper-V_stimer0_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU0;65_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU3;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU1;HRE_Hyper-V_reenlightenment_interrupts_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU0;SPU_Spurious_interrupts_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU2;HVS_Hyper-V_stimer0_interrupts_CPU0;MCP_Machine_check_polls_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU2;63_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU3;PIN_Posted-interrupt_notification_event_CPU3;RTR_APIC_ICR_read_retries_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU3;MCP_Machine_check_polls_CPU3;87_IR-PCI-MSI_2097156-edge_eno7_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU1;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU3;LOC_Local_timer_interrupts_CPU2;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU2;ERR_CPU0;HRE_Hyper-V_reenlightenment_interrupts_CPU0;63_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU2;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU0;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU1;IWI_IRQ_work_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU1;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU0;67_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU2;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU1;65_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU1;PMI_Performance_monitoring_interrupts_CPU2;SPU_Spurious_interrupts_CPU3;24_DMAR-MSI_0-edge_dmar0_CPU1;CAL_Function_call_interrupts_CPU2;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU0;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU1;CAL_Function_call_interrupts_CPU1;TLB_TLB_shootdowns_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU3;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU3;NPI_Nested_posted-interrupt_event_CPU3;THR_Threshold_APIC_interrupts_CPU1;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU3;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU3;64_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU1;65_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU2;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU0;LOC_Local_timer_interrupts_CPU1;THR_Threshold_APIC_interrupts_CPU3;TRM_Thermal_event_interrupts_CPU3;PIN_Posted-interrupt_notification_event_CPU1;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU3;CAL_Function_call_interrupts_CPU0;63_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU1;87_IR-PCI-MSI_2097156-edge_eno7_CPU3;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU2;8_IR-IO-APIC_8-edge_rtc0_CPU1;66_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU3;64_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU3;SPU_Spurious_interrupts_CPU1;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU1;39_IR-PCI-MSI_327680-edge_xhci_hcd_CPU0;27_IR-PCI-MSI_3670016-edge_eno1_CPU2;TRM_Thermal_event_interrupts_CPU1;HVS_Hyper-V_stimer0_interrupts_CPU1;PMI_Performance_monitoring_interrupts_CPU1;PIN_Posted-interrupt_notification_event_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU1;27_IR-PCI-MSI_3670016-edge_eno1_CPU3;MIS_CPU0;IWI_IRQ_work_interrupts_CPU2;NMI_Non-maskable_interrupts_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU0;HYP_Hypervisor_callback_interrupts_CPU2;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU0;NPI_Nested_posted-interrupt_event_CPU2;IWI_IRQ_work_interrupts_CPU0;PIW_Posted-interrupt_wakeup_event_CPU3;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU3;NMI_Non-maskable_interrupts_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU3;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU2;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU1;MCE_Machine_check_exceptions_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU2;NMI_Non-maskable_interrupts_CPU0;RTR_APIC_ICR_read_retries_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU3;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU1;NPI_Nested_posted-interrupt_event_CPU1;24_DMAR-MSI_0-edge_dmar0_CPU2;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU0;HYP_Hypervisor_callback_interrupts_CPU1;63_IR-PCI-MSI_2359296-edge_vfio-msix[0](0000:04:10.0)_CPU0;MCE_Machine_check_exceptions_CPU3;RES_Rescheduling_interrupts_CPU2;RTR_APIC_ICR_read_retries_CPU0;timestamp_us;66_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU0;52_IR-PCI-MSI_524291-edge_nvme0q3_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU1;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU3;TLB_TLB_shootdowns_CPU1;TRM_Thermal_event_interrupts_CPU0;39_IR-PCI-MSI_327680-edge_xhci_hcd_CPU3;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU1;CAL_Function_call_interrupts_CPU3;RES_Rescheduling_interrupts_CPU1;PIW_Posted-interrupt_wakeup_event_CPU2;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU0;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU1;92_IR-PCI-MSI_2099202-edge_eno8-TxRx-2_CPU1;THR_Threshold_APIC_interrupts_CPU0;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU0;8_IR-IO-APIC_8-edge_rtc0_CPU0;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU0;MCE_Machine_check_exceptions_CPU0;MCP_Machine_check_polls_CPU0;SPU_Spurious_interrupts_CPU2;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU1;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU3;39_IR-PCI-MSI_327680-edge_xhci_hcd_CPU1;94_IR-PCI-MSI_2099204-edge_eno8_CPU0;LOC_Local_timer_interrupts_CPU0;31_IR-PCI-MSI_3670020-edge_eno1-TxRx-3_CPU0;HVS_Hyper-V_stimer0_interrupts_CPU2;RES_Rescheduling_interrupts_CPU3;39_IR-PCI-MSI_327680-edge_xhci_hcd_CPU2;66_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU1;TRM_Thermal_event_interrupts_CPU2;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU2;27_IR-PCI-MSI_3670016-edge_eno1_CPU1;NMI_Non-maskable_interrupts_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU0;THR_Threshold_APIC_interrupts_CPU2;NPI_Nested_posted-interrupt_event_CPU0;MCE_Machine_check_exceptions_CPU2;94_IR-PCI-MSI_2099204-edge_eno8_CPU1;DFR_Deferred_Error_APIC_interrupts_CPU0;MCP_Machine_check_polls_CPU2;24_DMAR-MSI_0-edge_dmar0_CPU0;30_IR-PCI-MSI_3670019-edge_eno1-TxRx-2_CPU3;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU3;DFR_Deferred_Error_APIC_interrupts_CPU3;9_IR-IO-APIC_9-fasteoi_acpi_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU0;91_IR-PCI-MSI_2099201-edge_eno8-TxRx-1_CPU2;9_IR-IO-APIC_9-fasteoi_acpi_CPU0;33_IR-PCI-MSI_524288-edge_nvme0q0_CPU1;67_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU1;32_IR-PCI-MSI_1576960-edge_ioat-msix_CPU2;67_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU3;HRE_Hyper-V_reenlightenment_interrupts_CPU2;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU2;HRE_Hyper-V_reenlightenment_interrupts_CPU3;PIW_Posted-interrupt_wakeup_event_CPU0;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU3;53_IR-PCI-MSI_524292-edge_nvme0q4_CPU1;IWI_IRQ_work_interrupts_CPU1;86_IR-PCI-MSI_2097155-edge_eno7-TxRx-3_CPU3;65_IR-PCI-MSI_2097152-edge_eno7-TxRx-0_CPU0;26_IR-PCI-MSI_1574912-edge_ioat-msix_CPU2;HYP_Hypervisor_callback_interrupts_CPU0;PMI_Performance_monitoring_interrupts_CPU0;87_IR-PCI-MSI_2097156-edge_eno7_CPU2;25_IR-PCI-MSI_1572864-edge_ioat-msix_CPU2;LOC_Local_timer_interrupts_CPU3;18_IR-IO-APIC_18-fasteoi_ehci_hcd:usb1,_ehci_hcd:usb4,_i801_smbus_CPU2;TLB_TLB_shootdowns_CPU0;TLB_TLB_shootdowns_CPU2;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU1;90_IR-PCI-MSI_2099200-edge_eno8-TxRx-0_CPU2;51_IR-PCI-MSI_524290-edge_nvme0q2_CPU2;64_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU2;HYP_Hypervisor_callback_interrupts_CPU3;93_IR-PCI-MSI_2099203-edge_eno8-TxRx-3_CPU3;RES_Rescheduling_interrupts_CPU0;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU0;66_IR-PCI-MSI_2097153-edge_eno7-TxRx-1_CPU2;40_IR-PCI-MSI_1579008-edge_ioat-msix_CPU3;28_IR-PCI-MSI_3670017-edge_eno1-TxRx-0_CPU0;RTR_APIC_ICR_read_retries_CPU1;PMI_Performance_monitoring_interrupts_CPU3;64_IR-PCI-MSI_2361344-edge_vfio-msix[0](0000:04:10.1)_CPU0;67_IR-PCI-MSI_2097154-edge_eno7-TxRx-2_CPU2;29_IR-PCI-MSI_3670018-edge_eno1-TxRx-1_CPU1;50_IR-PCI-MSI_524289-edge_nvme0q1_CPU2;PIW_Posted-interrupt_wakeup_event_CPU1
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;9;0;0;0;1;33;0;0;415919;0;0;0;;807;2;0;137778;0;807;805;0;0;0;0;0;0;11934;51;60004;0;11908;104;0;0;0;0;0;0;0;0;0;;0;807;418540;0;0;874;0;0;3;;0;0;0;0;0;;0;0;0;146;0;0;0;0;11;0;0;0;137778;0;2;0;14;0;138717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;807;0;0;;0;226;0;73;805;0;0;0;172;0;0;0;11928;945;0;30;0;0;0;0;0;1;805;0;1;0;0;0;0;31;425469;32326;0;80;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52594;0;1;0;0;0;0;0;0;0;0;0;0;137780;0;805;0;0;0;0;0;415905;0;0;104;0;0;0;;0;0;7343;2;0;0;31841;0;0;;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;9;0;0;0;1;33;0;0;416170;0;0;0;;808;2;0;137862;0;808;806;0;0;0;0;0;0;11934;51;60004;0;11908;104;0;0;0;0;0;0;0;0;0;;0;808;418792;0;0;874;0;0;3;;0;0;0;0;0;;0;0;0;146;0;0;0;0;11;0;0;0;137862;0;2;0;14;0;138801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808;0;0;;0;226;0;1001949;806;0;0;0;172;0;0;0;11928;945;0;30;0;0;0;0;0;1;806;0;1;0;0;0;0;31;425723;32326;0;80;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52594;0;1;0;0;0;0;0;0;0;0;0;0;137863;0;806;0;0;0;0;0;416155;0;0;104;0;0;0;;0;0;7343;2;0;0;31841;0;0;;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;9;0;0;0;1;33;0;0;416420;0;0;0;;808;2;0;137945;0;808;806;0;0;0;0;0;0;11934;51;60005;0;11908;104;0;0;0;0;0;0;0;0;0;;0;808;419043;0;0;874;0;0;3;;0;0;0;0;0;;0;0;0;146;0;0;0;0;11;0;0;0;137945;0;2;0;14;0;138884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808;0;0;;0;226;0;2002988;806;0;0;0;172;0;0;0;11928;945;0;30;0;0;0;0;0;1;806;0;1;0;0;0;0;31;425977;32327;0;80;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52595;0;1;0;0;0;0;0;0;0;0;0;0;137947;0;806;0;0;0;0;0;416406;0;0;104;0;0;0;;0;0;7344;2;0;0;31842;0;0;;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;9;0;0;0;1;33;0;0;416670;0;0;0;;809;2;0;138029;0;809;807;0;0;0;0;0;0;11934;51;60010;0;11908;104;0;0;0;0;0;0;0;0;0;;0;809;419294;0;0;874;0;0;3;;0;0;0;0;0;;0;0;0;146;0;0;0;0;12;0;0;0;138029;0;2;0;14;0;138967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809;0;0;;0;227;0;3004021;807;0;0;0;172;0;0;0;11928;945;0;30;0;0;0;0;0;1;807;0;1;0;0;0;0;31;426231;32327;0;81;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52598;0;1;0;0;0;0;0;0;0;0;0;0;138030;0;807;0;0;0;0;0;416656;0;0;104;0;0;0;;0;0;7375;2;0;0;31842;0;0;;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;37;0;0;416920;0;0;0;0;809;2;0;138112;0;809;807;0;0;0;0;0;0;11952;51;60011;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;809;419545;0;0;874;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138112;0;2;0;14;0;139052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;809;0;0;0;0;228;0;4005070;807;0;0;0;190;0;0;0;11946;957;0;30;0;0;0;0;0;1;807;0;1;0;0;0;0;35;426500;32328;0;83;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52599;0;1;0;0;0;0;0;0;0;0;0;0;138113;0;807;0;0;0;0;0;416906;0;0;122;0;0;0;0;0;0;7375;2;0;0;31843;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;44;0;0;417171;0;0;0;0;810;2;0;138195;0;810;808;0;0;0;0;0;0;11952;51;60011;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;810;419797;0;0;874;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138196;0;2;0;14;0;139136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810;0;0;0;0;228;0;5006113;808;0;0;0;190;0;0;0;11946;961;0;30;0;0;0;0;0;1;808;0;1;0;0;0;0;42;426754;32328;0;83;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52599;0;1;0;0;0;0;0;0;0;0;0;0;138197;0;808;0;0;0;0;0;417156;0;0;122;0;0;0;0;0;0;7375;2;0;0;31843;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;44;0;0;417421;0;0;0;0;810;2;0;138279;0;810;808;0;0;0;0;0;0;11952;51;60012;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;810;420048;0;0;874;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138279;0;2;0;14;0;139220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810;0;0;0;0;228;0;6007138;808;0;0;0;190;0;0;0;11946;961;0;30;0;0;0;0;0;1;808;0;1;0;0;0;0;42;427008;32329;0;83;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52600;0;1;0;0;0;0;0;0;0;0;0;0;138280;0;808;0;0;0;0;0;417407;0;0;122;0;0;0;0;0;0;7375;2;0;0;31844;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;44;0;0;417671;0;0;0;0;811;2;0;138362;0;811;809;0;0;0;0;0;0;11952;51;60012;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;811;420299;0;0;874;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138362;0;2;0;14;0;139303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;811;0;0;0;0;228;0;7008188;809;0;0;0;190;0;0;0;11946;961;0;30;0;0;0;0;0;1;809;0;1;0;0;0;0;42;427263;32329;0;83;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52600;0;1;0;0;0;0;0;0;0;0;0;0;138364;0;809;0;0;0;0;0;417657;0;0;122;0;0;0;0;0;0;7375;2;0;0;31844;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;44;0;0;417921;0;0;0;0;811;2;0;138446;0;811;809;0;0;0;0;0;0;11952;51;60018;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;811;420551;0;0;875;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138446;0;2;0;14;0;139387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;811;0;0;0;0;228;0;8009309;809;0;0;0;190;0;0;0;11946;961;0;30;0;0;0;0;0;1;809;0;1;0;0;0;0;42;427517;32339;0;83;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52603;0;1;0;0;0;0;0;0;0;0;0;0;138447;0;809;0;0;0;0;0;417907;0;0;122;0;0;0;0;0;0;7377;2;0;0;31850;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;46;0;0;418172;0;0;0;0;812;2;0;138529;0;812;813;0;0;0;0;0;0;11952;51;60022;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;812;420802;0;0;875;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138529;0;2;0;14;0;139470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;812;0;0;0;0;228;0;9010344;813;0;0;0;190;0;0;0;11946;961;0;30;0;0;0;0;0;1;813;0;1;0;0;0;0;43;427774;32344;0;84;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52608;0;1;0;0;0;0;0;0;0;0;0;0;138531;0;813;0;0;0;0;0;418158;0;0;122;0;0;0;0;0;0;7410;2;0;0;31853;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;46;0;0;418422;0;0;0;0;816;2;0;138613;0;816;813;0;0;0;0;0;0;11952;51;60023;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;816;421053;0;0;875;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138613;0;2;0;14;0;139554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;816;0;0;0;0;228;0;10011386;813;0;0;0;190;0;0;0;11946;961;0;30;0;0;0;0;0;1;813;0;1;0;0;0;0;45;428029;32345;0;84;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52609;0;1;0;0;0;0;0;0;0;0;0;0;138614;0;813;0;0;0;0;0;418408;0;0;122;0;0;0;0;0;0;7410;2;0;0;31854;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;48;0;0;418672;0;0;0;0;816;2;0;138696;0;816;816;0;0;0;0;0;0;11952;51;60023;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;816;421304;0;0;875;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138696;0;2;0;14;0;139638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;816;0;0;0;0;228;0;11012442;816;0;0;0;190;0;0;0;11946;962;0;30;0;0;0;0;0;1;816;0;1;0;0;0;0;45;428284;32345;0;84;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52609;0;1;0;0;0;0;0;0;0;0;0;0;138697;0;816;0;0;0;0;0;418658;0;0;122;0;0;0;0;0;0;7413;2;0;0;31854;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;48;0;0;418922;0;0;0;0;819;2;0;138779;0;819;817;0;0;0;0;0;0;11952;51;60024;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;819;421556;0;0;875;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138779;0;2;0;14;0;139721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819;0;0;0;0;228;0;12013476;817;0;0;0;190;0;0;0;11946;962;0;30;0;0;0;0;0;1;817;0;1;0;0;0;0;46;428541;32346;0;84;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52610;0;1;0;0;0;0;0;0;0;0;0;0;138781;0;817;0;0;0;0;0;418908;0;0;122;0;0;0;0;0;0;7414;2;0;0;31855;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9;0;0;0;1;48;0;0;419173;0;0;0;0;819;2;0;138863;0;819;817;0;0;0;0;0;0;11952;51;60024;0;11926;122;0;0;0;0;0;0;0;0;0;0;0;819;421807;0;0;875;0;0;3;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;12;0;0;0;138863;0;2;0;14;0;139804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819;0;0;0;0;228;0;13014500;817;0;0;0;190;0;0;0;11946;962;0;30;0;0;0;0;0;1;817;0;1;0;0;0;0;46;428794;32346;0;84;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;52610;0;1;0;0;0;0;0;0;0;0;0;0;138864;0;817;0;0;0;0;0;419159;0;0;122;0;0;0;0;0;0;7414;2;0;0;31855;0;0;0;0;0;0;0
